configuration_id,shared_endpoint,shared_switch_path,shared_link,shared_readout,shared_feedforward,shared_reset,shared_epr_pool,shared_count,shared_resources,configuration_class,affected_probe_fraction,speedup_probe_fraction,failure_transition_fraction,mean_excess_turnaround_ns,mean_absolute_timing_change_ns,cumulative_positive_excess_ns,maximum_positive_excess_ns,p95_positive_excess_ns,std_excess_turnaround_ns,longest_affected_run,affected_run_count,lag1_excess_autocorrelation,epr_miss_fraction,persistent_epr_state_fraction,direct_epr_generation_overlap_fraction,victim_mean_request_slowdown,victim_makespan_slowdown,victim_mean_added_turnaround_ns,classification_accuracy
cfg_1001100,True,False,False,True,True,False,False,3,endpoint+readout+feedforward,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1001101,True,False,False,True,True,False,True,4,endpoint+readout+feedforward+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1001110,True,False,False,True,True,True,False,4,endpoint+readout+feedforward+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1001111,True,False,False,True,True,True,True,5,endpoint+readout+feedforward+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1010000,True,False,True,False,False,False,False,2,endpoint+link,resource_pair,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1010001,True,False,True,False,False,False,True,3,endpoint+link+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1010010,True,False,True,False,False,True,False,3,endpoint+link+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1010011,True,False,True,False,False,True,True,4,endpoint+link+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1010100,True,False,True,False,True,False,False,3,endpoint+link+feedforward,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1010101,True,False,True,False,True,False,True,4,endpoint+link+feedforward+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1010110,True,False,True,False,True,True,False,4,endpoint+link+feedforward+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1010111,True,False,True,False,True,True,True,5,endpoint+link+feedforward+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1011000,True,False,True,True,False,False,False,3,endpoint+link+readout,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1011001,True,False,True,True,False,False,True,4,endpoint+link+readout+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1011010,True,False,True,True,False,True,False,4,endpoint+link+readout+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1011011,True,False,True,True,False,True,True,5,endpoint+link+readout+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1011100,True,False,True,True,True,False,False,4,endpoint+link+readout+feedforward,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1011101,True,False,True,True,True,False,True,5,endpoint+link+readout+feedforward+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1011110,True,False,True,True,True,True,False,5,endpoint+link+readout+feedforward+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1011111,True,False,True,True,True,True,True,6,endpoint+link+readout+feedforward+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1100000,True,True,False,False,False,False,False,2,endpoint+switch_path,resource_pair,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1100001,True,True,False,False,False,False,True,3,endpoint+switch_path+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1100010,True,True,False,False,False,True,False,3,endpoint+switch_path+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1100011,True,True,False,False,False,True,True,4,endpoint+switch_path+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1100100,True,True,False,False,True,False,False,3,endpoint+switch_path+feedforward,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1100101,True,True,False,False,True,False,True,4,endpoint+switch_path+feedforward+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1100110,True,True,False,False,True,True,False,4,endpoint+switch_path+feedforward+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1100111,True,True,False,False,True,True,True,5,endpoint+switch_path+feedforward+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1101000,True,True,False,True,False,False,False,3,endpoint+switch_path+readout,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1101001,True,True,False,True,False,False,True,4,endpoint+switch_path+readout+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1101010,True,True,False,True,False,True,False,4,endpoint+switch_path+readout+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1101011,True,True,False,True,False,True,True,5,endpoint+switch_path+readout+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1101100,True,True,False,True,True,False,False,4,endpoint+switch_path+readout+feedforward,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1101101,True,True,False,True,True,False,True,5,endpoint+switch_path+readout+feedforward+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1101110,True,True,False,True,True,True,False,5,endpoint+switch_path+readout+feedforward+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1101111,True,True,False,True,True,True,True,6,endpoint+switch_path+readout+feedforward+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1110000,True,True,True,False,False,False,False,3,endpoint+switch_path+link,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1110001,True,True,True,False,False,False,True,4,endpoint+switch_path+link+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1110010,True,True,True,False,False,True,False,4,endpoint+switch_path+link+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1110011,True,True,True,False,False,True,True,5,endpoint+switch_path+link+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1110100,True,True,True,False,True,False,False,4,endpoint+switch_path+link+feedforward,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1110101,True,True,True,False,True,False,True,5,endpoint+switch_path+link+feedforward+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1110110,True,True,True,False,True,True,False,5,endpoint+switch_path+link+feedforward+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1110111,True,True,True,False,True,True,True,6,endpoint+switch_path+link+feedforward+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1111000,True,True,True,True,False,False,False,4,endpoint+switch_path+link+readout,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1111001,True,True,True,True,False,False,True,5,endpoint+switch_path+link+readout+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1111010,True,True,True,True,False,True,False,5,endpoint+switch_path+link+readout+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1111011,True,True,True,True,False,True,True,6,endpoint+switch_path+link+readout+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1111100,True,True,True,True,True,False,False,5,endpoint+switch_path+link+readout+feedforward,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1111101,True,True,True,True,True,False,True,6,endpoint+switch_path+link+readout+feedforward+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1111110,True,True,True,True,True,True,False,6,endpoint+switch_path+link+readout+feedforward+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1111111,True,True,True,True,True,True,True,7,endpoint+switch_path+link+readout+feedforward+reset+epr_pool,everything_shared,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
