subexperiment,configuration_id,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,trial_count,mean_cq_queue_delay_ns,mean_excess_cq_queue_delay_ns,mean_excess_latency_ns,mean_detection_probability,mean_balanced_detection_accuracy,mean_conflict_count,mean_request_failure_rate,mean_cq_utilization,mean_reset_utilization,mean_allocation_hold_utilization,mean_reservation_utilization,mean_effective_cq_utilization,mean_epr_wastage_fraction,mean_grant_fairness,mean_wait_fairness,mean_victim_slowdown_ratio,mean_allocation_change_probability,mean_redirected_endpoints
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq1__ten4__res500__reset50__noepr__global__per_operation,first_available,1,4,500,50,False,global,per_operation,15,1.8916666666666666,-1.65,-1.65,0.0,0.5,15406.6,0.3521409418117198,0.16217286514153206,0.07371493870069638,0.0,0.4618335827330632,0.6977213865752916,0.0,0.653183479839982,0.2517200958454928,0.5274978315058764,0.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq1__ten8__res500__reset50__noepr__global__per_operation,first_available,1,8,500,50,False,global,per_operation,15,50.46388888888888,0.0,0.0,0.0,0.5,35850.46666666667,0.48565352986024074,0.16613791638147168,0.07551723471885077,0.0,0.4516620728702396,0.693317223970562,0.0,0.4802239614472456,0.14766028014290616,0.5328072779321631,0.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq2__ten2__res500__reset50__noepr__global__per_operation,first_available,2,2,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,6405.2,0.0,0.1112832477834811,0.05058329444703687,0.0,0.4123938404106393,0.5742603826411572,0.0,0.9011615494493965,0.5011969625105086,1.0992059005155985,0.5208333333333334,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq2__ten3__res500__reset50__noepr__global__per_operation,first_available,2,3,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,7523.133333333333,0.0010869565217391304,0.125658193971989,0.05711736089635863,0.0,0.46274703135580075,0.6455225862241484,0.0,0.8037733865411387,0.33631700393291486,1.1198262478752954,0.6652777777777777,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq2__ten4__res500__reset50__noepr__global__per_operation,first_available,2,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,9347.933333333332,0.00196078431372549,0.14045948923923754,0.06384522238147161,0.0,0.5050187836865576,0.7093234953072668,0.0,0.7658368234907094,0.2518672113326929,1.164027603615652,0.42916666666666664,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq2__ten8__res500__reset50__noepr__global__per_operation,first_available,2,8,500,50,False,global,per_operation,15,3.8694444444444445,0.3236111111111111,0.3236111111111111,0.004166666666666667,0.5020833333333333,32033.533333333333,0.08721373658407626,0.17222851510115156,0.07828568868234162,0.0,0.5418468849317272,0.7923610887152203,0.0,0.7133846225749534,0.12737441333632066,1.113003045957563,0.5055555555555555,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq4__ten2__res500__reset50__noepr__global__per_operation,first_available,4,2,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,2541.6,0.0,0.05564162389174055,0.025291647223518433,0.0,0.22752449836677557,0.3084577694820345,0.0,0.9011615494493965,0.5060692370906346,1.0040462427745664,0.775,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq4__ten3__res500__reset50__noepr__global__per_operation,first_available,4,3,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,2736.3333333333335,0.0,0.06200666157138152,0.028184846168809785,0.0,0.26848483613126184,0.35867634387145314,0.0,0.804958020709733,0.4061790026018098,1.0074133459135333,0.6930555555555556,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq4__ten4__res500__reset50__noepr__global__per_operation,first_available,4,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,3335.6,0.0,0.07080289706887194,0.032183135031305425,0.0,0.31712173993681864,0.420107772036996,0.0,0.7677149113724713,0.31030340785665866,1.0095130423390235,0.7680555555555556,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq4__ten8__res500__reset50__noepr__global__per_operation,first_available,4,8,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,7064.6,0.0,0.10701061037396445,0.0486411865336202,0.0,0.4659204280362454,0.62157222494383,0.0,0.7482382334044941,0.13003442385440453,1.090754217412852,0.8972222222222223,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq8__ten2__res500__reset50__noepr__global__per_operation,first_available,8,2,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,213.8,0.0,0.027820811945870275,0.012645823611759217,0.0,0.13241950536630892,0.17288614092393842,0.0,0.9011615494493965,0.705209388973585,1.0003569303985722,0.7625,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq8__ten3__res500__reset50__noepr__global__per_operation,first_available,8,3,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,312.8,0.0,0.03144589531904258,0.014293588781382989,0.0,0.15497460983603856,0.2007140939364641,0.0,0.804958020709733,0.6044925956418005,1.0003569303985722,0.7819444444444444,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq8__ten4__res500__reset50__noepr__global__per_operation,first_available,8,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,477.06666666666666,0.0,0.035706251310634575,0.016230114232106626,0.0,0.18000818849309383,0.23194455403583503,0.0,0.7677149113724713,0.5126655202568029,1.0004038004750595,0.7763888888888889,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq8__ten8__res500__reset50__noepr__global__per_operation,first_available,8,8,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,955.4,0.0,0.053834041645752145,0.02447001892988734,0.0,0.2828105147399855,0.36111457531562496,0.0,0.7482382334044941,0.3513485165810605,1.0009953805192053,0.8541666666666666,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq1__ten2__res500__reset50__noepr__global__per_operation,per_tenant_reserved,1,2,500,50,False,global,per_operation,15,0.0,0.0,0.0,1.0,1.0,7398.8,0.5433742893819916,0.11185363505055368,0.05084256138661532,0.0,0.24148290804044292,0.4041791044776119,0.0,0.5,0.5005404361301273,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq1__ten3__res500__reset50__noepr__global__per_operation,per_tenant_reserved,1,3,500,50,False,global,per_operation,15,0.0,0.0,0.0,1.0,1.0,7874.8,0.6146220165298686,0.10620561742300447,0.04827528064682021,0.0,0.22895451757052993,0.3834354156403546,0.0,0.3333333333333333,0.6670268858076166,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq1__ten4__res500__reset50__noepr__global__per_operation,per_tenant_reserved,1,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,1.0,1.0,8370.133333333333,0.6657506099213879,0.10347247135791997,0.04703294152632726,0.0,0.22334950663259642,0.37385491951684363,0.0,0.25,0.7502701464525823,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq1__ten8__res500__reset50__noepr__global__per_operation,per_tenant_reserved,1,8,500,50,False,global,per_operation,15,0.0,0.0,0.0,1.0,1.0,10103.0,0.7800327151445626,0.10281198598289923,0.04673272090131783,0.0,0.22200943853830737,0.37155414542252446,0.0,0.125,0.875135062995927,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq2__ten2__res500__reset50__noepr__global__per_operation,per_tenant_reserved,2,2,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,8528.8,0.04634146341463415,0.103481101259916,0.04703686420905273,0.0,0.3074101726551563,0.4579281381241251,0.0,0.9197720372383337,0.5005404361301273,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq2__ten3__res500__reset50__noepr__global__per_operation,per_tenant_reserved,2,3,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,8922.866666666667,0.20992719156249331,0.09981516356478401,0.04537052889308365,0.0,0.2964803360112201,0.44166602846908776,0.0,0.6131813581588891,0.6670268858076166,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq2__ten4__res500__reset50__noepr__global__per_operation,per_tenant_reserved,2,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,9419.933333333332,0.3229347692156041,0.09894660329862778,0.04497572877210354,0.0,0.2940360677571199,0.4379583998278512,0.0,0.45988601861916684,0.7502701464525823,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq2__ten8__res500__reset50__noepr__global__per_operation,per_tenant_reserved,2,8,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,11199.066666666668,0.5648121003547681,0.09730031078096735,0.044227413991348795,0.0,0.2890918869358001,0.43061961170811625,0.0,0.22994300930958342,0.875135062995927,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq4__ten2__res500__reset50__noepr__global__per_operation,per_tenant_reserved,4,2,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,8528.8,0.04634146341463415,0.051740550629958,0.023518432104526366,0.0,0.15370508632757815,0.22896406906206254,0.0,0.9197720372383337,0.5005404361301273,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq4__ten3__res500__reset50__noepr__global__per_operation,per_tenant_reserved,4,3,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,9385.666666666666,0.041304347826086954,0.05920217449143141,0.02691007931428701,0.0,0.19121997943203156,0.27733223323774997,0.0,0.8269934095012293,0.4245392039540474,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq4__ten4__res500__reset50__noepr__global__per_operation,per_tenant_reserved,4,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,10440.333333333334,0.03725490196078431,0.06753552985145113,0.030697968114295968,0.0,0.2325482359422713,0.3307817339080184,0.0,0.792019202413716,0.3346408669318065,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq4__ten8__res500__reset50__noepr__global__per_operation,per_tenant_reserved,4,8,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,12485.4,0.38546158802993935,0.06669738355583084,0.030316992525377656,0.0,0.23027253678277818,0.3272869128639867,0.0,0.396009601206858,0.6775585617157174,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq8__ten2__res500__reset50__noepr__global__per_operation,per_tenant_reserved,8,2,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,8528.8,0.04634146341463415,0.025870275314979,0.011759216052263183,0.0,0.07685254316378907,0.11448203453103127,0.0,0.9197720372383337,0.5005404361301273,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq8__ten3__res500__reset50__noepr__global__per_operation,per_tenant_reserved,8,3,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,9638.133333333333,0.041304347826086954,0.029327476107392583,0.01333067095790572,0.0,0.09567865726163588,0.13833680432693418,0.0,0.8269934095012293,0.4128756926862079,1.0,1.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq8__ten4__res500__reset50__noepr__global__per_operation,per_tenant_reserved,8,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,10333.2,0.03725490196078431,0.03330797620265262,0.015139989183023918,0.0,0.1146455520237808,0.16309351740945732,0.0,0.792019202413716,0.34496473910999037,1.0,1.0,0.0
