trace_id,protocol_context,probe_index,probe_region,release_ns,attacker_only_success,combined_success,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,delayed,speedup,failure_transition
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,14,module_4,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,15,module_1,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,16,module_4,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,17,module_1,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,18,module_3,7590.0,True,True,7740.0,7753.517171715891,150.0,163.51717171589098,13.517171715890981,True,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,19,module_2,8010.0,True,True,8160.0,8233.405174588524,150.0,223.40517458852446,73.40517458852446,True,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,20,module_4,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,21,module_2,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,22,module_3,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,23,module_1,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,24,module_3,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,25,module_4,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,26,module_1,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,27,module_2,11370.0,True,True,11520.0,11564.812193296517,150.0,194.81219329651685,44.81219329651685,True,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,28,module_4,11790.0,True,True,11940.0,12034.844611082286,150.0,244.84461108228606,94.84461108228606,True,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,29,module_2,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,30,module_3,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,31,module_1,13050.0,True,True,13200.0,13200.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,32,module_2,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,33,module_3,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,34,module_1,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,35,module_4,14730.0,True,True,14880.0,14894.137273552366,150.0,164.1372735523655,14.137273552365514,True,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,36,module_1,15150.0,True,True,15300.0,15364.201725626554,150.0,214.20172562655353,64.20172562655353,True,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,37,module_4,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,38,module_2,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,39,module_3,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,40,module_2,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,41,module_3,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,42,module_1,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,43,module_4,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,44,module_2,18510.0,True,True,18660.0,18693.600353922637,150.0,183.6003539226367,33.600353922636714,True,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,45,module_1,18930.0,True,True,19080.0,19080.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,46,module_3,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
4dc7630fd8e37c78e147,direct_coherent_all_shared_local_route,47,module_4,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,0,module_3,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,1,module_1,450.0,True,True,600.0,606.3830941692638,150.0,156.3830941692638,6.3830941692638135,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,2,module_2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,3,module_4,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,4,module_3,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,5,module_4,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,6,module_1,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,7,module_2,2970.0,True,True,3120.0,3188.864858670529,150.0,218.86485867052897,68.86485867052897,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,8,module_3,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,9,module_1,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,10,module_2,4230.0,True,True,4380.0,4423.067734516969,150.0,193.0677345169688,43.06773451696881,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,11,module_4,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,12,module_3,5070.0,True,True,5220.0,5233.067734516969,150.0,163.0677345169688,13.067734516968812,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,13,module_4,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,14,module_2,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,15,module_1,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,16,module_3,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,17,module_2,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,18,module_4,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,19,module_1,8010.0,True,True,8160.0,8234.212590523444,150.0,224.2125905234443,74.2125905234443,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,20,module_3,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,21,module_4,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,22,module_1,9270.0,True,True,9420.0,9465.151159535711,150.0,195.15115953571149,45.151159535711486,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,23,module_2,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,24,module_4,10110.0,True,True,10260.0,10275.151159535711,150.0,165.15115953571149,15.151159535711486,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,25,module_2,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,26,module_3,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,27,module_1,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,28,module_3,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,29,module_1,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,30,module_2,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,31,module_4,13050.0,True,True,13200.0,13276.597274449927,150.0,226.59727444992677,76.59727444992677,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,32,module_3,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,33,module_4,13890.0,True,True,14040.0,14086.597274449927,150.0,196.59727444992677,46.59727444992677,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,34,module_2,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,35,module_1,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,36,module_2,15150.0,True,True,15300.0,15319.791851444372,150.0,169.7918514443718,19.791851444371787,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,37,module_3,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,38,module_1,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,39,module_4,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,40,module_1,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,41,module_2,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,42,module_4,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,43,module_3,18090.0,True,True,18240.0,18320.18130283825,150.0,230.1813028382494,80.1813028382494,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,44,module_2,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,45,module_1,18930.0,True,True,19080.0,19130.18130283825,150.0,200.1813028382494,50.181302838249394,True,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,46,module_3,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
4897b452b076b65f8602,direct_coherent_all_shared_local_route,47,module_4,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,0,module_3,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,1,module_1,450.0,True,True,600.0,606.3830941692638,150.0,156.3830941692638,6.3830941692638135,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,2,module_2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,3,module_4,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,4,module_3,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,5,module_4,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,6,module_1,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,7,module_2,2970.0,True,True,3120.0,3188.864858670529,150.0,218.86485867052897,68.86485867052897,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,8,module_3,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,9,module_1,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,10,module_2,4230.0,True,True,4380.0,4423.067734516969,150.0,193.0677345169688,43.06773451696881,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,11,module_4,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,12,module_3,5070.0,True,True,5220.0,5233.067734516969,150.0,163.0677345169688,13.067734516968812,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,13,module_4,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,14,module_2,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,15,module_1,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,16,module_3,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,17,module_2,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,18,module_4,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,19,module_1,8010.0,True,True,8160.0,8234.212590523444,150.0,224.2125905234443,74.2125905234443,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,20,module_3,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,21,module_4,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,22,module_1,9270.0,True,True,9420.0,9465.151159535711,150.0,195.15115953571149,45.151159535711486,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,23,module_2,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,24,module_4,10110.0,True,True,10260.0,10275.151159535711,150.0,165.15115953571149,15.151159535711486,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,25,module_2,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,26,module_3,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,27,module_1,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,28,module_3,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,29,module_1,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,30,module_2,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,31,module_4,13050.0,True,True,13200.0,13276.597274449927,150.0,226.59727444992677,76.59727444992677,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,32,module_3,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,33,module_4,13890.0,True,True,14040.0,14086.597274449927,150.0,196.59727444992677,46.59727444992677,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,34,module_2,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,35,module_1,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,36,module_2,15150.0,True,True,15300.0,15319.791851444372,150.0,169.7918514443718,19.791851444371787,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,37,module_3,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,38,module_1,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,39,module_4,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,40,module_1,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,41,module_2,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,42,module_4,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,43,module_3,18090.0,True,True,18240.0,18320.18130283825,150.0,230.1813028382494,80.1813028382494,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,44,module_2,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,45,module_1,18930.0,True,True,19080.0,19130.18130283825,150.0,200.1813028382494,50.181302838249394,True,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,46,module_3,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
64de51246a333dd0884e,direct_coherent_all_shared_local_route,47,module_4,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,0,module_3,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,1,module_1,450.0,True,True,600.0,606.3830941692638,150.0,156.3830941692638,6.3830941692638135,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,2,module_2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,3,module_4,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,4,module_3,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,5,module_4,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,6,module_1,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,7,module_2,2970.0,True,True,3120.0,3188.864858670529,150.0,218.86485867052897,68.86485867052897,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,8,module_3,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,9,module_1,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,10,module_2,4230.0,True,True,4380.0,4423.067734516969,150.0,193.0677345169688,43.06773451696881,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,11,module_4,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,12,module_3,5070.0,True,True,5220.0,5233.067734516969,150.0,163.0677345169688,13.067734516968812,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,13,module_4,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,14,module_2,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,15,module_1,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,16,module_3,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,17,module_2,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,18,module_4,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,19,module_1,8010.0,True,True,8160.0,8234.212590523444,150.0,224.2125905234443,74.2125905234443,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,20,module_3,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,21,module_4,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,22,module_1,9270.0,True,True,9420.0,9465.151159535711,150.0,195.15115953571149,45.151159535711486,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,23,module_2,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,24,module_4,10110.0,True,True,10260.0,10275.151159535711,150.0,165.15115953571149,15.151159535711486,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,25,module_2,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,26,module_3,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,27,module_1,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,28,module_3,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,29,module_1,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,30,module_2,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,31,module_4,13050.0,True,True,13200.0,13276.597274449927,150.0,226.59727444992677,76.59727444992677,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,32,module_3,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,33,module_4,13890.0,True,True,14040.0,14086.597274449927,150.0,196.59727444992677,46.59727444992677,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,34,module_2,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,35,module_1,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,36,module_2,15150.0,True,True,15300.0,15319.791851444372,150.0,169.7918514443718,19.791851444371787,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,37,module_3,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,38,module_1,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,39,module_4,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,40,module_1,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,41,module_2,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,42,module_4,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,43,module_3,18090.0,True,True,18240.0,18320.18130283825,150.0,230.1813028382494,80.1813028382494,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,44,module_2,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,45,module_1,18930.0,True,True,19080.0,19130.18130283825,150.0,200.1813028382494,50.181302838249394,True,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,46,module_3,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
95a29a7dde56dab04294,direct_coherent_all_shared_local_route,47,module_4,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
4962ca463f6fd07207d3,direct_coherent_all_shared_local_route,0,module_3,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
4962ca463f6fd07207d3,direct_coherent_all_shared_local_route,1,module_1,450.0,True,True,600.0,606.3830941692638,150.0,156.3830941692638,6.3830941692638135,True,False,False
4962ca463f6fd07207d3,direct_coherent_all_shared_local_route,2,module_2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
4962ca463f6fd07207d3,direct_coherent_all_shared_local_route,3,module_4,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
4962ca463f6fd07207d3,direct_coherent_all_shared_local_route,4,module_3,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
4962ca463f6fd07207d3,direct_coherent_all_shared_local_route,5,module_4,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
4962ca463f6fd07207d3,direct_coherent_all_shared_local_route,6,module_1,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
4962ca463f6fd07207d3,direct_coherent_all_shared_local_route,7,module_2,2970.0,True,True,3120.0,3188.864858670529,150.0,218.86485867052897,68.86485867052897,True,False,False
