protocol_context,spatial_mode,split,schedule_profile,hidden_victim_region,probe_region,probe_count,mean_excess_ns,mean_abs_excess_ns,delayed_fraction,mean_positive_excess_ns,failure_transition_fraction
direct_coherent_all_shared_local_route,hybrid_local_global,train,sparse_periodic,module_4,module_2,96,1.5518684009829353,1.5518684009829353,0.0625,1.5518684009829353,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,sparse_periodic,module_4,module_3,96,5.058788100969596,5.058788100969596,0.125,5.058788100969596,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,sparse_periodic,module_4,module_4,96,43.193607550300904,43.193607550300904,0.3229166666666667,43.193607550300904,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_1,module_1,96,484.7372305853005,484.7372305853005,0.8333333333333334,484.7372305853005,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_1,module_2,96,12.231608798527015,12.231608798527015,0.2604166666666667,12.231608798527015,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_1,module_3,96,13.631847410876679,13.631847410876679,0.2604166666666667,13.631847410876679,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_1,module_4,96,12.69779575518725,12.69779575518725,0.3125,12.69779575518725,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_2,module_1,96,11.826267107359852,11.826267107359852,0.22916666666666666,11.826267107359852,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_2,module_2,96,510.6414081027778,510.6414081027778,0.8020833333333334,510.6414081027778,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_2,module_3,96,13.631847410876679,13.631847410876679,0.2604166666666667,13.631847410876679,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_2,module_4,96,12.69779575518725,12.69779575518725,0.3125,12.69779575518725,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_3,module_1,96,11.826267107359852,11.826267107359852,0.22916666666666666,11.826267107359852,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_3,module_2,96,12.231608798527015,12.231608798527015,0.2604166666666667,12.231608798527015,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_3,module_3,96,507.7517941395568,507.7517941395568,0.84375,507.7517941395568,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_3,module_4,96,12.69779575518725,12.69779575518725,0.3125,12.69779575518725,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_4,module_1,96,11.826267107359852,11.826267107359852,0.22916666666666666,11.826267107359852,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_4,module_2,96,12.231608798527015,12.231608798527015,0.2604166666666667,12.231608798527015,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_4,module_3,96,13.631847410876679,13.631847410876679,0.2604166666666667,13.631847410876679,0.0
direct_coherent_all_shared_local_route,hybrid_local_global,train,synchronization_bursty,module_4,module_4,96,519.7131955313158,519.7131955313158,0.84375,519.7131955313158,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_1,module_1,48,76.32025655382627,76.32025655382627,0.5625,76.32025655382627,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_1,module_2,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_1,module_3,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_1,module_4,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_2,module_1,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_2,module_2,48,91.0603669916382,91.0603669916382,0.6041666666666666,91.0603669916382,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_2,module_3,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_2,module_4,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_3,module_1,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_3,module_2,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_3,module_3,48,96.45325446068705,96.45325446068705,0.625,96.45325446068705,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_3,module_4,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_4,module_1,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_4,module_2,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_4,module_3,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,dense_periodic,module_4,module_4,48,96.68407619034302,96.68407619034302,0.6458333333333334,96.68407619034302,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_1,module_1,48,49.71668542403978,49.71668542403978,0.3958333333333333,49.71668542403978,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_1,module_2,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_1,module_3,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_1,module_4,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_2,module_1,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_2,module_2,48,43.527683724404426,43.527683724404426,0.25,43.527683724404426,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_2,module_3,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_2,module_4,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_3,module_1,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_3,module_2,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_3,module_3,48,26.884542379733304,26.884542379733304,0.2708333333333333,26.884542379733304,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_3,module_4,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_4,module_1,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_4,module_2,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_4,module_3,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,sparse_periodic,module_4,module_4,48,36.33980415068947,36.33980415068947,0.25,36.33980415068947,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_1,module_1,48,1287.4195004918745,1287.4195004918745,0.6875,1287.4195004918745,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_1,module_2,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_1,module_3,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_1,module_4,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_2,module_1,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_2,module_2,48,1261.2441671205322,1261.2441671205322,0.7291666666666666,1261.2441671205322,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_2,module_3,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_2,module_4,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_3,module_1,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_3,module_2,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_3,module_3,48,1317.1364793355367,1317.1364793355367,0.8541666666666666,1317.1364793355367,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_3,module_4,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_4,module_1,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_4,module_2,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_4,module_3,48,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,test,synchronization_bursty,module_4,module_4,48,1184.5704547470257,1184.5704547470257,0.6666666666666666,1184.5704547470257,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_1,module_1,96,95.99311250307233,95.99311250307233,0.6145833333333334,95.99311250307233,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_1,module_2,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_1,module_3,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_1,module_4,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_2,module_1,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_2,module_2,96,97.06854023166125,97.06854023166125,0.5729166666666666,97.06854023166125,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_2,module_3,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_2,module_4,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_3,module_1,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_3,module_2,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_3,module_3,96,83.57702308794829,83.57702308794829,0.6145833333333334,83.57702308794829,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_3,module_4,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_4,module_1,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_4,module_2,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_4,module_3,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,dense_periodic,module_4,module_4,96,65.90960086848567,65.90960086848567,0.5,65.90960086848567,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_1,module_1,96,33.06841723447999,33.06841723447999,0.2604166666666667,33.06841723447999,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_1,module_2,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_1,module_3,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_1,module_4,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_2,module_1,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_2,module_2,96,25.494401000718323,25.494401000718323,0.20833333333333334,25.494401000718323,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_2,module_3,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_2,module_4,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_3,module_1,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_3,module_2,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_3,module_3,96,47.923241875002226,47.923241875002226,0.3229166666666667,47.923241875002226,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_3,module_4,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_4,module_1,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_4,module_2,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_4,module_3,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,sparse_periodic,module_4,module_4,96,43.193607550300904,43.193607550300904,0.3229166666666667,43.193607550300904,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_1,module_1,96,484.7372305853005,484.7372305853005,0.8333333333333334,484.7372305853005,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_1,module_2,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_1,module_3,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_1,module_4,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_2,module_1,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_2,module_2,96,510.6414081027778,510.6414081027778,0.8020833333333334,510.6414081027778,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_2,module_3,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_2,module_4,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_3,module_1,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_3,module_2,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_3,module_3,96,507.7517941395568,507.7517941395568,0.84375,507.7517941395568,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_3,module_4,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_4,module_1,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_4,module_2,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_4,module_3,96,0.0,0.0,0.0,0.0,0.0
direct_coherent_all_shared_local_route,localized_only,train,synchronization_bursty,module_4,module_4,96,519.7131955313158,519.7131955313158,0.84375,519.7131955313158,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_1,module_1,48,3.2331153641962516,3.2331153641962516,0.125,3.2331153641962516,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_1,module_2,48,6.896784425701834,6.896784425701834,0.16666666666666666,6.896784425701834,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_1,module_3,48,9.347370715566745,9.347370715566745,0.20833333333333334,9.347370715566745,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_1,module_4,48,8.158822337711015,8.158822337711015,0.22916666666666666,8.158822337711015,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_2,module_1,48,3.2331153641962516,3.2331153641962516,0.125,3.2331153641962516,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_2,module_2,48,6.896784425701834,6.896784425701834,0.16666666666666666,6.896784425701834,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_2,module_3,48,9.347370715566745,9.347370715566745,0.20833333333333334,9.347370715566745,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_2,module_4,48,8.158822337711015,8.158822337711015,0.22916666666666666,8.158822337711015,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_3,module_1,48,3.2331153641962516,3.2331153641962516,0.125,3.2331153641962516,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_3,module_2,48,6.896784425701834,6.896784425701834,0.16666666666666666,6.896784425701834,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_3,module_3,48,9.347370715566745,9.347370715566745,0.20833333333333334,9.347370715566745,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_3,module_4,48,8.158822337711015,8.158822337711015,0.22916666666666666,8.158822337711015,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_4,module_1,48,3.2331153641962516,3.2331153641962516,0.125,3.2331153641962516,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_4,module_2,48,6.896784425701834,6.896784425701834,0.16666666666666666,6.896784425701834,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_4,module_3,48,9.347370715566745,9.347370715566745,0.20833333333333334,9.347370715566745,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,dense_periodic,module_4,module_4,48,8.158822337711015,8.158822337711015,0.22916666666666666,8.158822337711015,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_1,module_1,48,2.521617652594377,2.521617652594377,0.0625,2.521617652594377,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_1,module_2,48,3.3727826371671434,3.3727826371671434,0.08333333333333333,3.3727826371671434,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_1,module_3,48,2.9247195115042928,2.9247195115042928,0.0625,2.9247195115042928,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_1,module_4,48,2.698817300366462,2.698817300366462,0.08333333333333333,2.698817300366462,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_2,module_1,48,2.521617652594377,2.521617652594377,0.0625,2.521617652594377,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_2,module_2,48,3.3727826371671434,3.3727826371671434,0.08333333333333333,3.3727826371671434,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_2,module_3,48,2.9247195115042928,2.9247195115042928,0.0625,2.9247195115042928,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_2,module_4,48,2.698817300366462,2.698817300366462,0.08333333333333333,2.698817300366462,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_3,module_1,48,2.521617652594377,2.521617652594377,0.0625,2.521617652594377,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_3,module_2,48,3.3727826371671434,3.3727826371671434,0.08333333333333333,3.3727826371671434,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_3,module_3,48,2.9247195115042928,2.9247195115042928,0.0625,2.9247195115042928,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_3,module_4,48,2.698817300366462,2.698817300366462,0.08333333333333333,2.698817300366462,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_4,module_1,48,2.521617652594377,2.521617652594377,0.0625,2.521617652594377,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_4,module_2,48,3.3727826371671434,3.3727826371671434,0.08333333333333333,3.3727826371671434,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_4,module_3,48,2.9247195115042928,2.9247195115042928,0.0625,2.9247195115042928,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,sparse_periodic,module_4,module_4,48,2.698817300366462,2.698817300366462,0.08333333333333333,2.698817300366462,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_1,module_1,48,2.689511795345576,2.689511795345576,0.14583333333333334,2.689511795345576,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_1,module_2,48,3.9350872194369564,3.9350872194369564,0.10416666666666667,3.9350872194369564,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_1,module_3,48,6.774959716432396,6.774959716432396,0.20833333333333334,6.774959716432396,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_1,module_4,48,10.105276153678233,10.105276153678233,0.22916666666666666,10.105276153678233,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_2,module_1,48,2.689511795345576,2.689511795345576,0.14583333333333334,2.689511795345576,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_2,module_2,48,3.9350872194369564,3.9350872194369564,0.10416666666666667,3.9350872194369564,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_2,module_3,48,6.774959716432396,6.774959716432396,0.20833333333333334,6.774959716432396,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_2,module_4,48,10.105276153678233,10.105276153678233,0.22916666666666666,10.105276153678233,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_3,module_1,48,2.689511795345576,2.689511795345576,0.14583333333333334,2.689511795345576,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_3,module_2,48,3.9350872194369564,3.9350872194369564,0.10416666666666667,3.9350872194369564,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_3,module_3,48,6.774959716432396,6.774959716432396,0.20833333333333334,6.774959716432396,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_3,module_4,48,10.105276153678233,10.105276153678233,0.22916666666666666,10.105276153678233,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_4,module_1,48,2.689511795345576,2.689511795345576,0.14583333333333334,2.689511795345576,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_4,module_2,48,3.9350872194369564,3.9350872194369564,0.10416666666666667,3.9350872194369564,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_4,module_3,48,6.774959716432396,6.774959716432396,0.20833333333333334,6.774959716432396,0.0
entanglement_assisted_all_shared_local_route,global_only_control,test,synchronization_bursty,module_4,module_4,48,10.105276153678233,10.105276153678233,0.22916666666666666,10.105276153678233,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_1,module_1,96,5.1614033555450005,5.1614033555450005,0.14583333333333334,5.1614033555450005,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_1,module_2,96,7.698926758264624,7.698926758264624,0.20833333333333334,7.698926758264624,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_1,module_3,96,6.250421122978056,6.250421122978056,0.14583333333333334,6.250421122978056,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_1,module_4,96,7.985501077670013,7.985501077670013,0.17708333333333334,7.985501077670013,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_2,module_1,96,5.1614033555450005,5.1614033555450005,0.14583333333333334,5.1614033555450005,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_2,module_2,96,7.698926758264624,7.698926758264624,0.20833333333333334,7.698926758264624,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_2,module_3,96,6.250421122978056,6.250421122978056,0.14583333333333334,6.250421122978056,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_2,module_4,96,7.985501077670013,7.985501077670013,0.17708333333333334,7.985501077670013,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_3,module_1,96,5.1614033555450005,5.1614033555450005,0.14583333333333334,5.1614033555450005,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_3,module_2,96,7.698926758264624,7.698926758264624,0.20833333333333334,7.698926758264624,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_3,module_3,96,6.250421122978056,6.250421122978056,0.14583333333333334,6.250421122978056,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_3,module_4,96,7.985501077670013,7.985501077670013,0.17708333333333334,7.985501077670013,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_4,module_1,96,5.1614033555450005,5.1614033555450005,0.14583333333333334,5.1614033555450005,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_4,module_2,96,7.698926758264624,7.698926758264624,0.20833333333333334,7.698926758264624,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_4,module_3,96,6.250421122978056,6.250421122978056,0.14583333333333334,6.250421122978056,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,dense_periodic,module_4,module_4,96,7.985501077670013,7.985501077670013,0.17708333333333334,7.985501077670013,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_1,module_1,96,2.0575828337211655,2.0575828337211655,0.052083333333333336,2.0575828337211655,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_1,module_2,96,0.6450335102710483,0.6450335102710483,0.03125,0.6450335102710483,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_1,module_3,96,1.3568932449309905,1.3568932449309905,0.08333333333333333,1.3568932449309905,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_1,module_4,96,1.4436666608001663,1.4436666608001663,0.041666666666666664,1.4436666608001663,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_2,module_1,96,2.0575828337211655,2.0575828337211655,0.052083333333333336,2.0575828337211655,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_2,module_2,96,0.6450335102710483,0.6450335102710483,0.03125,0.6450335102710483,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_2,module_3,96,1.3568932449309905,1.3568932449309905,0.08333333333333333,1.3568932449309905,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_2,module_4,96,1.4436666608001663,1.4436666608001663,0.041666666666666664,1.4436666608001663,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_3,module_1,96,2.0575828337211655,2.0575828337211655,0.052083333333333336,2.0575828337211655,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_3,module_2,96,0.6450335102710483,0.6450335102710483,0.03125,0.6450335102710483,0.0
entanglement_assisted_all_shared_local_route,global_only_control,train,sparse_periodic,module_3,module_3,96,1.3568932449309905,1.3568932449309905,0.08333333333333333,1.3568932449309905,0.0
