trace_id,protocol_context,probe_index,probe_edge,release_ns,attacker_only_success,combined_success,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,delayed,speedup,failure_transition
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,69,module_3--module_4,29010.0,True,True,29160.0,29160.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,70,module_2--module_4,29430.0,True,True,29580.0,29634.590959907455,150.0,204.59095990745482,54.59095990745482,True,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,71,module_1--module_2,29850.0,True,True,30000.0,30000.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,72,module_1--module_2,30270.0,True,True,30420.0,30465.647222625357,150.0,195.64722262535724,45.647222625357244,True,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,73,module_2--module_3,30690.0,True,True,30840.0,30840.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,74,module_2--module_4,31110.0,True,True,31260.0,31275.647222625357,150.0,165.64722262535724,15.647222625357244,True,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,75,module_3--module_4,31530.0,True,True,31680.0,31680.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,76,module_1--module_4,31950.0,True,True,32100.0,32109.58471081994,150.0,159.5847108199414,9.584710819941392,True,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,77,module_1--module_3,32370.0,True,True,32520.0,32520.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,78,module_1--module_2,32790.0,True,True,32940.0,32940.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,79,module_1--module_4,33210.0,True,True,33360.0,33360.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,80,module_2--module_4,33630.0,True,True,33780.0,33780.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,81,module_3--module_4,34050.0,True,True,34200.0,34200.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,82,module_1--module_3,34470.0,True,True,34620.0,34620.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,83,module_2--module_3,34890.0,True,True,35040.0,35040.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,84,module_2--module_3,35310.0,True,True,35460.0,35460.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,85,module_1--module_3,35730.0,True,True,35880.0,35880.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,86,module_1--module_2,36150.0,True,True,36300.0,36300.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,87,module_1--module_4,36570.0,True,True,36720.0,36720.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,88,module_2--module_4,36990.0,True,True,37140.0,37140.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,89,module_3--module_4,37410.0,True,True,37560.0,37560.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,90,module_1--module_3,37830.0,True,True,37980.0,37980.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,91,module_3--module_4,38250.0,True,True,38400.0,38400.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,92,module_2--module_4,38670.0,True,True,38820.0,38820.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,93,module_1--module_4,39090.0,True,True,39240.0,39240.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,94,module_2--module_3,39510.0,True,True,39660.0,39660.0,150.0,150.0,0.0,False,False,False
2b795abbe75dc56a8e61,direct_coherent_dynamic_graph,95,module_1--module_2,39930.0,True,True,40080.0,40080.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,0,module_1--module_3,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,1,module_1--module_4,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,2,module_2--module_3,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,3,module_3--module_4,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,4,module_1--module_2,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,5,module_2--module_4,2130.0,True,True,2280.0,2345.716458578881,150.0,215.71645857888097,65.71645857888097,True,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,6,module_2--module_4,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,7,module_1--module_3,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,8,module_1--module_4,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,9,module_3--module_4,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,10,module_1--module_2,4230.0,True,True,4380.0,4380.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,11,module_2--module_3,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,12,module_2--module_3,5070.0,True,True,5220.0,5220.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,13,module_1--module_3,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,14,module_1--module_2,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,15,module_1--module_4,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,16,module_3--module_4,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,17,module_2--module_4,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,18,module_1--module_4,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,19,module_3--module_4,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,20,module_2--module_3,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,21,module_2--module_4,8850.0,True,True,9000.0,9040.282750008377,150.0,190.28275000837675,40.28275000837675,True,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,22,module_1--module_2,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,23,module_1--module_3,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,24,module_3--module_4,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,25,module_2--module_3,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,26,module_1--module_3,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,27,module_1--module_4,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,28,module_1--module_2,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,29,module_2--module_4,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,30,module_2--module_4,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,31,module_1--module_4,13050.0,True,True,13200.0,13200.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,32,module_3--module_4,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,33,module_2--module_3,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,34,module_1--module_2,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,35,module_1--module_3,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,36,module_3--module_4,15150.0,True,True,15300.0,15300.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,37,module_2--module_3,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,38,module_2--module_4,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,39,module_1--module_3,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,40,module_1--module_2,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,41,module_1--module_4,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,42,module_2--module_3,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,43,module_3--module_4,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,44,module_2--module_4,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,45,module_1--module_4,18930.0,True,True,19080.0,19080.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,46,module_1--module_2,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,47,module_1--module_3,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,48,module_1--module_2,20190.0,True,True,20340.0,20340.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,49,module_1--module_3,20610.0,True,True,20760.0,20760.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,50,module_2--module_4,21030.0,True,True,21180.0,21180.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,51,module_1--module_4,21450.0,True,True,21600.0,21600.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,52,module_2--module_3,21870.0,True,True,22020.0,22020.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,53,module_3--module_4,22290.0,True,True,22440.0,22440.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,54,module_1--module_2,22710.0,True,True,22860.0,22860.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,55,module_2--module_4,23130.0,True,True,23280.0,23280.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,56,module_1--module_4,23550.0,True,True,23700.0,23700.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,57,module_2--module_3,23970.0,True,True,24120.0,24120.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,58,module_1--module_3,24390.0,True,True,24540.0,24540.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,59,module_3--module_4,24810.0,True,True,24960.0,24960.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,60,module_3--module_4,25230.0,True,True,25380.0,25380.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,61,module_1--module_2,25650.0,True,True,25800.0,25800.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,62,module_2--module_4,26070.0,True,True,26220.0,26220.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,63,module_1--module_4,26490.0,True,True,26640.0,26640.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,64,module_1--module_3,26910.0,True,True,27060.0,27060.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,65,module_2--module_3,27330.0,True,True,27480.0,27480.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,66,module_3--module_4,27750.0,True,True,27900.0,27983.78628748012,150.0,233.78628748012125,83.78628748012125,True,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,67,module_2--module_3,28170.0,True,True,28320.0,28320.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,68,module_1--module_2,28590.0,True,True,28740.0,28740.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,69,module_1--module_4,29010.0,True,True,29160.0,29245.08175200775,150.0,235.08175200775077,85.08175200775077,True,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,70,module_1--module_3,29430.0,True,True,29580.0,29580.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,71,module_2--module_4,29850.0,True,True,30000.0,30000.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,72,module_1--module_2,30270.0,True,True,30420.0,30511.23911826441,150.0,241.23911826440963,91.23911826440963,True,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,73,module_2--module_3,30690.0,True,True,30840.0,30840.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,74,module_1--module_4,31110.0,True,True,31260.0,31260.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,75,module_3--module_4,31530.0,True,True,31680.0,31772.160207046694,150.0,242.16020704669427,92.16020704669427,True,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,76,module_2--module_4,31950.0,True,True,32100.0,32100.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,77,module_1--module_3,32370.0,True,True,32520.0,32582.160207046694,150.0,212.16020704669427,62.16020704669427,True,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,78,module_1--module_4,32790.0,True,True,32940.0,32940.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,79,module_1--module_3,33210.0,True,True,33360.0,33360.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,80,module_2--module_4,33630.0,True,True,33780.0,33846.43635649553,150.0,216.43635649552743,66.43635649552743,True,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,81,module_2--module_3,34050.0,True,True,34200.0,34200.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,82,module_1--module_2,34470.0,True,True,34620.0,34620.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,83,module_3--module_4,34890.0,True,True,35040.0,35040.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,84,module_1--module_2,35310.0,True,True,35460.0,35460.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,85,module_1--module_3,35730.0,True,True,35880.0,35880.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,86,module_2--module_3,36150.0,True,True,36300.0,36300.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,87,module_1--module_4,36570.0,True,True,36720.0,36720.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,88,module_2--module_4,36990.0,True,True,37140.0,37140.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,89,module_3--module_4,37410.0,True,True,37560.0,37560.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,90,module_1--module_2,37830.0,True,True,37980.0,37980.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,91,module_3--module_4,38250.0,True,True,38400.0,38400.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,92,module_1--module_4,38670.0,True,True,38820.0,38820.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,93,module_2--module_4,39090.0,True,True,39240.0,39240.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,94,module_1--module_3,39510.0,True,True,39660.0,39660.0,150.0,150.0,0.0,False,False,False
f86d183bc706edd32561,direct_coherent_dynamic_graph,95,module_2--module_3,39930.0,True,True,40080.0,40080.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,0,module_2--module_3,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,1,module_1--module_2,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,2,module_3--module_4,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,3,module_1--module_4,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,4,module_2--module_4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,5,module_1--module_3,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,6,module_2--module_3,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,7,module_3--module_4,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,8,module_1--module_3,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,9,module_1--module_4,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,10,module_1--module_2,4230.0,True,True,4380.0,4380.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,11,module_2--module_4,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,12,module_3--module_4,5070.0,True,True,5220.0,5220.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,13,module_1--module_3,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,14,module_2--module_4,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,15,module_1--module_2,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,16,module_2--module_3,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,17,module_1--module_4,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,18,module_2--module_4,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,19,module_1--module_4,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,20,module_1--module_2,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,21,module_2--module_3,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,22,module_1--module_3,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,23,module_3--module_4,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,24,module_2--module_4,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,25,module_1--module_4,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,26,module_3--module_4,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,27,module_1--module_3,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,28,module_2--module_3,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,29,module_1--module_2,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,30,module_1--module_2,12630.0,True,True,12780.0,12841.018993112195,150.0,211.01899311219495,61.01899311219495,True,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,31,module_3--module_4,13050.0,True,True,13200.0,13200.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,32,module_2--module_4,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,33,module_1--module_3,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,34,module_1--module_4,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,35,module_2--module_3,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,36,module_1--module_3,15150.0,True,True,15300.0,15300.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,37,module_1--module_4,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,38,module_2--module_4,15990.0,True,True,16140.0,16192.159841505842,150.0,202.15984150584154,52.15984150584154,True,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,39,module_3--module_4,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,40,module_1--module_2,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,41,module_2--module_3,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,42,module_3--module_4,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,43,module_1--module_3,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,44,module_2--module_3,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,45,module_1--module_4,18930.0,True,True,19080.0,19080.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,46,module_1--module_2,19350.0,True,True,19500.0,19524.343259997346,150.0,174.34325999734574,24.34325999734574,True,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,47,module_2--module_4,19770.0,True,True,19920.0,20003.763519726574,150.0,233.76351972657358,83.76351972657358,True,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,48,module_1--module_4,20190.0,True,True,20340.0,20340.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,49,module_1--module_2,20610.0,True,True,20760.0,20760.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,50,module_2--module_3,21030.0,True,True,21180.0,21180.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,51,module_3--module_4,21450.0,True,True,21600.0,21600.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,52,module_1--module_3,21870.0,True,True,22020.0,22020.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,53,module_2--module_4,22290.0,True,True,22440.0,22440.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,54,module_1--module_3,22710.0,True,True,22860.0,22909.334709342595,150.0,199.33470934259458,49.33470934259458,True,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,55,module_2--module_4,23130.0,True,True,23280.0,23280.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,56,module_3--module_4,23550.0,True,True,23700.0,23700.0,150.0,150.0,0.0,False,False,False
d95500a9a5bd58ec8165,direct_coherent_dynamic_graph,57,module_1--module_2,23970.0,True,True,24120.0,24120.0,150.0,150.0,0.0,False,False,False
