protocol_context,graph_mode,model_name,true_state_label,predicted_state_label,count,true_normalized_fraction
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_3,module_1--module_4,29,0.10283687943262411
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_3,module_2--module_3,16,0.05673758865248227
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_3,module_2--module_4,22,0.07801418439716312
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_3,module_3--module_4,18,0.06382978723404255
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_4,no_remote,80,0.47619047619047616
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_4,module_1--module_2,2,0.011904761904761904
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_4,module_1--module_3,23,0.13690476190476192
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_4,module_1--module_4,21,0.125
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_4,module_2--module_3,9,0.05357142857142857
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_4,module_2--module_4,26,0.15476190476190477
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_4,module_3--module_4,7,0.041666666666666664
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_3,no_remote,71,0.34134615384615385
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_3,module_1--module_2,9,0.04326923076923077
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_3,module_1--module_3,32,0.15384615384615385
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_3,module_1--module_4,14,0.0673076923076923
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_3,module_2--module_3,34,0.16346153846153846
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_3,module_2--module_4,31,0.14903846153846154
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_3,module_3--module_4,17,0.08173076923076923
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_4,no_remote,23,0.4791666666666667
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_4,module_1--module_2,13,0.2708333333333333
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_4,module_1--module_3,0,0.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_4,module_1--module_4,2,0.041666666666666664
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_4,module_2--module_3,0,0.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_4,module_2--module_4,0,0.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_2--module_4,module_3--module_4,10,0.20833333333333334
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_3--module_4,no_remote,85,0.5246913580246914
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_3--module_4,module_1--module_2,12,0.07407407407407407
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_3--module_4,module_1--module_3,37,0.22839506172839505
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_3--module_4,module_1--module_4,10,0.06172839506172839
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_3--module_4,module_2--module_3,8,0.04938271604938271
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_3--module_4,module_2--module_4,3,0.018518518518518517
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_3--module_4,module_3--module_4,7,0.043209876543209874
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,no_remote,no_remote,546,0.7520661157024794
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,no_remote,module_1--module_2,15,0.02066115702479339
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,no_remote,module_1--module_3,66,0.09090909090909091
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,no_remote,module_1--module_4,29,0.03994490358126722
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,no_remote,module_2--module_3,16,0.02203856749311295
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,no_remote,module_2--module_4,43,0.05922865013774105
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,no_remote,module_3--module_4,11,0.015151515151515152
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_2,no_remote,46,0.34328358208955223
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_2,module_1--module_2,5,0.03731343283582089
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_2,module_1--module_3,29,0.21641791044776118
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_2,module_1--module_4,10,0.07462686567164178
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_2,module_2--module_3,14,0.1044776119402985
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_2,module_2--module_4,26,0.19402985074626866
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_2,module_3--module_4,4,0.029850746268656716
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,no_remote,167,0.5921985815602837
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_1--module_2,12,0.0425531914893617
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_1--module_3,41,0.1453900709219858
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_1--module_4,12,0.0425531914893617
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_2--module_3,17,0.06028368794326241
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_2--module_4,21,0.07446808510638298
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_3--module_4,12,0.0425531914893617
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,no_remote,79,0.47023809523809523
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_1--module_2,0,0.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_1--module_3,15,0.08928571428571429
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_1--module_4,31,0.18452380952380953
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_2--module_3,12,0.07142857142857142
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_2--module_4,24,0.14285714285714285
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_3--module_4,7,0.041666666666666664
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,no_remote,70,0.33653846153846156
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_1--module_2,18,0.08653846153846154
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_1--module_3,33,0.15865384615384615
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_1--module_4,15,0.07211538461538461
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_2--module_3,14,0.0673076923076923
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_2--module_4,48,0.23076923076923078
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_3--module_4,10,0.04807692307692308
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,no_remote,17,0.3541666666666667
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_1--module_2,4,0.08333333333333333
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_1--module_3,2,0.041666666666666664
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_1--module_4,6,0.125
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_2--module_3,0,0.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_2--module_4,12,0.25
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_3--module_4,7,0.14583333333333334
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,no_remote,92,0.5679012345679012
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_1--module_2,6,0.037037037037037035
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_1--module_3,33,0.2037037037037037
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_1--module_4,5,0.030864197530864196
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_2--module_3,18,0.1111111111111111
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_2--module_4,5,0.030864197530864196
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_3--module_4,3,0.018518518518518517
