graph_instance_id,repeat_id,phase_index,active_edge,remote_profile,phase_local_request_index,victim_request_index,release_ns,protocol_context,graph_mode
graph_0014,0,2,module_2--module_3,dense_periodic,10,28,17900.04934723503,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,2,module_2--module_3,dense_periodic,11,29,18449.35454166596,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,2,module_2--module_3,dense_periodic,12,30,19003.52635394296,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,4,module_1--module_2,sparse_periodic,0,31,26056.18534028913,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,4,module_1--module_2,sparse_periodic,1,32,27070.58341137402,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,4,module_1--module_2,sparse_periodic,2,33,28077.81354944507,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,4,module_1--module_2,sparse_periodic,3,34,29085.487750889053,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,4,module_1--module_2,sparse_periodic,4,35,30103.75919668484,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,4,module_1--module_2,sparse_periodic,5,36,31113.22790042409,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,4,module_1--module_2,sparse_periodic,6,37,32115.052181139683,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,4,module_1--module_2,sparse_periodic,7,38,33127.16343962786,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,0,4,module_1--module_2,sparse_periodic,8,39,34141.333996832596,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,0,module_2--module_4,sparse_periodic,0,0,139.96654088270185,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,0,module_2--module_4,sparse_periodic,1,1,1256.7602857167585,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,0,module_2--module_4,sparse_periodic,2,2,2377.7179082487382,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,0,module_2--module_4,sparse_periodic,3,3,3490.279098496119,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,0,module_2--module_4,sparse_periodic,4,4,4606.523672491146,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,0,module_2--module_4,sparse_periodic,5,5,5730.0786424238,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,0,6,6760.31577250289,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,1,7,6847.430946639224,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,2,8,6930.512672353278,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,3,9,7006.6154647784115,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,4,10,7098.507362608839,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,5,11,8253.366842976855,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,6,12,8336.519742510412,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,7,13,8420.040377973917,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,8,14,8503.339329256542,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,9,15,8580.156655425568,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,10,16,9750.14958428851,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,11,17,9832.865171653148,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,12,18,9906.536513911664,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,13,19,9993.79075732441,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,14,20,10076.054628112783,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,15,21,11237.138205244504,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,16,22,11316.27818086828,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,17,23,11405.70631118898,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,18,24,11481.252961234522,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,1,module_1--module_4,synchronization_bursty,19,25,11562.775969991371,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,0,26,12264.89712320462,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,1,27,12799.281557734706,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,2,28,13321.415675713717,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,3,29,13847.908819392856,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,4,30,14383.909575941381,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,5,31,14903.157786864533,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,6,32,15433.19168053431,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,7,33,15963.597127750272,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,8,34,16494.453101948497,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,9,35,17017.44426192345,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,10,36,17545.220560887,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,11,37,18074.610772994438,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,12,38,18604.06271574757,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,2,module_2--module_3,dense_periodic,13,39,19131.652312765385,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,4,module_1--module_2,sparse_periodic,0,40,25997.956540592877,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,4,module_1--module_2,sparse_periodic,1,41,26977.562134007796,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,4,module_1--module_2,sparse_periodic,2,42,27957.62386536422,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,4,module_1--module_2,sparse_periodic,3,43,28938.190743502775,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,4,module_1--module_2,sparse_periodic,4,44,29915.127051407977,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,4,module_1--module_2,sparse_periodic,5,45,30885.749779544763,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,4,module_1--module_2,sparse_periodic,6,46,31869.59443206672,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,4,module_1--module_2,sparse_periodic,7,47,32844.055350600334,entanglement_assisted_dynamic_graph,edge_localized
graph_0014,1,4,module_1--module_2,sparse_periodic,8,48,33822.01824576295,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,1,module_1--module_2,sparse_periodic,0,0,13846.358530838239,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,1,module_1--module_2,sparse_periodic,1,1,14966.937084842188,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,1,module_1--module_2,sparse_periodic,2,2,16091.445910241171,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,1,module_1--module_2,sparse_periodic,3,3,17206.41482645193,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,1,module_1--module_2,sparse_periodic,4,4,18331.195286302365,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,1,module_1--module_2,sparse_periodic,5,5,19452.26509409258,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,1,module_1--module_2,sparse_periodic,6,6,20573.368391716267,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,0,7,32683.32153668082,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,1,8,32750.85048800229,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,2,9,32817.045583622996,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,3,10,32886.98987129478,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,4,11,32953.865991806284,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,5,12,34159.75974907751,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,6,13,34226.36681016865,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,7,14,34296.3357438126,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,8,15,34362.99601400308,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,9,16,34428.60079327926,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,10,17,35634.53665535003,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,11,18,35699.21258744953,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,12,19,35771.48025723073,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,13,20,35839.23959797726,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,14,21,35903.57931223255,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,15,22,37111.71109243196,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,16,23,37183.2875072441,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,17,24,37241.57430993838,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,18,25,37315.65819900007,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,19,26,37384.24275217501,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,20,27,38584.943830361444,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,21,28,38652.851719284605,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,22,29,38724.01624593249,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,23,30,38788.03438196156,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,0,3,module_3--module_4,synchronization_bursty,24,31,38852.0774953385,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,1,module_1--module_2,sparse_periodic,0,0,13973.454590167235,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,1,module_1--module_2,sparse_periodic,1,1,14971.95076765074,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,1,module_1--module_2,sparse_periodic,2,2,15973.85249109468,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,1,module_1--module_2,sparse_periodic,3,3,16969.32648955285,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,1,module_1--module_2,sparse_periodic,4,4,17961.329434817475,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,1,module_1--module_2,sparse_periodic,5,5,18957.82599290919,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,1,module_1--module_2,sparse_periodic,6,6,19957.989462902697,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,0,7,32542.15589997591,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,1,8,32618.330708219506,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,2,9,32700.926390635486,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,3,10,34162.54793711955,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,4,11,34238.28271515536,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,5,12,34322.04515601553,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,6,13,35774.09878972,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,7,14,35859.7188456022,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,8,15,35937.315858384514,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,9,16,37389.02185819494,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,10,17,37477.732989897864,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,11,18,37552.566513277634,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,12,19,39011.495520531236,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,13,20,39092.828723631756,entanglement_assisted_dynamic_graph,edge_localized
graph_0015,1,3,module_3--module_4,synchronization_bursty,14,21,39170.57157450176,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,0,0,233.74599516336568,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,1,1,317.6508608926143,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,2,2,394.3562976335337,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,3,3,480.6022953777362,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,4,4,562.8267073547416,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,5,5,1722.722652201042,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,6,6,1806.3674799894416,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,7,7,1886.3414156361043,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,8,8,1974.1334572696667,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,9,9,2057.138904989402,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,10,10,3207.679243610812,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,11,11,3293.716002860615,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,12,12,3375.806086541092,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,13,13,3456.275897658711,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,0,module_1--module_4,synchronization_bursty,14,14,3539.808982558909,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,0,15,18044.91681323649,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,1,16,18503.600678765768,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,2,17,18967.181608795843,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,3,18,19429.198254340758,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,4,19,19884.04857220042,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,5,20,20346.809477327573,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,6,21,20804.761151796814,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,7,22,21260.827953054075,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,8,23,21719.475073354286,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,9,24,22181.696863318106,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,10,25,22633.099129887778,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,11,26,23093.3364735592,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,12,27,23553.829421754122,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,13,28,24012.269948797057,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,14,29,24472.698655469077,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,15,30,24928.381205017067,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,16,31,25391.92340937337,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,17,32,25849.908433767127,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,18,33,26306.889210015437,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,19,34,26769.1334948875,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,20,35,27227.85377189304,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,2,module_1--module_3,dense_periodic,21,36,27681.593020311495,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,4,module_3--module_4,sparse_periodic,0,37,34411.30184855247,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,4,module_3--module_4,sparse_periodic,1,38,35519.68972804008,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,4,module_3--module_4,sparse_periodic,2,39,36617.40735723349,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,4,module_3--module_4,sparse_periodic,3,40,37709.56549214605,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,4,module_3--module_4,sparse_periodic,4,41,38814.68663849927,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,0,4,module_3--module_4,sparse_periodic,5,42,39911.84486810746,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,0,0,260.4793618473228,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,1,1,338.2406155086325,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,2,2,415.08411049986375,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,3,3,496.0108481941461,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,4,4,572.6279837701284,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,5,5,1807.4792803374703,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,6,6,1887.1752304161384,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,7,7,1963.059743070266,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,8,8,2037.8462525279206,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,9,9,2117.4000666681222,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,10,10,3355.4568715386936,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,11,11,3434.059197878951,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,12,12,3510.7788304376722,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,13,13,3589.123558610844,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,0,module_1--module_4,synchronization_bursty,14,14,3666.1441473730815,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,0,15,18136.503377245677,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,1,16,18604.911120379656,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,2,17,19059.79524342706,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,3,18,19529.221951178395,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,4,19,19981.60935758677,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,5,20,20447.692649309734,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,6,21,20906.11151249417,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,7,22,21366.466073903764,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,8,23,21828.902200778724,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,9,24,22292.683485999372,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,10,25,22755.880015191677,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,11,26,23216.77714920354,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,12,27,23673.061650809526,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,13,28,24141.112553375155,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,14,29,24595.406240302294,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,15,30,25057.075529014866,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,16,31,25517.50636012547,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,17,32,25978.454444851992,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,18,33,26437.3950743164,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,19,34,26903.576592451387,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,2,module_1--module_3,dense_periodic,20,35,27362.9168910951,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,4,module_3--module_4,sparse_periodic,0,36,34389.842541290265,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,4,module_3--module_4,sparse_periodic,1,37,35347.44184777355,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,4,module_3--module_4,sparse_periodic,2,38,36299.28946252867,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,4,module_3--module_4,sparse_periodic,3,39,37252.68697723787,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,4,module_3--module_4,sparse_periodic,4,40,38198.260046205134,entanglement_assisted_dynamic_graph,edge_localized
graph_0016,1,4,module_3--module_4,sparse_periodic,5,41,39157.47557634671,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,0,0,164.4908613191574,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,1,1,735.8748381598609,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,2,2,1304.0469102388945,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,3,3,1874.1748313778457,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,4,4,2441.792394929773,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,5,5,3001.2804552196285,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,6,6,3570.6247500111417,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,7,7,4134.7412520427815,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,8,8,4705.547309812521,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,9,9,5277.514963144478,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,10,10,5844.709955292108,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,11,11,6411.522185914198,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,0,module_1--module_3,dense_periodic,12,12,6972.41036844784,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,2,module_1--module_2,sparse_periodic,0,13,13057.8857817237,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,2,module_1--module_2,sparse_periodic,1,14,14031.482656374994,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,2,module_1--module_2,sparse_periodic,2,15,15009.896958801311,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,2,module_1--module_2,sparse_periodic,3,16,15982.87217122814,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,2,module_1--module_2,sparse_periodic,4,17,16951.376132502963,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,2,module_1--module_2,sparse_periodic,5,18,17929.012836720132,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,2,module_1--module_2,sparse_periodic,6,19,18899.98428434956,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,3,module_2--module_3,synchronization_bursty,0,20,19524.330176490996,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,3,module_2--module_3,synchronization_bursty,1,21,19590.691986671463,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,3,module_2--module_3,synchronization_bursty,2,22,19661.557356884212,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,3,module_2--module_3,synchronization_bursty,3,23,19739.366180361692,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,3,module_2--module_3,synchronization_bursty,4,24,21122.40859448405,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,3,module_2--module_3,synchronization_bursty,5,25,21199.988857909113,entanglement_assisted_dynamic_graph,edge_localized
graph_0017,0,3,module_2--module_3,synchronization_bursty,6,26,21268.298616338514,entanglement_assisted_dynamic_graph,edge_localized
