trace_id,base_schedule_id,repeat_id,schedule_profile,link_success_probability,condition_id,task_name,evaluator_label,runtime_mode,post_profile,distillation_depth,retry_limit,uses_prefetch,victim_remote_operation_count,victim_success_fraction,actual_generation_attempt_count,actual_retry_count,victim_mean_request_slowdown,victim_makespan_slowdown
60682c9a82a35600c569,base_0008,1,synchronization_bursty,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,59,1.0,62,3,5.523971487224311,1.0723039247102488
93faa7a0149d2580f457,base_0009,0,sparse_periodic,0.65,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,18,1.0,0,0,1.5658673959121556,1.013258391650007
6cee1a463fe277c3bb03,base_0009,0,sparse_periodic,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,18,1.0,28,10,1.3574862743120992,1.0036291200291492
812c0f2e860a3b1aa1fa,base_0009,0,sparse_periodic,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,18,1.0,31,8,1.686915629167479,1.0132687026681118
5731f4d5a8225faeb018,base_0009,0,sparse_periodic,0.65,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,18,1.0,43,22,1.9027776454974068,1.013258391650007
33f3c58c34d8a77c20d3,base_0009,0,sparse_periodic,0.65,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,18,1.0,34,12,1.5044571639277153,1.013217307333441
1847b77194f244776459,base_0009,0,sparse_periodic,0.65,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,18,1.0,25,7,1.3265783496999441,1.0036291200291492
aa5b25590a332c3f3e97,base_0009,0,sparse_periodic,0.65,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,18,1.0,51,15,1.2146473886701736,1.010362093262968
dd64eb745a029ccc3550,base_0009,0,sparse_periodic,0.65,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,18,1.0,107,35,2.4034093176226126,1.2252445583009959
66b69c594f072c38b2c3,base_0009,0,sparse_periodic,0.65,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,18,0.6666666666666666,18,6,1.3178648328762688,1.0036291200291492
294f6a4a7e38ecc24326,base_0009,0,sparse_periodic,0.65,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,18,0.9444444444444444,21,4,1.3902061286881466,1.0036291200291492
a2404c9cad8038d1fe08,base_0009,0,sparse_periodic,0.65,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,18,1.0,24,6,1.37174419653795,1.0036291200291492
ce7be89c8c5acdd31e03,base_0009,0,sparse_periodic,0.65,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,18,1.0,32,9,1.8463745202742539,1.0132893728923908
905bde57e4b23eebee9a,base_0009,0,sparse_periodic,0.65,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,18,1.0,107,35,2.7618891871601523,1.2888356988294045
b06235a256d00e0c2d64,base_0009,0,sparse_periodic,0.65,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,18,1.0,34,12,1.5818112574206724,1.013258391650007
e2cc7f08f37dc7e4b780,base_0009,0,sparse_periodic,0.65,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,18,1.0,34,12,1.5818112574206724,1.013258391650007
c986db78cf10498d4a70,base_0009,0,sparse_periodic,0.65,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,18,1.0,34,12,1.5818112574206724,1.013258391650007
6a74b279a62951ec65d3,base_0009,0,sparse_periodic,0.65,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,18,1.0,34,12,1.5818112574206724,1.013258391650007
ff2c6cade0aedc05b365,base_0009,0,sparse_periodic,0.65,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,18,1.0,34,12,1.5818112574206724,1.013258391650007
60e243abba5ffa872743,base_0009,0,sparse_periodic,0.65,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,18,1.0,34,11,1.582450511179179,1.013258391650007
eb2aeb1e04bd591c436a,base_0009,0,sparse_periodic,0.65,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,18,1.0,34,11,1.582450511179179,1.013258391650007
858e33eb6ba930f60532,base_0009,0,sparse_periodic,0.8,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,18,1.0,0,0,1.5658673959121556,1.013258391650007
f6c342980404791aaaf7,base_0009,0,sparse_periodic,0.8,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,18,1.0,23,5,1.3912866413679232,1.0036291200291492
4f6e0b1b22899176c18f,base_0009,0,sparse_periodic,0.8,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,18,1.0,34,11,1.6957963199431128,1.0132687026681118
eb9d20fb175df0b48649,base_0009,0,sparse_periodic,0.8,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,18,1.0,29,7,1.5875147958114169,1.013258391650007
f4676959fc58d706d0ef,base_0009,0,sparse_periodic,0.8,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,18,1.0,26,2,1.4312294700987696,1.013217307333441
d70fb2169eada6702dcd,base_0009,0,sparse_periodic,0.8,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,18,1.0,22,4,1.3339470713713837,1.0036291200291492
2167d5c94bbee2a4ae01,base_0009,0,sparse_periodic,0.8,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,18,1.0,45,9,1.2174350340388829,1.0055150623582256
e89e29f3496187edf290,base_0009,0,sparse_periodic,0.8,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,18,1.0,93,21,2.2662196716738814,1.1552319032242715
146b97b609c29aebcd6c,base_0009,0,sparse_periodic,0.8,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,18,0.5,18,9,1.2227614611724527,1.0036571907911334
107c9ee77b893243e418,base_0009,0,sparse_periodic,0.8,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,18,0.8888888888888888,21,5,1.3336390124727624,1.0036124834625755
09259f58dd8dd294cb3e,base_0009,0,sparse_periodic,0.8,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,18,1.0,22,4,1.344613508526132,1.0036291200291492
223591c974f8abe040b4,base_0009,0,sparse_periodic,0.8,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,18,1.0,28,5,1.834931583245526,1.0132893728923908
e17783b2f31ef6bb1d1e,base_0009,0,sparse_periodic,0.8,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,18,1.0,92,20,2.615516201344924,1.1590358974798627
07da8fbbb438fa548597,base_0009,0,sparse_periodic,0.8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,18,1.0,27,4,1.633820502333359,1.013258391650007
7976265694f2b17d9391,base_0009,0,sparse_periodic,0.8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,18,1.0,27,4,1.633820502333359,1.013258391650007
6e5187679b7a88c8d66a,base_0009,0,sparse_periodic,0.8,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,18,1.0,27,4,1.633820502333359,1.013258391650007
1e79419766d2bf9e6325,base_0009,0,sparse_periodic,0.8,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,18,1.0,27,4,1.633820502333359,1.013258391650007
071a8a12e94229609748,base_0009,0,sparse_periodic,0.8,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,18,1.0,27,4,1.633820502333359,1.013258391650007
a891fe1d6e2fbb232768,base_0009,0,sparse_periodic,0.8,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,18,1.0,28,5,1.5694893106218646,1.013258391650007
1a9f7e97ab776749e2b6,base_0009,0,sparse_periodic,0.8,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,18,1.0,28,5,1.5694893106218646,1.013258391650007
7c49fca9330f5b8111da,base_0009,0,sparse_periodic,0.95,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,18,1.0,0,0,1.5658673959121556,1.013258391650007
0aec8e250a9e2f96aa53,base_0009,0,sparse_periodic,0.95,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,18,1.0,21,3,1.3318615245908707,1.0036291200291492
2a9cc64c77b1a6b46e43,base_0009,0,sparse_periodic,0.95,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,18,1.0,29,5,1.7030296217343657,1.0132687026681118
c7e9e30c26bee9685753,base_0009,0,sparse_periodic,0.95,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,18,1.0,27,4,1.600017554434574,1.013258391650007
3513867052ef135127d7,base_0009,0,sparse_periodic,0.95,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,18,1.0,25,1,1.4312294700987696,1.013217307333441
a79ae3d4400142e0af05,base_0009,0,sparse_periodic,0.95,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,18,1.0,18,0,1.379047534196219,1.0036291200291492
c9627657e54e12df58c0,base_0009,0,sparse_periodic,0.95,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,18,1.0,37,1,1.2360412721671943,1.010362093262968
aac832ac5051f0fab0b6,base_0009,0,sparse_periodic,0.95,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,18,1.0,77,5,1.269377935286665,1.0054260344832808
0fc543ec6800f11135dc,base_0009,0,sparse_periodic,0.95,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,18,1.0,18,0,1.379047534196219,1.0036291200291492
ec16a9c62082b5fc4a43,base_0009,0,sparse_periodic,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,18,1.0,19,1,1.3712114590536661,1.0036291200291492
2d230a98232f6e5c8126,base_0009,0,sparse_periodic,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,18,1.0,19,1,1.3505235890056069,1.0036291200291492
254e54033e294a1e432d,base_0009,0,sparse_periodic,0.95,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,18,1.0,26,2,1.9001668551852215,1.0132893728923908
3d143296830d80af02a2,base_0009,0,sparse_periodic,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,18,1.0,78,6,1.3474371696174532,1.0145756698125201
4101db3b7d005a72e738,base_0009,0,sparse_periodic,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,18,1.0,25,2,1.5807484045681646,1.013258391650007
e516d3d070c7ad7537b7,base_0009,0,sparse_periodic,0.95,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,18,1.0,25,2,1.5807484045681646,1.013258391650007
35f5a57a4a13499ac0d7,base_0009,0,sparse_periodic,0.95,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,18,1.0,25,2,1.5807484045681646,1.013258391650007
1d61b1968ba14e4fc4ad,base_0009,0,sparse_periodic,0.95,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,18,1.0,25,2,1.5807484045681646,1.013258391650007
575e27c8d0e45a12f5d9,base_0009,0,sparse_periodic,0.95,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,18,1.0,25,2,1.5807484045681646,1.013258391650007
c1a1ef3aea3fd0c1e7d8,base_0009,0,sparse_periodic,0.95,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,18,1.0,24,1,1.600017554434574,1.013258391650007
43b6f7ed8e868a6e190a,base_0009,0,sparse_periodic,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,18,1.0,24,1,1.600017554434574,1.013258391650007
862b5ce9b50630fc915a,base_0009,1,sparse_periodic,0.65,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,18,1.0,0,0,1.5971984401746253,1.012635623372625
a1aca26b5aa688f1713d,base_0009,1,sparse_periodic,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,18,1.0,31,13,1.2633878484559176,1.003011439054461
66147a6ec9969a8a0f41,base_0009,1,sparse_periodic,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,18,1.0,29,6,1.6981190459220952,1.0126454527153483
c83f30435c2f3b38bdae,base_0009,1,sparse_periodic,0.65,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,18,1.0,40,18,1.6375547128834365,1.012635623372625
2e9a6166e491e6814ac1,base_0009,1,sparse_periodic,0.65,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,18,1.0,36,13,1.4379452189716009,1.0125964583355584
1550e8226a8d0330ae30,base_0009,1,sparse_periodic,0.65,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,18,1.0,30,12,1.3362661513984857,1.0031357592360457
5c9d4e941411a092b61c,base_0009,1,sparse_periodic,0.65,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,18,1.0,44,8,1.2615385254680886,1.009756434203628
d24959787c4248c0d04f,base_0009,1,sparse_periodic,0.65,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,18,1.0,128,56,2.6724368727918155,1.3092940678734202
6fc30a21a507e04e8188,base_0009,1,sparse_periodic,0.65,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,18,0.6111111111111112,18,7,1.1865403299972521,1.00303473838345
f08b96865e980f41020f,base_0009,1,sparse_periodic,0.65,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,18,0.8888888888888888,22,6,1.3304635530092028,1.003011439054461
bb65bb45b1ae887e4602,base_0009,1,sparse_periodic,0.65,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,18,1.0,24,6,1.3400771562063705,1.0143514566243295
5dc9740ff6f6102d02bd,base_0009,1,sparse_periodic,0.65,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,18,1.0,30,7,1.8975816304712656,1.0126651573501841
cbeb17c6b5e256c52d78,base_0009,1,sparse_periodic,0.65,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,18,1.0,104,32,3.5972856756418974,1.2674842698929498
7409a422ba618051b23e,base_0009,1,sparse_periodic,0.65,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,18,1.0,36,14,1.9247497312571455,1.012635623372625
a1f3fdbb89b215923986,base_0009,1,sparse_periodic,0.65,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,18,1.0,36,14,1.9247497312571455,1.012635623372625
dcd5a4f8a155e0382713,base_0009,1,sparse_periodic,0.65,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,18,1.0,36,14,1.9247497312571455,1.012635623372625
abec0043bc9620f79ff2,base_0009,1,sparse_periodic,0.65,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,18,1.0,36,14,1.9247497312571455,1.012635623372625
f9a0e8f1329f8abbd49a,base_0009,1,sparse_periodic,0.65,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,18,1.0,36,14,1.9247497312571455,1.012635623372625
3f69d039b219a4e692d5,base_0009,1,sparse_periodic,0.65,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,18,1.0,33,10,1.6320108450335895,1.012635623372625
baa6ab50bb7a57db62df,base_0009,1,sparse_periodic,0.65,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,18,1.0,33,10,1.6320108450335895,1.012635623372625
463ddb6ce6b4e2558346,base_0009,1,sparse_periodic,0.8,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,18,1.0,0,0,1.5971984401746253,1.012635623372625
92537a3db36578f029a2,base_0009,1,sparse_periodic,0.8,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,18,1.0,23,5,1.2806928532950057,1.003011439054461
d7e00a25d72c3215afee,base_0009,1,sparse_periodic,0.8,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,18,1.0,25,1,1.725699997765011,1.0126454527153483
885d0dbfd60d7aadca09,base_0009,1,sparse_periodic,0.8,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,18,1.0,29,6,1.6196176533619022,1.012635623372625
ac732f3080e96f02520f,base_0009,1,sparse_periodic,0.8,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,18,1.0,29,7,1.4386241325086113,1.0125964583355584
c87dba39a5cf28274b72,base_0009,1,sparse_periodic,0.8,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,18,1.0,20,2,1.3353770066753177,1.003011439054461
ab814617927e79e06d65,base_0009,1,sparse_periodic,0.8,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,18,1.0,38,2,1.2361257716310086,1.009756434203628
b67a127a332a2aecd84e,base_0009,1,sparse_periodic,0.8,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,18,1.0,89,17,2.2976481283612262,1.079511996752123
12a7a1221c98c1ae434d,base_0009,1,sparse_periodic,0.8,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,18,0.8888888888888888,18,2,1.3475554581591918,1.003011439054461
40c4cbf6a12c230ef9a9,base_0009,1,sparse_periodic,0.8,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,18,0.9444444444444444,23,6,1.4177014649536501,1.0143514566243295
b9c6f0690f31d6920268,base_0009,1,sparse_periodic,0.8,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,18,1.0,21,3,1.3824851290190787,1.003011439054461
4adcb35438c18bb26f22,base_0009,1,sparse_periodic,0.8,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,18,1.0,31,7,1.9473757109961143,1.0126651573501841
3badae29967cb5d7ece6,base_0009,1,sparse_periodic,0.8,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,18,1.0,88,16,2.167382184882753,1.1178376173099285
eb1ce4a9aefa399f6c5a,base_0009,1,sparse_periodic,0.8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,18,1.0,29,7,1.6114317959924558,1.012635623372625
82d826dabf3eaf07458c,base_0009,1,sparse_periodic,0.8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,18,1.0,29,7,1.6114317959924558,1.012635623372625
28b93b1b7e0a95efa952,base_0009,1,sparse_periodic,0.8,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,18,1.0,29,7,1.6114317959924558,1.012635623372625
d4fb6b8cac9ec2193437,base_0009,1,sparse_periodic,0.8,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,18,1.0,29,7,1.6114317959924558,1.012635623372625
92a7c90f4854d145cf4c,base_0009,1,sparse_periodic,0.8,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,18,1.0,29,7,1.6114317959924558,1.012635623372625
81a18c83db6cb40867ff,base_0009,1,sparse_periodic,0.8,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,18,1.0,28,5,1.5971984401746253,1.012635623372625
4cd17a29313e289f6d85,base_0009,1,sparse_periodic,0.8,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,18,1.0,28,5,1.5971984401746253,1.012635623372625
98c291160dab5dfc4999,base_0009,1,sparse_periodic,0.95,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,18,1.0,0,0,1.5971984401746253,1.012635623372625
54e86c6d439e21285b73,base_0009,1,sparse_periodic,0.95,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,18,1.0,20,2,1.3200677370953773,1.003011439054461
5cf989d6268812dba8f1,base_0009,1,sparse_periodic,0.95,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,18,1.0,25,2,1.6981190459220952,1.0126454527153483
d9e1f408cc56edf46d2f,base_0009,1,sparse_periodic,0.95,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,18,1.0,25,1,1.624603437626182,1.012635623372625
4ba73f15934875c6580f,base_0009,1,sparse_periodic,0.95,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,18,1.0,24,0,1.4461453125901302,1.0125964583355584
a62511661063bc91b629,base_0009,1,sparse_periodic,0.95,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,18,1.0,18,0,1.3462716411586735,1.003011439054461
554a3334d71e8e50b3de,base_0009,1,sparse_periodic,0.95,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,18,1.0,36,0,1.2425461170470884,1.009756434203628
021dd93bf6083d80393f,base_0009,1,sparse_periodic,0.95,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,18,1.0,74,2,1.1944049818960591,1.0102595319849295
18fbf1bbbc924c7587b8,base_0009,1,sparse_periodic,0.95,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,18,1.0,18,0,1.3462716411586735,1.003011439054461
44f1ead2e0ef0b92b12a,base_0009,1,sparse_periodic,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,18,1.0,18,0,1.3462716411586735,1.003011439054461
77832036c191efe71a8d,base_0009,1,sparse_periodic,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,18,1.0,18,0,1.3462716411586735,1.003011439054461
63cb2239c4546dac3f06,base_0009,1,sparse_periodic,0.95,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,18,1.0,25,1,1.8975816304712656,1.0126651573501841
6e6e682ac1cf855d92c5,base_0009,1,sparse_periodic,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,18,1.0,79,7,1.4026497506809827,1.0048230319091607
8260a0b1e5ead9d8fed8,base_0009,1,sparse_periodic,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,18,1.0,24,0,1.624603437626182,1.012635623372625
224182e8881b889fa9bc,base_0009,1,sparse_periodic,0.95,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,18,1.0,24,0,1.624603437626182,1.012635623372625
7c78205b903d0fde1413,base_0009,1,sparse_periodic,0.95,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,18,1.0,24,0,1.624603437626182,1.012635623372625
e096118ac8ea1bae86e3,base_0009,1,sparse_periodic,0.95,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,18,1.0,24,0,1.624603437626182,1.012635623372625
396f71f1c43c49b7c72e,base_0009,1,sparse_periodic,0.95,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,18,1.0,24,0,1.624603437626182,1.012635623372625
91d71bbc3b5806231bc1,base_0009,1,sparse_periodic,0.95,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,18,1.0,24,1,1.607728092288752,1.012635623372625
6c27e25e221639b50a1f,base_0009,1,sparse_periodic,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,18,1.0,24,1,1.607728092288752,1.012635623372625
5e36b0be37241f773f83,base_0010,0,dense_periodic,0.65,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,46,1.0,0,0,18.72770346884722,1.2703099338551693
40a2128f9d069ec7d862,base_0010,0,dense_periodic,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,46,1.0,64,18,2.3641183592791633,1.0590512251062159
1750063d709c22ef8aca,base_0010,0,dense_periodic,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,46,1.0,62,16,4.725379615911028,1.0422233612015774
e1a18523803b2dafdd73,base_0010,0,dense_periodic,0.65,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,46,1.0,70,24,7.238221614377077,1.0934342291682064
8d22635bfb2da340eb48,base_0010,0,dense_periodic,0.65,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,46,1.0,68,22,4.509894323293485,1.0626305843183823
9f99eec121b9f1ef3824,base_0010,0,dense_periodic,0.65,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,46,1.0,63,17,2.261538907725411,1.018608238288123
afb0e939850a8f81bf4a,base_0010,0,dense_periodic,0.65,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,46,1.0,130,38,5.257163146722731,1.4543560606060606
a306365e47d27ab645df,base_0010,0,dense_periodic,0.65,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,46,1.0,268,84,2.478044262805951,1.2182003332716165
f7f0d22aaa1f2fd12c8c,base_0010,0,dense_periodic,0.65,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,46,0.43478260869565216,46,26,1.491571083034447,1.018975462207401
c39f82e1bf8fc3b219d1,base_0010,0,dense_periodic,0.65,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,46,0.9130434782608695,60,18,2.044509500529925,1.030885332635264
909adc236ccd1a8abfc5,base_0010,0,dense_periodic,0.65,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,46,0.9782608695652174,80,35,6.716680405755752,1.205133299371962
2af503f09f354fc7d756,base_0010,0,dense_periodic,0.65,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,46,1.0,78,32,10.382882477432364,1.0730139908606509
081f09b5dad29b0674c5,base_0010,0,dense_periodic,0.65,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,46,1.0,274,90,2.5855817727319224,1.2288219871621011
a90c5b26f972d6f64ad4,base_0010,0,dense_periodic,0.65,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,46,1.0,85,39,4.5192542371869795,1.0982094615626252
d2cd3ab9d1f576dce51e,base_0010,0,dense_periodic,0.65,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,46,1.0,85,39,4.5192542371869795,1.0982094615626252
177356ea28772b12d804,base_0010,0,dense_periodic,0.65,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,46,1.0,85,39,4.5192542371869795,1.0982094615626252
b947a8b6b1bb80f5af9c,base_0010,0,dense_periodic,0.65,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,46,1.0,85,39,4.5192542371869795,1.0982094615626252
f15744be51702a963e72,base_0010,0,dense_periodic,0.65,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,46,1.0,85,39,4.5192542371869795,1.0982094615626252
