configuration_id,subexperiment,mechanism,alternate_path_count,path_selection_frequency,rerouting_threshold,path_switching_cost_ns,state_transfer_cost_ns,decision_mode,victim_qasm,victim_tag,trial_id,attacker_probe_count,effective_reconfiguration_time_ns,mean_signed_excess_latency_ns,mean_absolute_timing_change_ns,max_absolute_timing_change_ns,positive_delay_fraction,negative_speedup_fraction,observable_change_fraction,failure_transition_fraction,before_probe_count,before_mean_signed_excess_ns,before_mean_absolute_change_ns,before_max_absolute_change_ns,before_positive_delay_fraction,before_negative_speedup_fraction,before_observable_change_fraction,transient_probe_count,transient_mean_signed_excess_ns,transient_mean_absolute_change_ns,transient_max_absolute_change_ns,transient_positive_delay_fraction,transient_negative_speedup_fraction,transient_observable_change_fraction,after_probe_count,after_mean_signed_excess_ns,after_mean_absolute_change_ns,after_max_absolute_change_ns,after_positive_delay_fraction,after_negative_speedup_fraction,after_observable_change_fraction,transient_amplification,ground_truth_reconfiguration,change_detected,change_detection_correct,change_score_ns,ground_truth_path_change,predicted_path_change,path_change_detection_correct,actual_path_before,actual_path_after,predicted_path_before,predicted_path_after,path_localization_before_correct,path_localization_after_correct,path_localization_before_score_ns,path_localization_after_score_ns,victim_only_completion_time_ns,combined_victim_completion_time_ns,static_reference_victim_completion_time_ns,victim_slowdown_ratio,rerouting_additional_victim_latency_ns,combined_total_switching_overhead_ns,combined_total_state_transfer_overhead_ns,redirected_victim_request_count,redirected_victim_fraction,communication_qubit_reassignment_count,combined_rejected_request_count,mean_hub_utilization,mean_link_utilization,mean_communication_qubit_utilization
cfg_25e15d06,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,deterministic,qft_n18.qasm,qft_n18,2,48,7000,15.0,15.0,160.0,0.16666666666666666,0.0,0.16666666666666666,0.0,13,55.38461538461539,55.38461538461539,160.0,0.6153846153846154,0.0,0.6153846153846154,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,55.38461538461539,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.3454463885150292,0.19739793629430236,0.1727231942575146
cfg_25e15d06,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,0,48,7000,191.04166666666666,191.04166666666666,1355.0,0.3125,0.0,0.3125,0.0,13,338.46153846153845,338.46153846153845,1160.0,0.5384615384615384,0.0,0.5384615384615384,4,155.0,155.0,320.0,0.5,0.0,0.5,31,133.8709677419355,133.8709677419355,1355.0,0.1935483870967742,0.0,0.1935483870967742,0.6563173102180194,False,True,False,305.0,False,False,True,0.0,0.0,0.0,0,True,True,338.46153846153845,133.8709677419355,10685.0,10785.0,10685.0,1.0103252452245741,0.0,0,0,0,0.0,0,0,0.34690603182862845,0.19823201818778766,0.17345301591431422
cfg_25e15d06,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,1,48,7000,154.375,154.375,1160.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,266.15384615384613,266.15384615384613,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,175.0,175.0,280.0,1.0,0.0,1.0,31,104.83870967741936,104.83870967741936,1035.0,0.1935483870967742,0.0,0.1935483870967742,0.9434151561768445,False,True,False,135.0,False,False,True,0.0,0.0,0.0,0,True,True,266.15384615384613,104.83870967741936,10730.0,10885.0,10730.0,1.0159301130524152,0.0,0,0,0,0.0,0,0,0.3505389536412234,0.2003079735092705,0.1752694768206117
cfg_25e15d06,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,2,48,7000,180.20833333333334,180.20833333333334,1355.0,0.2916666666666667,0.0,0.2916666666666667,0.0,13,304.61538461538464,304.61538461538464,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,135.0,135.0,280.0,0.5,0.0,0.5,31,133.8709677419355,133.8709677419355,1355.0,0.1935483870967742,0.0,0.1935483870967742,0.6157546262237564,False,True,False,175.0,False,False,True,0.0,0.0,0.0,0,True,True,304.61538461538464,133.8709677419355,10685.0,10785.0,10685.0,1.0103252452245741,0.0,0,0,0,0.0,0,0,0.3650800894446219,0.2086171939683554,0.18254004472231095
cfg_25e15d06,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,deterministic,sat_n11.qasm,sat_n11,0,48,7000,5.0,5.0,100.0,0.0625,0.0,0.0625,0.0,13,18.46153846153846,18.46153846153846,100.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,18.46153846153846,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.2735253893325098,0.1563002224757199,0.1367626946662549
cfg_25e15d06,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,deterministic,sat_n11.qasm,sat_n11,1,48,7000,5.0,5.0,100.0,0.0625,0.0,0.0625,0.0,13,18.46153846153846,18.46153846153846,100.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,18.46153846153846,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.2751642109000533,0.15723669194288756,0.13758210545002664
cfg_25e15d06,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,deterministic,sat_n11.qasm,sat_n11,2,48,7000,5.833333333333333,5.833333333333333,100.0,0.10416666666666667,0.0,0.10416666666666667,0.0,13,21.53846153846154,21.53846153846154,100.0,0.38461538461538464,0.0,0.38461538461538464,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,21.53846153846154,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.27052971463478487,0.15458840836273424,0.13526485731739243
cfg_25e15d06,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,deterministic,bv_n19.qasm,bv_n19,0,48,7000,3.9583333333333335,3.9583333333333335,130.0,0.0625,0.0,0.0625,0.0,13,14.615384615384615,14.615384615384615,130.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,14.615384615384615,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.2181976871045167,0.12468439263115237,0.10909884355225835
cfg_25e15d06,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,deterministic,bv_n19.qasm,bv_n19,1,48,7000,2.75,2.75,92.0,0.0625,0.0,0.0625,0.0,13,10.153846153846153,10.153846153846153,92.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,10.153846153846153,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.22712819115108568,0.12978753780062038,0.11356409557554284
cfg_25e15d06,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,deterministic,bv_n19.qasm,bv_n19,2,48,7000,3.9583333333333335,3.9583333333333335,150.0,0.0625,0.0,0.0625,0.0,13,14.615384615384615,14.615384615384615,150.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,14.615384615384615,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.23714665148928096,0.1355123722795891,0.1185733257446405
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,square_root_n18.qasm,square_root_n18,0,48,7000,38.270833333333336,38.270833333333336,271.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,64.3076923076923,64.3076923076923,185.0,0.6923076923076923,0.0,0.6923076923076923,4,78.75,78.75,125.0,0.75,0.0,0.75,31,22.129032258064516,22.129032258064516,271.0,0.12903225806451613,0.0,0.12903225806451613,1.8221421599586611,False,False,True,16.25,False,False,True,0.0,,0.0,0,True,False,64.3076923076923,22.129032258064516,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.44640903321808395,0.2550908761246194,0.22320451660904198
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,square_root_n18.qasm,square_root_n18,1,48,7000,34.020833333333336,34.020833333333336,265.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,54.0,54.0,265.0,0.5384615384615384,0.0,0.5384615384615384,4,78.75,78.75,125.0,0.75,0.0,0.75,31,19.870967741935484,19.870967741935484,185.0,0.1935483870967742,0.0,0.1935483870967742,2.1320960698689957,False,True,False,43.75,False,False,True,0.0,,0.0,0,True,False,54.0,19.870967741935484,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.4485290884305879,0.25630233624605026,0.224264544215294
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,square_root_n18.qasm,square_root_n18,2,48,7000,39.958333333333336,39.958333333333336,205.0,0.3541666666666667,0.0,0.3541666666666667,0.0,13,62.76923076923077,62.76923076923077,185.0,0.6153846153846154,0.0,0.6153846153846154,4,78.75,78.75,125.0,0.75,0.0,0.75,31,25.387096774193548,25.387096774193548,205.0,0.1935483870967742,0.0,0.1935483870967742,1.786598924761449,False,False,True,16.25,False,False,True,0.0,,0.0,0,True,False,62.76923076923077,25.387096774193548,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.4435939810385318,0.253482274879161,0.22179699051926588
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,qft_n18.qasm,qft_n18,0,48,7000,15.895833333333334,15.895833333333334,160.0,0.1875,0.0,0.1875,0.0,13,58.69230769230769,58.69230769230769,160.0,0.6923076923076923,0.0,0.6923076923076923,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,58.69230769230769,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.35740809506126997,0.20423319717786856,0.17870404753063499
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,qft_n18.qasm,qft_n18,1,48,7000,15.708333333333334,15.708333333333334,160.0,0.1875,0.0,0.1875,0.0,13,55.38461538461539,55.38461538461539,160.0,0.6153846153846154,0.0,0.6153846153846154,4,8.5,8.5,34.0,0.25,0.0,0.25,31,0.0,0.0,0.0,0.0,0.0,0.0,0.3069444444444444,False,False,True,8.5,False,False,True,0.0,,0.0,0,True,False,55.38461538461539,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.34211578619984895,0.1954947349713422,0.17105789309992447
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,qft_n18.qasm,qft_n18,2,48,7000,15.0,15.0,160.0,0.16666666666666666,0.0,0.16666666666666666,0.0,13,55.38461538461539,55.38461538461539,160.0,0.6153846153846154,0.0,0.6153846153846154,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,55.38461538461539,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.3454463885150292,0.19739793629430236,0.1727231942575146
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,dnn_n16.qasm,dnn_n16,0,48,7000,191.04166666666666,191.04166666666666,1355.0,0.3125,0.0,0.3125,0.0,13,338.46153846153845,338.46153846153845,1160.0,0.5384615384615384,0.0,0.5384615384615384,4,155.0,155.0,320.0,0.5,0.0,0.5,31,133.8709677419355,133.8709677419355,1355.0,0.1935483870967742,0.0,0.1935483870967742,0.6563173102180194,False,True,False,305.0,False,False,True,0.0,0.0,0.0,0,True,True,338.46153846153845,133.8709677419355,10685.0,10785.0,10685.0,1.0103252452245741,0.0,0,0,0,0.0,0,0,0.34690603182862845,0.19823201818778766,0.17345301591431422
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,dnn_n16.qasm,dnn_n16,1,48,7000,154.375,154.375,1160.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,266.15384615384613,266.15384615384613,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,175.0,175.0,280.0,1.0,0.0,1.0,31,104.83870967741936,104.83870967741936,1035.0,0.1935483870967742,0.0,0.1935483870967742,0.9434151561768445,False,True,False,135.0,False,False,True,0.0,0.0,0.0,0,True,True,266.15384615384613,104.83870967741936,10730.0,10885.0,10730.0,1.0159301130524152,0.0,0,0,0,0.0,0,0,0.3505389536412234,0.2003079735092705,0.1752694768206117
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,dnn_n16.qasm,dnn_n16,2,48,7000,180.20833333333334,180.20833333333334,1355.0,0.2916666666666667,0.0,0.2916666666666667,0.0,13,304.61538461538464,304.61538461538464,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,135.0,135.0,280.0,0.5,0.0,0.5,31,133.8709677419355,133.8709677419355,1355.0,0.1935483870967742,0.0,0.1935483870967742,0.6157546262237564,False,True,False,175.0,False,False,True,0.0,0.0,0.0,0,True,True,304.61538461538464,133.8709677419355,10685.0,10785.0,10685.0,1.0103252452245741,0.0,0,0,0,0.0,0,0,0.3650800894446219,0.2086171939683554,0.18254004472231095
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,sat_n11.qasm,sat_n11,0,48,7000,5.0,5.0,100.0,0.0625,0.0,0.0625,0.0,13,18.46153846153846,18.46153846153846,100.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,18.46153846153846,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.2735253893325098,0.1563002224757199,0.1367626946662549
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,sat_n11.qasm,sat_n11,1,48,7000,5.0,5.0,100.0,0.0625,0.0,0.0625,0.0,13,18.46153846153846,18.46153846153846,100.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,18.46153846153846,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.2751642109000533,0.15723669194288756,0.13758210545002664
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,sat_n11.qasm,sat_n11,2,48,7000,5.833333333333333,5.833333333333333,100.0,0.10416666666666667,0.0,0.10416666666666667,0.0,13,21.53846153846154,21.53846153846154,100.0,0.38461538461538464,0.0,0.38461538461538464,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,21.53846153846154,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.27052971463478487,0.15458840836273424,0.13526485731739243
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,bv_n19.qasm,bv_n19,0,48,7000,3.9583333333333335,3.9583333333333335,130.0,0.0625,0.0,0.0625,0.0,13,14.615384615384615,14.615384615384615,130.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,14.615384615384615,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.2181976871045167,0.12468439263115237,0.10909884355225835
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,bv_n19.qasm,bv_n19,1,48,7000,2.75,2.75,92.0,0.0625,0.0,0.0625,0.0,13,10.153846153846153,10.153846153846153,92.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,10.153846153846153,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.22712819115108568,0.12978753780062038,0.11356409557554284
cfg_cc269472,core_mechanism_paths,per_operation_path_selection,1,per_operation,2,100,500,randomized,bv_n19.qasm,bv_n19,2,48,7000,3.9583333333333335,3.9583333333333335,150.0,0.0625,0.0,0.0625,0.0,13,14.615384615384615,14.615384615384615,150.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,14.615384615384615,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.23714665148928096,0.1355123722795891,0.1185733257446405
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,square_root_n18.qasm,square_root_n18,0,48,1035,71.97916666666667,71.97916666666667,225.0,0.5625,0.0,0.5625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,45,76.77777777777777,76.77777777777777,225.0,0.6,0.0,0.6,0.0,True,True,True,92.5,False,False,True,,0.0,,0,False,True,0.0,79.0909090909091,14835.0,15135.0,12635.0,1.0216841344416336,2200.0,2500,0,16,0.13793103448275862,0,0,0.2505580112915226,0.18222400821201645,0.2505580112915226
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,square_root_n18.qasm,square_root_n18,1,48,1035,60.104166666666664,60.104166666666664,405.0,0.4375,0.0,0.4375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,45,64.11111111111111,64.11111111111111,405.0,0.4666666666666667,0.0,0.4666666666666667,0.0,True,True,True,42.5,False,False,True,,0.0,,0,False,True,0.0,64.77272727272727,14235.0,15135.0,12635.0,1.068001511144692,1600.0,2500,0,14,0.1206896551724138,0,0,0.251747944241678,0.18308941399394768,0.251747944241678
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,square_root_n18.qasm,square_root_n18,2,48,1035,62.416666666666664,62.416666666666664,285.0,0.5,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,21.666666666666668,21.666666666666668,65.0,0.3333333333333333,0.0,0.3333333333333333,45,65.13333333333334,65.13333333333334,285.0,0.5111111111111111,0.0,0.5111111111111111,0.6653019447287615,True,True,True,37.75,False,False,True,,0.0,,1,False,False,0.0,77.6086956521739,14635.0,15135.0,12635.0,1.0366703337000367,2000.0,2500,0,16,0.13793103448275862,0,0,0.248977994259372,0.1810749049159069,0.248977994259372
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,qft_n18.qasm,qft_n18,0,48,1010,43.75,43.75,460.0,0.2916666666666667,0.0,0.2916666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,230.0,230.0,460.0,0.5,0.0,0.5,46,35.65217391304348,35.65217391304348,260.0,0.2826086956521739,0.0,0.2826086956521739,12.902439024390244,True,False,False,0.0,False,False,True,,0.0,,0,False,True,0.0,38.26086956521739,8910.0,9110.0,7610.0,1.0252844500632112,1300.0,1500,0,10,0.15151515151515152,0,0,0.19611028592647606,0.14262566249198258,0.19611028592647606
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,qft_n18.qasm,qft_n18,1,48,1110,51.666666666666664,51.666666666666664,460.0,0.3125,0.0,0.3125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,200.0,200.0,460.0,0.6666666666666666,0.0,0.6666666666666666,45,41.77777777777778,41.77777777777778,260.0,0.28888888888888886,0.0,0.28888888888888886,9.574468085106382,True,True,True,205.0,False,False,True,,0.0,,1,False,False,0.0,43.47826086956522,8810.0,9610.0,7610.0,1.1024327784891166,1200.0,2000,0,10,0.15151515151515152,0,0,0.19327320389212246,0.14056233010336178,0.19327320389212244
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,qft_n18.qasm,qft_n18,2,48,1110,23.333333333333332,23.333333333333332,360.0,0.20833333333333334,0.0,0.20833333333333334,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,133.33333333333334,133.33333333333334,360.0,0.6666666666666666,0.0,0.6666666666666666,45,16.0,16.0,260.0,0.17777777777777778,0.0,0.17777777777777778,16.666666666666668,True,True,True,125.0,False,False,True,,0.0,,1,False,False,0.0,22.608695652173914,8010.0,8610.0,7610.0,1.0855920114122681,400.0,1000,0,7,0.10606060606060606,0,0,0.1839389860924181,0.13377380806721317,0.18393898609241813
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,0,48,1055,300.5208333333333,300.5208333333333,1755.0,0.3541666666666667,0.0,0.3541666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,45,320.55555555555554,320.55555555555554,1755.0,0.37777777777777777,0.0,0.37777777777777777,0.0,True,False,False,0.0,False,False,True,,0.0,,0,False,True,0.0,323.8636363636364,11085.0,11185.0,10685.0,1.0099157164105106,400.0,1700,0,12,0.16666666666666666,0,0,0.19188239885521008,0.1395508355310619,0.19188239885521008
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,1,48,1055,360.8333333333333,360.8333333333333,1960.0,0.375,0.0,0.375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,45,384.8888888888889,384.8888888888889,1960.0,0.4,0.0,0.4,0.0,True,False,False,0.0,False,False,True,,0.0,,0,False,True,0.0,421.8181818181818,11085.0,11310.0,10730.0,1.0223103619236489,355.0,2300,0,17,0.2361111111111111,0,0,0.2004644641135746,0.14579233753714516,0.2004644641135746
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,2,48,1055,347.9166666666667,347.9166666666667,1955.0,0.3958333333333333,0.0,0.3958333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,45,371.1111111111111,371.1111111111111,1955.0,0.4222222222222222,0.0,0.4222222222222222,0.0,True,False,False,0.0,False,False,True,,0.0,,0,False,True,0.0,372.72727272727275,11285.0,11385.0,10685.0,1.0097228974234322,600.0,2100,0,12,0.16666666666666666,0,0,0.2064984255921143,0.1501806731579013,0.2064984255921143
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,sat_n11.qasm,sat_n11,0,48,1050,18.333333333333332,18.333333333333332,200.0,0.10416666666666667,0.0,0.10416666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,126.66666666666667,126.66666666666667,200.0,0.6666666666666666,0.0,0.6666666666666666,45,11.11111111111111,11.11111111111111,200.0,0.06666666666666667,0.0,0.06666666666666667,22.8,True,True,True,135.0,False,False,True,,,,1,False,False,0.0,13.043478260869565,5345.0,5550.0,4645.0,1.047180667433832,700.0,900,0,6,0.16666666666666666,0,0,0.14668901927912825,0.10668292311209328,0.14668901927912825
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,sat_n11.qasm,sat_n11,1,48,1050,8.75,8.75,240.0,0.0625,0.0,0.0625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,45,9.333333333333334,9.333333333333334,240.0,0.06666666666666667,0.0,0.06666666666666667,0.0,True,True,True,40.0,False,False,True,,,,1,False,False,0.0,18.26086956521739,5645.0,5950.0,4645.0,1.0656620021528525,1000.0,1300,0,9,0.25,0,0,0.15200603586011008,0.11054984426189822,0.15200603586011008
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,sat_n11.qasm,sat_n11,2,48,1050,11.25,11.25,160.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,45,12.0,12.0,160.0,0.08888888888888889,0.0,0.08888888888888889,0.0,True,True,True,75.0,False,False,True,,,,1,False,False,0.0,13.043478260869565,5045.0,5430.0,4645.0,1.0951792336217552,400.0,700,0,4,0.1111111111111111,0,0,0.14290077668208395,0.10392783758697015,0.14290077668208395
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,bv_n19.qasm,bv_n19,0,48,1100,0.625,0.625,30.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,10.0,10.0,30.0,0.3333333333333333,0.0,0.3333333333333333,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,7.5,False,False,True,,,,0,False,False,0.0,0.0,2500.0,2600.0,2300.0,1.0666666666666667,200.0,300,0,5,0.4166666666666667,0,0,0.1123718088588261,0.08172495189732806,0.11237180885882611
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,bv_n19.qasm,bv_n19,1,48,1100,2.2916666666666665,2.2916666666666665,110.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,45,2.4444444444444446,2.4444444444444446,110.0,0.022222222222222223,0.0,0.022222222222222223,0.0,True,True,True,27.5,False,False,True,,,,1,False,False,0.0,4.782608695652174,2500.0,2600.0,2300.0,1.0666666666666667,200.0,300,0,2,0.16666666666666666,0,0,0.11697101844280912,0.08506983159477027,0.11697101844280913
cfg_f67a41fd,core_mechanism_paths,per_operation_path_selection,2,per_operation,2,100,500,deterministic,bv_n19.qasm,bv_n19,2,48,1100,2.2916666666666665,2.2916666666666665,110.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,45,2.4444444444444446,2.4444444444444446,110.0,0.022222222222222223,0.0,0.022222222222222223,0.0,True,True,True,27.5,False,False,True,,,,1,False,False,0.0,4.782608695652174,2500.0,2600.0,2300.0,1.0666666666666667,200.0,300,0,2,0.16666666666666666,0,0,0.1221305255169797,0.08882220037598522,0.1221305255169797
