scenario_name,same_module,shared_components,shared_component_count,expected_mechanism,workload_name,trial_id,victim_phase_ns,probe_count,affected_probe_count,affected_probe_fraction,mean_excess_turnaround_ns,median_excess_turnaround_ns,p95_excess_turnaround_ns,max_excess_turnaround_ns,total_excess_turnaround_ns,attacker_baseline_mean_wait_ns,attacker_combined_mean_wait_ns,victim_request_count,victim_baseline_mean_latency_ns,victim_combined_mean_latency_ns,victim_mean_latency_slowdown,victim_baseline_makespan_ns,victim_combined_makespan_ns,victim_makespan_slowdown,max_causal_accounting_error_ns
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,9,267.28655230700645,48,4,0.08333333333333333,2.2738793589172226,0.0,17.286552307006627,37.28655230700679,109.14620922802669,0.0,2.2738793589172226,43,205.0,206.18264629702261,1.0057690063269396,19525.0,19525.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,9,267.28655230700645,48,21,0.4375,42.87536663431542,0.0,172.28655230700662,192.2865523070068,2058.0175984471402,0.0,42.875366634315434,43,205.0,245.90330368543906,1.1995283106606782,19525.0,19525.0,1.0,1.1368683772161603e-13
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,9,267.28655230700645,48,21,0.4375,42.87536663431542,0.0,172.28655230700662,192.2865523070068,2058.0175984471402,0.0,42.875366634315434,43,205.0,245.90330368543906,1.1995283106606782,19525.0,19525.0,1.0,1.1368683772161603e-13
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,10,199.81491834814062,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,205.0,205.0,1.0,19985.0,19985.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,10,199.81491834814062,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,205.0,205.0,1.0,19985.0,19985.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,10,199.81491834814062,48,2,0.041666666666666664,0.8256215978391784,0.0,0.0,19.81491834814051,39.62983669628056,0.0,0.8256215978391784,44,205.0,205.92591651380545,1.004516665921002,19985.0,19985.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,10,199.81491834814062,48,20,0.4166666666666667,39.50621597839183,0.0,164.81491834814065,184.8149183481405,1896.298366962808,0.0,39.50621597839183,44,205.0,248.83833442475125,1.2138455337792744,19985.0,19985.0,1.0,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,10,199.81491834814062,48,10,0.20833333333333334,11.419774655862577,0.0,74.81491834814065,94.81491834814051,548.1491834814037,0.0,11.419774655862577,44,205.0,217.54206401178632,1.0611808000574943,19985.0,19985.0,1.0,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,10,199.81491834814062,48,4,0.08333333333333333,1.6512431956783662,0.0,9.814918348140646,29.81491834814051,79.25967339256158,0.0,1.6512431956783662,44,205.0,206.83500742289635,1.0089512557214457,19985.0,19985.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,10,199.81491834814062,48,20,0.4166666666666667,39.50621597839183,0.0,164.81491834814065,184.8149183481405,1896.298366962808,0.0,39.50621597839183,44,205.0,248.83833442475125,1.2138455337792744,19985.0,19985.0,1.0,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,10,199.81491834814062,48,20,0.4166666666666667,39.50621597839183,0.0,164.81491834814065,184.8149183481405,1896.298366962808,0.0,39.50621597839183,44,205.0,248.83833442475125,1.2138455337792744,19985.0,19985.0,1.0,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,11,137.3550071449964,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,205.0,205.0,1.0,19985.0,19985.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,11,137.3550071449964,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,205.0,205.0,1.0,19985.0,19985.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,11,137.3550071449964,48,2,0.041666666666666664,0.7231252977082173,0.0,0.0,17.355007144997217,34.71001428999443,0.0,0.7231252977082173,44,205.0,206.14954480500026,1.0056075356341476,19985.0,19985.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,11,137.3550071449964,48,20,0.4166666666666667,38.48125297708202,0.0,162.3550071449969,182.35500714499722,1847.100142899937,0.0,38.481252977082,44,205.0,252.4588600638652,1.231506634457879,19985.0,20032.644992855003,1.0023840376710034,9.094947017729282e-13
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,11,137.3550071449964,48,10,0.20833333333333334,10.907293155207697,0.0,72.3550071449969,92.35500714499722,523.5500714499694,0.0,10.907293155207677,44,205.0,218.10113473977344,1.0639079743403583,19985.0,19985.0,1.0,9.094947017729282e-13
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,11,137.3550071449964,48,4,0.08333333333333333,1.4462505954164158,0.0,7.355007144996899,27.355007144997217,69.42002857998796,0.0,1.4462505954164158,44,205.0,207.05863571409117,1.010042125434591,19985.0,19985.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,11,137.3550071449964,48,20,0.4166666666666667,38.48125297708202,0.0,162.3550071449969,182.35500714499722,1847.100142899937,0.0,38.481252977082,44,205.0,252.4588600638652,1.231506634457879,19985.0,20032.644992855003,1.0023840376710034,9.094947017729282e-13
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,11,137.3550071449964,48,20,0.4166666666666667,38.48125297708202,0.0,162.3550071449969,182.35500714499722,1847.100142899937,0.0,38.481252977082,44,205.0,252.4588600638652,1.231506634457879,19985.0,20032.644992855003,1.0023840376710034,9.094947017729282e-13
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,0,52.390669664884534,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,0,52.390669664884534,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,0,52.390669664884534,48,10,0.20833333333333334,23.73177827748077,0.0,152.1406696648846,225.0,1139.125357319077,0.0,23.73177827748077,36,317.5,319.1909622966923,1.005325865501393,19990.0,19990.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,0,52.390669664884534,48,28,0.5833333333333334,129.33855655496154,101.19533483244231,360.0,360.0,6208.250714638154,0.0,129.33855655496154,36,317.5,487.9652579267179,1.536898450162891,19990.0,20380.0,1.0195097548774388,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,0,52.390669664884534,48,8,0.16666666666666666,6.544278277480771,0.0,62.140669664884605,82.39066966488463,314.125357319077,0.0,6.544278277480771,36,317.5,356.92662821380446,1.1241783565789116,19990.0,20027.609330335115,1.001881407220366,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,0,52.390669664884534,48,2,0.041666666666666664,0.41211123603685945,0.0,0.0,17.390669664884626,19.781339329769253,0.0,0.41211123603685945,36,317.5,325.79729538017415,1.0261332137958241,19990.0,19990.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,0,52.390669664884534,48,28,0.5833333333333334,153.71355655496154,101.19533483244231,496.3906696648845,555.0,7378.250714638154,0.0,153.71355655496154,36,317.5,455.4652579267179,1.4345362454384816,19990.0,20185.0,1.0097548774387193,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,0,52.390669664884534,48,28,0.5833333333333334,153.71355655496154,101.19533483244231,496.3906696648845,555.0,7378.250714638154,0.0,153.71355655496154,36,317.5,455.4652579267179,1.4345362454384816,19990.0,20185.0,1.0097548774387193,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,1,167.88304630670896,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,1,167.88304630670896,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,1,167.88304630670896,48,10,0.20833333333333334,23.9180077177849,0.0,147.6330463067097,225.0,1148.064370453675,0.0,23.9180077177849,36,317.5,320.19265637628683,1.008480807484368,19990.0,20002.11695369329,1.0006061507600446,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,1,167.88304630670896,48,27,0.5625,128.02838850612358,98.94152315335441,360.0,360.0,6145.362648293932,0.0,128.02838850612358,36,317.5,480.06497427405037,1.512015667004883,19990.0,20362.11695369329,1.0186151552622957,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,1,167.88304630670896,48,9,0.1875,6.165571182508001,0.0,57.63304630670971,77.88304630670882,295.94741676038404,0.0,6.165571182507985,36,317.5,357.88531275257355,1.1271978354411765,19990.0,20107.11695369329,1.005858777073201,9.094947017729282e-13
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,1,167.88304630670896,48,1,0.020833333333333332,0.26839679805643374,0.0,0.0,12.88304630670882,12.88304630670882,0.0,0.26839679805643374,36,317.5,327.17462473961655,1.0304712590224143,19990.0,20042.11695369329,1.0026071512602948,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,1,167.88304630670896,48,27,0.5625,148.34088850612358,98.94152315335441,491.88304630670933,555.0,7120.362648293932,0.0,148.34088850612358,36,317.5,452.981640940717,1.4267138297345416,19990.0,20167.11695369329,1.0088602778235762,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,1,167.88304630670896,48,27,0.5625,148.34088850612358,98.94152315335441,491.88304630670933,555.0,7120.362648293932,0.0,148.34088850612358,36,317.5,452.981640940717,1.4267138297345416,19990.0,20167.11695369329,1.0088602778235762,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,2,304.2924638698157,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,2,304.2924638698157,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,2,304.2924638698157,48,13,0.2708333333333333,24.912542298075294,0.0,154.29246386981654,229.29246386981595,1195.8020303076141,0.0,24.912542298075277,36,317.5,317.5,1.0,19990.0,19990.0,1.0,9.094947017729282e-13
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,2,304.2924638698157,48,27,0.5625,129.64524762056004,105.0,360.0,360.0,6222.971885786882,0.0,129.64524762056004,36,317.5,463.92557161341495,1.4611829027194172,19990.0,20225.707536130183,1.0117912724427305,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,2,304.2924638698157,48,9,0.1875,8.929836975590604,0.0,74.04246386981683,94.29246386981686,428.632174828349,0.0,8.929836975590584,36,317.5,346.6640418284048,1.0918552498532434,19990.0,20005.0,1.0007503751875937,9.094947017729282e-13
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,2,304.2924638698157,48,2,0.041666666666666664,0.9080193279090357,0.0,0.0,29.292463869816856,43.58492773963371,0.0,0.9080193279090357,36,317.5,320.95125602169736,1.0108700977061333,19990.0,19990.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,2,304.2924638698157,48,27,0.5625,149.95774762056004,105.0,448.29246386981674,555.0,7197.971885786882,0.0,149.95774762056004,36,317.5,436.84223828008163,1.375881065449076,19990.0,20225.707536130183,1.0117912724427305,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,2,304.2924638698157,48,27,0.5625,149.95774762056004,105.0,448.29246386981674,555.0,7197.971885786882,0.0,149.95774762056004,36,317.5,436.84223828008163,1.375881065449076,19990.0,20225.707536130183,1.0117912724427305,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,3,79.69199003772725,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19989.999999999996,19989.999999999996,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,3,79.69199003772725,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19989.999999999996,19989.999999999996,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,3,79.69199003772725,48,14,0.2916666666666667,30.43099709433695,0.0,179.44199003772698,244.69199003772724,1460.6878605281736,0.0,30.43099709433695,36,317.5,317.5,1.0,19989.999999999996,19989.999999999996,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,3,79.69199003772725,48,28,0.5833333333333334,134.3764966792423,105.0,360.0,360.0,6450.07184060363,0.0,134.3764966792423,36,317.5,481.2480044276771,1.5157417462289042,19989.999999999996,20379.999999999996,1.0195097548774388,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,3,79.69199003772725,48,8,0.16666666666666666,7.656998339621111,0.0,44.441990037727145,94.69199003772701,367.53592030181335,0.0,7.656998339621111,36,317.5,353.7480044276771,1.114166943079298,19989.999999999996,20019.999999999996,1.0015007503751876,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,3,79.69199003772725,48,1,0.020833333333333332,0.6185831257859794,0.0,0.0,29.69199003772701,29.69199003772701,0.0,0.6185831257859794,36,317.5,323.6795577693941,1.0194631740768318,19989.999999999996,19989.999999999996,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,3,79.69199003772725,48,28,0.5833333333333334,162.8139966792423,105.0,523.6919900377271,555.0,7815.07184060363,0.0,162.8139966792423,36,317.5,443.33133776101045,1.3963191740504266,19989.999999999996,20184.999999999996,1.0097548774387193,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,3,79.69199003772725,48,28,0.5833333333333334,162.8139966792423,105.0,523.6919900377271,555.0,7815.07184060363,0.0,162.8139966792423,36,317.5,443.33133776101045,1.3963191740504266,19989.999999999996,20184.999999999996,1.0097548774387193,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,4,159.4364282671265,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,4,159.4364282671265,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,4,159.4364282671265,48,9,0.1875,22.62614578895598,0.0,139.18642826712673,225.0,1086.054997869887,0.0,22.62614578895598,36,317.5,322.0696826073052,1.0143927011253706,19990.0,20010.563571732873,1.0010286929331103,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,4,159.4364282671265,48,26,0.5416666666666666,126.0284225556514,94.71821413356338,360.0,360.0,6049.364282671268,0.0,126.0284225556514,36,317.5,485.3757144885823,1.5287424078380545,19990.0,20370.563571732873,1.0190376974353614,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,4,159.4364282671265,48,6,0.125,4.92955353339084,0.0,49.186428267126736,69.43642826712676,236.61856960276032,0.0,4.92955353339084,36,317.5,361.94845253310336,1.1399951260885146,19990.0,20115.563571732873,1.0062813192462667,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,4,159.4364282671265,48,1,0.020833333333333332,0.09242558889847412,0.0,0.0,4.436428267126757,4.436428267126757,0.0,0.09242558889847412,36,317.5,329.7868453479821,1.0386987255054554,19990.0,20050.563571732873,1.0030296934333602,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,4,159.4364282671265,48,26,0.5416666666666666,146.34092255565142,94.71821413356338,483.43642826712664,555.0,7024.364282671268,0.0,146.34092255565142,36,317.5,458.29238115524885,1.443440570567713,19990.0,20175.563571732873,1.009282819996642,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,4,159.4364282671265,48,26,0.5416666666666666,146.34092255565142,94.71821413356338,483.43642826712664,555.0,7024.364282671268,0.0,146.34092255565142,36,317.5,458.29238115524885,1.443440570567713,19990.0,20175.563571732873,1.009282819996642,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,5,235.18597134867764,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,5,235.18597134867764,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,5,235.18597134867764,48,10,0.20833333333333334,19.40986962787702,0.0,129.43597134867736,225.0,931.6737421380969,0.0,19.40986962787702,36,317.5,318.0348920723692,1.0016846994405328,19990.0,19990.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,5,235.18597134867764,48,27,0.5625,126.73253151932327,102.5929856743387,360.0,360.0,6083.161512927517,0.0,126.73253151932327,36,317.5,469.22290162281,1.4778674066860158,19990.0,20294.814028651323,1.0152483255953637,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,5,235.18597134867764,48,9,0.1875,10.034869627877024,0.0,70.18597134867755,85.18597134867764,481.67374213809717,0.0,10.034869627877024,36,317.5,347.97290162281,1.0959776429064882,19990.0,20039.814028651323,1.0024919474062692,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,5,235.18597134867764,48,3,0.0625,0.9491232092923431,0.0,3.3708813766403107,20.18597134867764,45.557914046032465,0.0,0.9491232092923431,36,317.5,321.6408373126837,1.0130420072840431,19990.0,19990.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,5,235.18597134867764,48,27,0.5625,142.98253151932326,102.5929856743387,439.1859713486773,555.0,6863.161512927517,0.0,142.98253151932326,36,317.5,447.5562349561434,1.409625936869743,19990.0,20294.814028651323,1.0152483255953637,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,5,235.18597134867764,48,27,0.5625,142.98253151932326,102.5929856743387,439.1859713486773,555.0,6863.161512927517,0.0,142.98253151932326,36,317.5,447.5562349561434,1.409625936869743,19990.0,20294.814028651323,1.0152483255953637,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,6,68.84430762904083,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,6,68.84430762904083,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,6,68.84430762904083,48,13,0.2708333333333333,27.395333316198606,0.0,168.59430762904046,233.8443076290423,1314.9759991775331,0.0,27.395333316198602,36,317.5,317.5,1.0,19990.0,19990.0,1.0,1.1368683772161603e-13
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,6,68.84430762904083,48,28,0.5833333333333334,134.82310254301362,105.0,360.0,360.0,6471.508922064653,0.0,134.82310254301362,36,317.5,480.65252994264847,1.5138662360398376,19990.0,20380.0,1.0195097548774388,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,6,68.84430762904083,48,10,0.20833333333333334,9.65506408938353,0.0,78.59430762904046,98.84430762904049,463.4430762904094,0.0,9.65506408938353,36,317.5,349.6482051545662,1.1012541894632006,19990.0,20020.0,1.0015007503751876,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,6,68.84430762904083,48,3,0.0625,1.1777692268150304,0.0,2.498799958876311,33.844307629040486,56.53292288712146,0.0,1.1777692268150304,36,317.5,321.53892309273965,1.012721017614928,19990.0,19990.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,6,68.84430762904083,48,28,0.5833333333333334,159.19810254301362,105.0,512.844307629041,555.0,7641.508922064653,0.0,159.19810254301362,36,317.5,448.1525299426484,1.4115040313154281,19990.0,20185.0,1.0097548774387193,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,6,68.84430762904083,48,28,0.5833333333333334,159.19810254301362,105.0,512.844307629041,555.0,7641.508922064653,0.0,159.19810254301362,36,317.5,448.1525299426484,1.4115040313154281,19990.0,20185.0,1.0097548774387193,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,7,55.69011515937024,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,7,55.69011515937024,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,7,55.69011515937024,48,10,0.20833333333333334,24.28168585989503,0.0,155.44011515937015,225.0,1165.5209212749614,0.0,24.28168585989503,36,317.5,318.4577521868066,1.0030165423206507,19990.0,19990.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,7,55.69011515937024,48,28,0.5833333333333334,130.43837171979007,102.84505757968509,360.0,360.0,6261.041842549923,0.0,130.43837171979007,36,317.5,486.4988377069466,1.5322798038014065,19990.0,20380.0,1.0195097548774388,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,7,55.69011515937024,48,8,0.16666666666666666,7.09418585989503,0.0,65.44011515937015,85.69011515937018,340.52092127496144,0.0,7.09418585989503,36,317.5,355.3685567302974,1.1192710448198344,19990.0,20024.30988484063,1.0017163524182406,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,7,55.69011515937024,48,2,0.041666666666666664,0.5495881316404242,0.0,0.0,20.69011515937018,26.38023031874036,0.0,0.5495881316404242,36,317.5,324.82747121015746,1.0230786494808108,19990.0,19990.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,7,55.69011515937024,48,28,0.5833333333333334,154.81337171979007,102.84505757968509,499.69011515937007,555.0,7431.041842549923,0.0,154.81337171979007,36,317.5,453.9988377069466,1.429917599076997,19990.0,20185.0,1.0097548774387193,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,7,55.69011515937024,48,28,0.5833333333333334,154.81337171979007,102.84505757968509,499.69011515937007,555.0,7431.041842549923,0.0,154.81337171979007,36,317.5,453.9988377069466,1.429917599076997,19990.0,20185.0,1.0097548774387193,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,8,371.19296891943094,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,8,371.19296891943094,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,8,371.19296891943094,48,12,0.25,23.423242229857717,0.0,145.44296891943108,236.19296891943122,1124.3156270331704,0.0,23.423242229857717,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,8,371.19296891943094,48,28,0.5833333333333334,128.80555019727464,105.0,358.66753912180076,360.0,6182.666409469182,0.0,128.8055501972746,36,317.5,467.93567702685624,1.4738131559900984,19990.0,20185.0,1.0097548774387193,4.547473508864641e-13
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,8,371.19296891943094,48,11,0.22916666666666666,12.252555377369513,0.0,86.19296891943107,101.19296891943077,588.1226581137366,0.0,12.252555377369513,36,317.5,340.74659283017377,1.0732176152131456,19990.0,20005.0,1.0007503751875937,5.684341886080802e-14
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,8,371.19296891943094,48,4,0.08333333333333333,2.0785807432858783,0.0,15.942968919431042,36.19296891943077,99.77187567772216,0.0,2.0785807432858783,36,317.5,319.48391925671405,1.0062485645880757,19990.0,19990.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,8,371.19296891943094,48,28,0.5833333333333334,149.11805019727464,105.0,476.1929689194304,555.0,7157.666409469182,0.0,149.1180501972746,36,317.5,440.8523436935229,1.3885113187197573,19990.0,20185.0,1.0097548774387193,4.547473508864641e-13
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,8,371.19296891943094,48,28,0.5833333333333334,149.11805019727464,105.0,476.1929689194304,555.0,7157.666409469182,0.0,149.1180501972746,36,317.5,440.8523436935229,1.3885113187197573,19990.0,20185.0,1.0097548774387193,4.547473508864641e-13
