trace_id,scenario_name,scenario_family,link_capacity,shared_backend_components,backend_capacity,workload_name,trial_id,victim_phase_ns,mean_excess_ns,std_excess_ns,p95_excess_ns,max_excess_ns,affected_fraction,positive_mean_ns,longest_affected_run,affected_gap_cv,autocorr_lag1,segment1_mean_ns,segment2_mean_ns,segment3_mean_ns
shared_feedforward_capacity1_link2::dense_periodic::trial0,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,dense_periodic,0,176.3217694043617,1.9226626292607516,7.106645300910038,14.449991882579301,36.64597743749255,0.10416666666666667,18.457561240903214,2.0,0.6542231190857987,-0.04994766800364278,1.2045680685328932,1.8268719306632875,2.736547888586074
shared_feedforward_capacity1_link2::dense_periodic::trial1,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,dense_periodic,1,441.1257097459797,2.2175777476381477,7.550505578687228,16.627462055068957,38.87759001521954,0.125,17.740621981105182,2.0,0.44079747108919165,-0.03306584767127123,2.7602900073804832,3.8080599346590134,0.08438330087494705
shared_feedforward_capacity1_link2::dense_periodic::trial2,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,dense_periodic,2,612.5992388755034,1.3980087659115366,5.359607952223659,9.372129300825545,29.962837022164877,0.08333333333333333,16.776105190938438,1.0,0.382219881722458,-0.06958670515934201,1.8726773138853048,0.7258525548364219,1.5954964290128828
shared_feedforward_capacity1_link2::dense_periodic::trial3,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,dense_periodic,3,488.3481337513038,1.1258705783135667,4.7530699918507135,5.390865041288329,28.06653798397747,0.08333333333333333,13.5104469397628,1.0,0.3550194095587379,-0.04899016553690188,0.4844567051444244,1.076047243692983,1.8171077861032927
shared_feedforward_capacity1_link2::dense_periodic::trial4,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,dense_periodic,4,481.6688238878753,1.3602407392252662,5.620731607795835,7.8898812063904735,33.557886840259016,0.08333333333333333,16.322888870703196,1.0,0.35501940955873795,-0.04780823442166967,0.11486502112964558,2.7941599552146954,1.171697241331458
shared_feedforward_capacity1_link2::dense_periodic::trial5,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,dense_periodic,5,372.037539820366,1.3068967895865267,5.371988223135932,7.443392083967419,31.165248316017824,0.08333333333333333,15.682761475038319,1.0,0.3550194095587379,-0.0605205813543033,0.6692201306189247,1.303642218389541,1.947828019751114
shared_feedforward_capacity1_link2::dense_periodic::trial6,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,dense_periodic,6,314.28699693015824,1.6322559083278634,6.382697175837074,10.431481471107084,36.66193471655879,0.10416666666666667,15.669656719947488,2.0,0.6760648725613226,-0.03568092053248641,2.564888132289582,0.9116790607573648,1.4202005319366435
shared_feedforward_capacity1_link2::dense_periodic::trial7,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,dense_periodic,7,119.58153997500267,1.2784807515384198,5.454565782680526,6.502083598724388,32.29172816894061,0.0625,20.455692024614716,1.0,0.0,-0.05617192855822103,0.6252003460311926,1.1920088980252785,2.018233010558788
shared_feedforward_capacity1_link2::dense_periodic::trial8,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,dense_periodic,8,556.2680291509504,1.865658241207446,6.95388348776905,10.888729489214654,38.908207161935934,0.10416666666666667,17.910319115591484,2.0,0.5050762722761054,-0.008011054627363748,1.7004991443685071,3.0518482336812554,0.8446273455725759
shared_feedforward_capacity1_link2::dense_periodic::trial9,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,dense_periodic,9,375.2739359332206,1.7916829666883463,6.744595837865121,13.201022480632053,35.47643616330606,0.10416666666666667,17.200156480208125,2.0,0.6542231190857987,-0.06442571800958057,1.0920902172323252,2.035904162419456,2.2470545204132577
shared_feedforward_capacity1_link2::sparse_periodic::trial0,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,sparse_periodic,0,480.71560829821397,0.7622012564986184,2.95384721475575,7.583786880339978,12.691258214956179,0.0625,12.195220103977894,1.0,0.0,-0.06809611378396659,0.7641898541053251,0.7292102769557687,0.7932036384347612
shared_feedforward_capacity1_link2::sparse_periodic::trial1,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,sparse_periodic,1,630.4463403419877,0.8784879458557953,5.523627548992343,0.0,38.583710700539086,0.041666666666666664,21.083710700539086,2.0,0.0,0.06862073170331132,0.0,0.0,2.635463837567386
shared_feedforward_capacity1_link2::sparse_periodic::trial2,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,sparse_periodic,2,184.0725379784687,0.9500738720243191,3.680658310689332,9.64324019672256,15.672358784569951,0.0625,15.201181952389106,1.0,0.0,-0.06814331146864339,0.9434645577370873,0.9272346343002482,0.979522424035622
shared_feedforward_capacity1_link2::sparse_periodic::trial3,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,sparse_periodic,3,317.15754733141074,1.696930671289086,6.586378258666892,16.73114493843355,29.585405006055225,0.0625,27.150890740625375,1.0,0.0,-0.06788784806783786,1.8490878128784516,1.6329402646009612,1.6087639363878452
shared_feedforward_capacity1_link2::sparse_periodic::trial4,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,sparse_periodic,4,371.10561707714817,1.3011607745338647,5.058601601376931,12.518270933108735,23.282269087618715,0.0625,20.818572392541835,1.0,0.0,-0.06766375993553828,1.4551418179761697,1.203679897414304,1.2446606082111202
shared_feedforward_capacity1_link2::sparse_periodic::trial5,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,sparse_periodic,5,485.8776153986558,1.0215303521644234,3.961269182362932,10.133129375480916,17.431498661224396,0.0625,16.344485634630775,1.0,0.0,-0.0680130345105473,0.9743393630270134,1.0894686663265247,1.0007830271397324
shared_feedforward_capacity1_link2::sparse_periodic::trial6,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,sparse_periodic,6,546.1810346387633,0.9616398544706234,3.740900896189787,8.769157260952287,16.843556966021424,0.0625,15.386237671529974,1.0,0.0,-0.06758135796570863,0.98900905486704,1.052722310376339,0.843188198168491
shared_feedforward_capacity1_link2::sparse_periodic::trial7,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,sparse_periodic,7,609.4099524431582,1.2256565494168778,4.764815949212297,11.260261742313627,21.14925123362991,0.0625,19.610504790670046,1.0,0.0,-0.06767067992323296,1.2724239709262974,1.0827174752224664,1.3218282021018695
shared_feedforward_capacity1_link2::sparse_periodic::trial8,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,sparse_periodic,8,672.1465561717492,1.4037370909010083,5.459805886204544,12.958988282855234,24.853398335488237,0.0625,22.459793454416133,1.0,0.0,-0.06760390173591281,1.4118173110758505,1.5533373959680148,1.2460565656591598
shared_feedforward_capacity1_link2::sparse_periodic::trial9,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,sparse_periodic,9,270.3170724214532,0.8396569127848655,5.382932517130148,0.0,37.65176590683677,0.041666666666666664,20.151765906836772,2.0,0.0,0.04696156867277992,2.5189707383545965,0.0,0.0
shared_feedforward_capacity1_link2::synchronization_bursty::trial0,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,synchronization_bursty,0,594.1504913967401,0.7285242478466216,4.809277143921855,0.0,33.67491411089395,0.041666666666666664,17.48458194831892,1.0,0.0,-0.023446816386510975,0.0,2.185572743539865,0.0
shared_feedforward_capacity1_link2::synchronization_bursty::trial1,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,synchronization_bursty,1,129.64180581814963,0.4404938614608227,3.0198737677723093,0.0,21.14370535011949,0.020833333333333332,21.14370535011949,1.0,0.0,-0.021739130434782608,0.0,1.321481584382468,0.0
shared_feedforward_capacity1_link2::synchronization_bursty::trial2,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,synchronization_bursty,2,417.21428942408545,0.1835706984082416,1.2584973030412947,0.0,8.811393523595598,0.020833333333333332,8.811393523595598,1.0,0.0,-0.02173913043478255,0.5507120952247249,0.0,0.0
shared_feedforward_capacity1_link2::synchronization_bursty::trial3,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,synchronization_bursty,3,628.4650487727806,0.2029308564507725,1.3912238595900626,0.0,9.74068110963708,0.020833333333333332,9.74068110963708,1.0,0.0,-0.02173913043478257,0.0,0.6087925693523175,0.0
shared_feedforward_capacity1_link2::synchronization_bursty::trial4,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,synchronization_bursty,4,367.0125364734358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity1_link2::synchronization_bursty::trial5,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,synchronization_bursty,5,415.54157174050437,0.11126760975262566,0.7628123006762161,0.0,5.340845268126031,0.020833333333333332,5.340845268126031,1.0,0.0,-0.02173913043478259,0.33380282925787697,0.0,0.0
shared_feedforward_capacity1_link2::synchronization_bursty::trial6,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,synchronization_bursty,6,235.0222309653707,0.759112776351003,4.6345603621754625,0.0,32.26891572803834,0.041666666666666664,18.218706632424073,1.0,0.0,-0.027414912830951328,0.0,2.016807233002396,0.2605310960506131
shared_feedforward_capacity1_link2::synchronization_bursty::trial7,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,synchronization_bursty,7,375.4908194870964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity1_link2::synchronization_bursty::trial8,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,synchronization_bursty,8,266.77247324875657,0.9914863243072887,5.414830579822887,1.4128104161023627,37.17355448631133,0.0625,15.863781188916619,2.0,0.5,0.023186293979008128,0.0,0.0,2.974458972921866
shared_feedforward_capacity1_link2::synchronization_bursty::trial9,shared_feedforward_capacity1_link2,feedforward,2,feedforward_engine,1,synchronization_bursty,9,357.20102251331497,0.8799472040213914,5.528967313121243,0.0,38.61873289651339,0.041666666666666664,21.118732896513393,2.0,0.0,0.06941035597717735,0.0,0.0,2.639841612064174
shared_feedforward_capacity2_link1::dense_periodic::trial0,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,dense_periodic,0,176.3217694043617,9.40943012976222,19.26762648567553,54.4499918825793,76.64597743749255,0.2708333333333333,34.742511248352805,4.0,1.0029700095098582,0.38990768369470785,7.84985164725191,7.5046715807355895,12.873767161299156
shared_feedforward_capacity2_link1::dense_periodic::trial1,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,dense_periodic,1,441.1257097459797,10.406932240716607,20.15860390673797,56.62746205506896,78.87759001521954,0.3125,33.30218317029314,4.0,0.9445896079304538,0.35171016082836165,11.171136851712781,15.836860734417542,4.212799136019498
shared_feedforward_capacity2_link1::dense_periodic::trial2,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,dense_periodic,2,612.5992388755034,7.984191664621544,17.122158543691697,49.37212930082555,69.96283702216488,0.25,31.936766658486174,3.0,0.9573412667997164,0.33437301702430244,8.006431393480455,6.177316488941528,9.768827111442647
shared_feedforward_capacity2_link1::dense_periodic::trial3,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,dense_periodic,3,488.3481337513038,6.5506095065562135,15.685169069959795,45.39086504128863,68.06653798397747,0.20833333333333334,31.442925631469826,3.0,0.8559713666995048,0.264415591921099,3.7814134102889057,7.352130381770337,8.518284727609398
shared_feedforward_capacity2_link1::dense_periodic::trial4,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,dense_periodic,4,481.6688238878753,7.40521317371137,17.083343537679173,47.889881206390314,73.55788684025902,0.22916666666666666,32.31365748528597,4.0,0.9100850771468728,0.32501294798338415,3.0422300422592343,12.71926046481326,6.454149014061613
shared_feedforward_capacity2_link1::dense_periodic::trial5,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,dense_periodic,5,372.037539820366,7.811249336359732,16.980595571432534,47.44339208396742,71.16524831601782,0.2708333333333333,28.841536011174394,4.0,1.0029700095098582,0.32153680120805406,6.341679732398134,9.095907243933084,7.9961610327479775
shared_feedforward_capacity2_link1::dense_periodic::trial6,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,dense_periodic,6,314.28699693015824,11.663224396213613,21.533494577688923,59.87548827238233,81.46394416734984,0.3333333333333333,34.989673188640836,4.0,1.0396479452673484,0.4671801361649322,12.645640574434083,7.156353038056523,15.18767957615023
shared_feedforward_capacity2_link1::dense_periodic::trial7,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,dense_periodic,7,119.58153997500267,7.590992370134548,16.8200874970123,46.4153382634371,72.29172816894061,0.25,30.36396948053819,4.0,0.9617692030835673,0.33198918565644514,4.062900692062385,7.661129077912847,11.048947340428413
shared_feedforward_capacity2_link1::dense_periodic::trial8,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,dense_periodic,8,556.2680291509504,9.278161549308086,19.065132009493233,50.888729489214654,78.90820716193593,0.2916666666666667,31.810839597627723,4.0,1.0127393670836666,0.39317920010173546,7.089216146702057,13.585329099820342,7.159939401401857
shared_feedforward_capacity2_link1::dense_periodic::trial9,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,dense_periodic,9,375.2739359332206,9.092270790407072,18.808480332014156,53.201022480632055,75.47643616330606,0.2708333333333333,33.571461379964575,4.0,1.0029700095098582,0.37520375047994603,7.619490509148569,10.493940011517225,9.163381850555425
shared_feedforward_capacity2_link1::sparse_periodic::trial0,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,sparse_periodic,0,480.71560829821397,4.336902512997237,13.037032558243103,39.77572725557461,52.69125821495618,0.125,34.695220103977896,2.0,1.0272053760058488,0.21759515357964246,4.34087970821065,4.270920553911537,4.398907276869522
shared_feedforward_capacity2_link1::sparse_periodic::trial1,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,sparse_periodic,1,630.4463403419877,3.9329610813357854,13.336062705698236,20.458843226466975,78.58371070053909,0.125,31.463688650686283,3.0,0.986062036131777,0.35685939470762745,1.137608360847139,1.134691010874235,9.526583872285983
shared_feedforward_capacity2_link1::sparse_periodic::trial2,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,sparse_periodic,2,184.0725379784687,4.712647744048657,13.919765502601066,42.878565771322016,55.67235878456995,0.125,37.701181952389256,2.0,1.0272053760058488,0.24327319528057104,4.699429115474231,4.666969268600496,4.771544848071244
shared_feedforward_capacity2_link1::sparse_periodic::trial3,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,sparse_periodic,3,317.15754733141074,6.631426895172457,17.485185974056055,54.83603669055287,69.58540500605523,0.1875,35.367610107586444,2.0,1.1072015700875824,0.2959695418555753,6.958325746303359,6.467631793398311,6.4683231458157024
shared_feedforward_capacity2_link1::sparse_periodic::trial4,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,sparse_periodic,4,371.10561707714817,5.533400900847302,15.587291275022206,48.417065113775266,63.282269087618715,0.1875,29.51147147118561,2.0,1.1072015700875824,0.27676989959404125,5.9657293802158335,5.332652105903833,5.3018212164222405
shared_feedforward_capacity2_link1::sparse_periodic::trial5,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,sparse_periodic,5,485.8776153986558,4.855560704328847,14.26163095625597,43.98415390690943,57.431498661224396,0.125,38.84448563463078,2.0,1.0272053760058488,0.25198540736204894,4.761178726054027,4.9914373326530495,4.814066054279465
shared_feedforward_capacity2_link1::sparse_periodic::trial6,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,sparse_periodic,6,546.1810346387633,4.735779708941247,13.982870195363185,42.41440219905976,56.843556966021424,0.125,37.886237671529976,2.0,1.0272053760058488,0.24501250999558793,4.79051810973408,4.917944620752678,4.498876396336982
shared_feedforward_capacity2_link1::sparse_periodic::trial7,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,sparse_periodic,7,609.4099524431582,5.271219593777573,15.2479466339478,46.412499674084074,61.14925123362991,0.14583333333333334,36.14550578590336,2.0,1.0800431640505295,0.273742684491383,5.357347941852595,4.977934950444933,5.478375889035192
shared_feedforward_capacity2_link1::sparse_periodic::trial8,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,sparse_periodic,8,672.1465561717492,5.837275069536465,16.070195664667104,49.4076777002761,64.85339833548824,0.1875,31.13213370419448,2.0,1.1072015700875824,0.2821047676205857,5.905112842451587,6.0191209801392915,5.5875913860185165
shared_feedforward_capacity2_link1::sparse_periodic::trial9,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,sparse_periodic,9,270.3170724214532,3.9957425153191743,13.316730103750482,22.791207651001695,77.65176590683677,0.125,31.965940122553395,3.0,0.9775252199076787,0.33612825026036175,9.399607599636795,1.1512969371655117,1.4363230091552168
shared_feedforward_capacity2_link1::synchronization_bursty::trial0,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,synchronization_bursty,0,594.1504913967401,3.691289855342992,13.08000910168781,29.887729075383923,73.67491411089395,0.125,29.530318842743934,3.0,0.5,0.3151247075881796,0.0,11.073869566028975,0.0
shared_feedforward_capacity2_link1::synchronization_bursty::trial1,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,synchronization_bursty,1,129.64180581814963,2.4280957287021088,10.148266569715949,17.313704321961687,61.14370535011949,0.08333333333333333,29.137148744425303,2.0,0.46770717334674267,0.2652243567767041,0.0,7.284287186106326,0.0
shared_feedforward_capacity2_link1::synchronization_bursty::trial2,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,synchronization_bursty,2,417.21428942408545,1.6437354311901988,7.511854588642368,8.97740579033712,48.8113935235956,0.0625,26.29976689904318,2.0,0.5,0.20020249088290235,4.931206293570597,0.0,0.0
shared_feedforward_capacity2_link1::synchronization_bursty::trial3,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,synchronization_bursty,3,628.4650487727806,1.7311078175633081,7.764743201925626,9.581442721264082,49.74068110963708,0.0625,27.69772508101293,2.0,0.5,0.20281017998521386,0.0,4.030085138704635,1.163238313985289
shared_feedforward_capacity2_link1::synchronization_bursty::trial4,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,synchronization_bursty,4,367.0125364734358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link1::synchronization_bursty::trial5,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,synchronization_bursty,5,415.54157174050437,1.4992377114512483,6.952112187607833,6.721549424281905,45.34084526812603,0.0625,23.987803383219973,2.0,0.5,0.15475993214925113,4.497713134353745,0.0,0.0
shared_feedforward_capacity2_link1::synchronization_bursty::trial6,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,synchronization_bursty,6,235.0222309653707,3.758264738497701,13.075508373579371,29.563333039779142,72.26891572803834,0.125,30.066117907981607,3.0,0.5,0.30401294090464226,0.0,6.987921699007188,4.286872516485914
shared_feedforward_capacity2_link1::synchronization_bursty::trial7,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,synchronization_bursty,7,375.4908194870964,0.1718314688238015,1.1780171997355628,0.0,8.247910503542471,0.020833333333333332,8.247910503542471,1.0,0.0,-0.021739130434782608,0.5154944064714044,0.0,0.0
shared_feedforward_capacity2_link1::synchronization_bursty::trial8,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,synchronization_bursty,8,266.77247324875657,4.312988829027215,14.257598060503744,34.0678263172436,77.17355448631133,0.125,34.50391063221772,3.0,0.5,0.33725130024312383,0.0,0.0,12.938966487081643
shared_feedforward_capacity2_link1::synchronization_bursty::trial9,shared_feedforward_capacity2_link1,feedforward,1,feedforward_engine,2,synchronization_bursty,9,357.20102251331497,2.726170806032087,12.748402865519713,5.602176382733694,78.6187328965134,0.0625,43.61873289651339,3.0,0.0,0.44150651969180293,0.0,0.0,8.178512418096261
shared_feedforward_capacity2_link2::dense_periodic::trial0,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,dense_periodic,0,176.3217694043617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::dense_periodic::trial1,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,dense_periodic,1,441.1257097459797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::dense_periodic::trial2,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,dense_periodic,2,612.5992388755034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::dense_periodic::trial3,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,dense_periodic,3,488.3481337513038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::dense_periodic::trial4,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,dense_periodic,4,481.6688238878753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::dense_periodic::trial5,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,dense_periodic,5,372.037539820366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::dense_periodic::trial6,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,dense_periodic,6,314.28699693015824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::dense_periodic::trial7,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,dense_periodic,7,119.58153997500267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::dense_periodic::trial8,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,dense_periodic,8,556.2680291509504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::dense_periodic::trial9,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,dense_periodic,9,375.2739359332206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::sparse_periodic::trial0,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,sparse_periodic,0,480.71560829821397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::sparse_periodic::trial1,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,sparse_periodic,1,630.4463403419877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::sparse_periodic::trial2,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,sparse_periodic,2,184.0725379784687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::sparse_periodic::trial3,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,sparse_periodic,3,317.15754733141074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::sparse_periodic::trial4,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,sparse_periodic,4,371.10561707714817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::sparse_periodic::trial5,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,sparse_periodic,5,485.8776153986558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::sparse_periodic::trial6,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,sparse_periodic,6,546.1810346387633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::sparse_periodic::trial7,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,sparse_periodic,7,609.4099524431582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::sparse_periodic::trial8,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,sparse_periodic,8,672.1465561717492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::sparse_periodic::trial9,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,sparse_periodic,9,270.3170724214532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::synchronization_bursty::trial0,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,synchronization_bursty,0,594.1504913967401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::synchronization_bursty::trial1,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,synchronization_bursty,1,129.64180581814963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::synchronization_bursty::trial2,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,synchronization_bursty,2,417.21428942408545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::synchronization_bursty::trial3,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,synchronization_bursty,3,628.4650487727806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::synchronization_bursty::trial4,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,synchronization_bursty,4,367.0125364734358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::synchronization_bursty::trial5,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,synchronization_bursty,5,415.54157174050437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::synchronization_bursty::trial6,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,synchronization_bursty,6,235.0222309653707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::synchronization_bursty::trial7,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,synchronization_bursty,7,375.4908194870964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::synchronization_bursty::trial8,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,synchronization_bursty,8,266.77247324875657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_feedforward_capacity2_link2::synchronization_bursty::trial9,shared_feedforward_capacity2_link2,feedforward,2,feedforward_engine,2,synchronization_bursty,9,357.20102251331497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
