trace_id,probe_index,release_ns,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,affected
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,10,4230.0,4495.0,4495.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,11,4650.0,4915.0,4915.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,12,5070.0,5335.0,5335.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,13,5490.0,5755.0,5755.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,14,5910.0,6175.0,6175.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,15,6330.0,6595.0,6596.358322813051,265.0,266.358322813051,1.3583228130510179,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,16,6750.0,7015.0,7066.613640877383,265.0,316.61364087738275,51.61364087738275,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,17,7170.0,7435.0,7451.613640877383,265.0,281.61364087738275,16.61364087738275,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,18,7590.0,7855.0,7855.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,19,8010.0,8275.0,8275.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,20,8430.0,8695.0,8695.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,21,8850.0,9115.0,9115.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,22,9270.0,9535.0,9535.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,23,9690.0,9955.0,9955.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,25,10530.0,10795.0,10825.609782068299,265.0,295.60978206829895,30.609782068298955,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,27,11370.0,11635.0,11635.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,28,11790.0,12055.0,12055.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,29,12210.0,12475.0,12475.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,30,12630.0,12895.0,12895.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,31,13050.0,13315.0,13315.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,32,13470.0,13735.0,13735.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,33,13890.0,14155.0,14155.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,34,14310.0,14575.0,14590.24534805467,265.0,280.2453480546701,15.245348054670103,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,35,14730.0,14995.0,15055.318620776987,265.0,325.3186207769868,60.31862077698679,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,36,15150.0,15415.0,15440.318620776987,265.0,290.3186207769868,25.31862077698679,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,37,15570.0,15835.0,15835.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,38,15990.0,16255.0,16255.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,39,16410.0,16675.0,16675.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,40,16830.0,17095.0,17095.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,41,17250.0,17515.0,17515.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,42,17670.0,17935.0,17935.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,43,18090.0,18355.0,18355.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,44,18510.0,18775.0,18820.20932208722,265.0,310.20932208721933,45.209322087219334,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,45,18930.0,19195.0,19205.20932208722,265.0,275.20932208721933,10.209322087219334,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,46,19350.0,19615.0,19615.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial2,47,19770.0,20035.0,20035.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,0,30.0,295.0,295.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,1,450.0,715.0,715.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,2,870.0,1135.0,1135.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,3,1290.0,1555.0,1555.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,4,1710.0,1975.0,1975.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,5,2130.0,2395.0,2395.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,6,2550.0,2815.0,2815.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,7,2970.0,3235.0,3235.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,8,3390.0,3655.0,3655.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,9,3810.0,4075.0,4122.751307282311,265.0,312.75130728231125,47.751307282311245,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,10,4230.0,4495.0,4507.751307282311,265.0,277.75130728231125,12.751307282311245,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,11,4650.0,4915.0,4915.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,12,5070.0,5335.0,5335.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,13,5490.0,5755.0,5755.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,14,5910.0,6175.0,6175.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,15,6330.0,6595.0,6595.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,16,6750.0,7015.0,7015.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,17,7170.0,7435.0,7435.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,18,7590.0,7855.0,7882.114369655895,265.0,292.11436965589473,27.114369655894734,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,19,8010.0,8275.0,8275.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,20,8430.0,8695.0,8695.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,21,8850.0,9115.0,9115.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,22,9270.0,9535.0,9535.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,23,9690.0,9955.0,9955.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,25,10530.0,10795.0,10795.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,27,11370.0,11635.0,11646.086204654255,265.0,276.0862046542552,11.086204654255198,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,28,11790.0,12055.0,12112.216755899088,265.0,322.21675589908773,57.21675589908773,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,29,12210.0,12475.0,12497.216755899088,265.0,287.21675589908773,22.21675589908773,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,30,12630.0,12895.0,12895.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,31,13050.0,13315.0,13315.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,32,13470.0,13735.0,13735.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,33,13890.0,14155.0,14155.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,34,14310.0,14575.0,14575.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,35,14730.0,14995.0,14995.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,36,15150.0,15415.0,15415.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,37,15570.0,15835.0,15876.007186593675,265.0,306.0071865936752,41.007186593675215,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,38,15990.0,16255.0,16261.007186593675,265.0,271.0071865936752,6.007186593675215,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,39,16410.0,16675.0,16675.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,40,16830.0,17095.0,17095.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,41,17250.0,17515.0,17515.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,42,17670.0,17935.0,17935.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,43,18090.0,18355.0,18355.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,44,18510.0,18775.0,18775.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,45,18930.0,19195.0,19195.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,46,19350.0,19615.0,19636.211644470422,265.0,286.21164447042247,21.21164447042247,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial3,47,19770.0,20035.0,20103.066537983977,265.0,333.06653798397747,68.06653798397747,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,0,30.0,295.0,295.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,1,450.0,715.0,715.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,2,870.0,1135.0,1135.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,3,1290.0,1555.0,1555.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,4,1710.0,1975.0,1975.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,5,2130.0,2395.0,2395.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,6,2550.0,2815.0,2815.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,7,2970.0,3235.0,3235.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,8,3390.0,3655.0,3655.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,9,3810.0,4075.0,4116.837840338074,265.0,306.8378403380739,41.837840338073875,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,10,4230.0,4495.0,4501.837840338074,265.0,271.8378403380739,6.837840338073875,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,11,4650.0,4915.0,4915.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,12,5070.0,5335.0,5335.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,13,5490.0,5755.0,5755.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,14,5910.0,6175.0,6175.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,15,6330.0,6595.0,6595.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,16,6750.0,7015.0,7015.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,17,7170.0,7435.0,7435.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,18,7590.0,7855.0,7875.537162029883,265.0,285.5371620298829,20.537162029882893,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,19,8010.0,8275.0,8348.557886840259,265.0,338.557886840259,73.55788684025902,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,20,8430.0,8695.0,8733.557886840259,265.0,303.557886840259,38.557886840259016,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,21,8850.0,9115.0,9118.557886840259,265.0,268.557886840259,3.557886840259016,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,22,9270.0,9535.0,9535.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,23,9690.0,9955.0,9955.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,25,10530.0,10795.0,10795.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,27,11370.0,11635.0,11635.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,28,11790.0,12055.0,12106.148672443176,265.0,316.1486724431761,51.14867244317611,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,29,12210.0,12475.0,12491.148672443176,265.0,281.1486724431761,16.14867244317611,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,30,12630.0,12895.0,12895.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,31,13050.0,13315.0,13315.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,32,13470.0,13735.0,13735.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,33,13890.0,14155.0,14155.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,34,14310.0,14575.0,14575.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,35,14730.0,14995.0,14995.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,36,15150.0,15415.0,15415.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,37,15570.0,15835.0,15867.065006747001,265.0,297.06500674700146,32.06500674700146,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,38,15990.0,16255.0,16255.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,39,16410.0,16675.0,16675.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,40,16830.0,17095.0,17095.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,41,17250.0,17515.0,17515.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,42,17670.0,17935.0,17935.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,43,18090.0,18355.0,18355.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,44,18510.0,18775.0,18775.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,45,18930.0,19195.0,19195.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,46,19350.0,19615.0,19627.45422161668,265.0,277.454221616681,12.454221616681025,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial4,47,19770.0,20035.0,20093.747155861303,265.0,323.7471558613033,58.74715586130333,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,0,30.0,295.0,295.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,1,450.0,715.0,716.6464689027837,265.0,266.6464689027837,1.6464689027836812,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,2,870.0,1135.0,1185.7075220899028,265.0,315.7075220899028,50.707522089902795,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,3,1290.0,1555.0,1570.7075220899028,265.0,280.7075220899028,15.707522089902795,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,4,1710.0,1975.0,1975.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,5,2130.0,2395.0,2395.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,6,2550.0,2815.0,2815.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,7,2970.0,3235.0,3235.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,8,3390.0,3655.0,3655.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,9,3810.0,4075.0,4075.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,10,4230.0,4495.0,4495.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,11,4650.0,4915.0,4948.405362635781,265.0,298.4053626357809,33.405362635780875,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,12,5070.0,5335.0,5335.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,13,5490.0,5755.0,5755.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,14,5910.0,6175.0,6175.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,15,6330.0,6595.0,6595.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,16,6750.0,7015.0,7015.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,17,7170.0,7435.0,7435.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,18,7590.0,7855.0,7855.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,19,8010.0,8275.0,8275.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,20,8430.0,8695.0,8708.817964914464,265.0,278.817964914464,13.817964914464028,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,21,8850.0,9115.0,9174.476839135574,265.0,324.47683913557375,59.476839135573755,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,22,9270.0,9535.0,9559.476839135574,265.0,289.47683913557375,24.476839135573755,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,23,9690.0,9955.0,9955.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,25,10530.0,10795.0,10795.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,27,11370.0,11635.0,11635.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,28,11790.0,12055.0,12055.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,29,12210.0,12475.0,12475.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,30,12630.0,12895.0,12936.381436358659,265.0,306.3814363586589,41.3814363586589,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,31,13050.0,13315.0,13321.381436358659,265.0,271.3814363586589,6.3814363586589025,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,32,13470.0,13735.0,13735.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,33,13890.0,14155.0,14155.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,34,14310.0,14575.0,14575.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,35,14730.0,14995.0,14995.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,36,15150.0,15415.0,15415.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,37,15570.0,15835.0,15835.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,38,15990.0,16255.0,16255.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,39,16410.0,16675.0,16694.442831575914,265.0,284.44283157591417,19.44283157591417,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,40,16830.0,17095.0,17166.165248316018,265.0,336.1652483160178,71.16524831601782,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,41,17250.0,17515.0,17551.165248316018,265.0,301.1652483160178,36.16524831601782,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,42,17670.0,17935.0,17936.165248316018,265.0,266.1652483160178,1.1652483160178235,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,43,18090.0,18355.0,18355.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,44,18510.0,18775.0,18775.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,45,18930.0,19195.0,19195.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,46,19350.0,19615.0,19615.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial5,47,19770.0,20035.0,20035.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,0,30.0,295.0,295.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,1,450.0,715.0,715.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,2,870.0,1135.0,1135.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,3,1290.0,1555.0,1597.7143406835157,265.0,307.71434068351573,42.71434068351573,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,4,1710.0,1975.0,1982.7143406835157,265.0,272.71434068351573,7.714340683515729,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,5,2130.0,2395.0,2395.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,6,2550.0,2815.0,2815.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,7,2970.0,3235.0,3235.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,8,3390.0,3655.0,3655.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,9,3810.0,4075.0,4075.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,10,4230.0,4495.0,4495.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,11,4650.0,4915.0,4915.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,12,5070.0,5335.0,5361.9157636742375,265.0,291.9157636742375,26.915763674237496,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,13,5490.0,5755.0,5831.661934716559,265.0,341.6619347165588,76.66193471655879,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,14,5910.0,6175.0,6216.661934716559,265.0,306.6619347165588,41.66193471655879,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,15,6330.0,6595.0,6601.661934716559,265.0,271.6619347165588,6.66193471655879,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,16,6750.0,7015.0,7015.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,17,7170.0,7435.0,7435.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,18,7590.0,7855.0,7855.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,19,8010.0,8275.0,8275.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,20,8430.0,8695.0,8695.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,21,8850.0,9115.0,9118.70628507255,265.0,268.7062850725506,3.7062850725505996,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,22,9270.0,9535.0,9589.586864972118,265.0,319.58686497211784,54.58686497211784,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,23,9690.0,9955.0,9974.586864972118,265.0,284.58686497211784,19.586864972117837,True
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,25,10530.0,10795.0,10795.0,265.0,265.0,0.0,False
shared_measurement_feedback_stack_capacity1_link1::dense_periodic::trial6,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
