subexperiment,configuration_id,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,trial_count,successful_victim_trial_count,victim_failure_rate,mean_positive_delay_detection_probability,mean_negative_speedup_detection_probability,mean_signed_timing_change_probability,mean_failure_only_detection_probability,mean_delay_or_failure_detection_probability,mean_signed_timing_or_failure_detection_probability,mean_full_observable_change_probability,mean_signed_turnaround_change_ns,mean_absolute_turnaround_change_ns,mean_total_absolute_turnaround_change_ns,mean_signed_cq_queue_change_ns,mean_absolute_cq_queue_change_ns,mean_successful_victim_slowdown_ratio,max_successful_victim_slowdown_ratio,mean_request_failure_rate,mean_cq_service_utilization,mean_cq_reset_occupancy_fraction,mean_cq_reservation_occupancy_fraction,mean_cq_allocation_hold_fraction,mean_aggregate_resource_demand_nonphysical,fraction_aggregate_resource_demand_exceeds_one,mean_epr_unused_fraction,total_epr_prefetched_pairs,total_epr_used_pairs,total_epr_unused_pairs,mean_grant_fairness,mean_inverse_wait_fairness,successful_victim_trial_fraction,aggregate_epr_unused_fraction
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq2__ten8__res500__reset50__noepr__global__per_operation,random_allocation,2,8,500,50,False,global,per_operation,15,11,0.26666666666666666,0.0,0.009722222222222222,0.009722222222222222,0.0,0.0,0.009722222222222222,0.175,-2.8777777777777778,2.8777777777777778,138.13333333333333,-2.8777777777777778,2.8777777777777778,1.3782549678439382,2.9458128078817736,0.0835730142544558,0.17153016052581327,0.07796825478446054,0.5038349425403458,0.0,0.7533333578506196,0.0,,0,0,0,0.7016621108472311,0.128578952651792,0.7333333333333333,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq4__ten2__res500__reset50__noepr__global__per_operation,random_allocation,4,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10694444444444445,0.0,0.0,0.0,0.0,0.0,1.0040462427745664,1.0202312138728324,0.0,0.05564162389174052,0.02529164722351838,0.21375097215741168,0.0,0.29468424327267057,0.0,,0,0,0,0.9011615494493965,0.5061413130688757,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq4__ten3__res500__reset50__noepr__global__per_operation,random_allocation,4,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13194444444444445,0.0,0.0,0.0,0.0,0.0,1.0380834375892989,1.4747826086956521,0.0,0.06241527643834334,0.028370580199246945,0.2519539523662936,0.0,0.3427398090038839,0.0,,0,0,0,0.804958020709733,0.40835859462091234,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq4__ten4__res500__reset50__noepr__global__per_operation,random_allocation,4,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0062268244070487,1.0346620450606585,0.0,0.0707758888443589,0.032170858565617654,0.2961474700956502,0.0,0.3990942175056268,0.0,,0,0,0,0.7677149113724713,0.32148105237879515,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq4__ten8__res500__reset50__noepr__global__per_operation,random_allocation,4,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055555555555556,0.0,0.0,0.0,0.0,0.0,1.0336990929191925,1.171811490717346,0.0,0.10717677246287152,0.04871671475585067,0.4413051319489728,0.0,0.597198619167695,0.0,,0,0,0,0.7482382334044941,0.13065532354177026,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq8__ten2__res500__reset50__noepr__global__per_operation,random_allocation,8,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0003569303985722,1.0017846519928615,0.0,0.02782081194587026,0.01264582361175918,0.12545302535386524,0.0,0.16591966091149465,0.0,,0,0,0,0.9011615494493965,0.7063064487230513,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq8__ten3__res500__reset50__noepr__global__per_operation,random_allocation,8,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,1.0003569303985722,1.0017846519928615,0.0,0.031072573328688048,0.014123896967585448,0.14686565442281216,0.0,0.19206212471908565,0.0,,0,0,0,0.804958020709733,0.5986002377181109,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq8__ten4__res500__reset50__noepr__global__per_operation,random_allocation,8,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12777777777777777,0.0,0.0,0.0,0.0,0.0,1.0006896415294029,1.0067816775728733,0.0,0.03545433438488977,0.01611560653858624,0.171586557276934,0.0,0.22315649820041,0.0,,0,0,0,0.7677149113724713,0.5727818973248989,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,random_allocation,8,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18194444444444444,0.0,0.0,0.0,0.0,0.0,1.0016435664723835,1.0168361978253244,0.0,0.05360680380146799,0.024366729000667227,0.27008991176424796,0.0,0.3480634445663832,0.0,,0,0,0,0.7482382334044941,0.4385817663187711,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq1__ten2__res500__reset50__noepr__global__per_operation,round_robin,1,2,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.27701265358518246,0.1531684554363042,0.06962202519832004,0.473560429304713,0.0,0.6963509099393372,0.0,,0,0,0,0.8677455078443082,0.5013972960058183,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq1__ten3__res500__reset50__noepr__global__per_operation,round_robin,1,3,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.31623883092896715,0.15849309807551018,0.07204231730705007,0.46694551567065984,0.0,0.6974809310532202,0.0,,0,0,0,0.7262470497649532,0.33440052111908525,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq1__ten4__res500__reset50__noepr__global__per_operation,round_robin,1,4,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.35240664437818137,0.1620813940244394,0.0736733609201997,0.4619343623153024,0.0,0.6976891172599414,0.0,,0,0,0,0.6510894719962536,0.2544692541244344,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq1__ten8__res500__reset50__noepr__global__per_operation,round_robin,1,8,500,50,False,global,per_operation,15,0,1.0,0.0,0.006944444444444445,0.006944444444444445,0.0,0.0,0.006944444444444445,0.006944444444444445,-5.222222222222222,5.222222222222222,250.66666666666666,-5.222222222222222,5.222222222222222,,,0.4876391514833934,0.16512449872089482,0.07505659032767943,0.4512152172650568,0.0,0.691396306313631,0.0,,0,0,0,0.4766501619778546,0.13502497168503733,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq2__ten2__res500__reset50__noepr__global__per_operation,round_robin,2,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24583333333333332,0.0,0.0,0.0,0.0,0.0,1.0992059005155985,1.2503008423586042,0.0,0.11128324778348107,0.0505832944470368,0.40965002333177786,0.0,0.5715165655622958,0.0,,0,0,0,0.9011615494493965,0.5011969625105086,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq2__ten3__res500__reset50__noepr__global__per_operation,round_robin,2,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,1.1981239531604941,1.5625615763546798,0.0014492753623188402,0.1261578989945405,0.057344499542972924,0.4582836675444486,0.0,0.641786066081962,0.0,,0,0,0,0.8033752849678673,0.3397151076225418,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq2__ten4__res500__reset50__noepr__global__per_operation,round_robin,2,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,1.1413596525801024,1.3177,0.004991830065359473,0.14044353063332166,0.06383796846969163,0.5027887561293054,0.0,0.7070702552323187,0.0,,0,0,0,0.7629147610195768,0.25182839392717976,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq2__ten8__res500__reset50__noepr__global__per_operation,round_robin,2,8,500,50,False,global,per_operation,15,13,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.39305555555555555,0.0,0.0,0.0,0.0,0.0,1.2665896140380295,1.7015717092337916,0.08140629683918826,0.17090948128754588,0.07768612785797539,0.540602032223688,0.0,0.7891976413692092,0.0,,0,0,0,0.6883768998939251,0.12914309115725467,0.8666666666666667,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq4__ten2__res500__reset50__noepr__global__per_operation,round_robin,4,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1.0040462427745664,1.0202312138728324,0.0,0.05564162389174052,0.02529164722351838,0.22545030331311242,0.0,0.3063835744283713,0.0,,0,0,0,0.9011615494493965,0.5060692370906346,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq4__ten3__res500__reset50__noepr__global__per_operation,round_robin,4,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,1.004963934447778,1.0339965889710063,0.0,0.06268238016322787,0.028491990983285368,0.2635072134914226,0.0,0.35468158463793575,0.0,,0,0,0,0.804958020709733,0.41790860424543,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq4__ten4__res500__reset50__noepr__global__per_operation,round_robin,4,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291666666666666,0.0,0.0,0.0,0.0,0.0,1.0079367752396575,1.0534896705750978,0.0,0.07121611688314453,0.03237096221961112,0.30868433050143623,0.0,0.4122714096041919,0.0,,0,0,0,0.7677149113724713,0.3078794677039219,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq4__ten8__res500__reset50__noepr__global__per_operation,round_robin,4,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,1.0270918061676677,1.1507024265644956,0.0,0.10683454283582754,0.04856115583446704,0.45273934526122644,0.0,0.6081350439315211,0.0,,0,0,0,0.7482382334044941,0.12988261274460555,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq8__ten2__res500__reset50__noepr__global__per_operation,round_robin,8,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6458333333333334,0.0,0.0,0.0,0.0,0.0,1.0003569303985722,1.0017846519928615,0.0,0.02782081194587026,0.01264582361175918,0.12954036397573493,0.0,0.17000699953336434,0.0,,0,0,0,0.9011615494493965,0.705209388973585,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq8__ten3__res500__reset50__noepr__global__per_operation,round_robin,8,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7430555555555556,0.0,0.0,0.0,0.0,0.0,1.0003569303985722,1.0017846519928615,0.0,0.03124934525115305,0.014204247841433173,0.1502998809086434,0.0,0.19575347400122964,0.0,,0,0,0,0.804958020709733,0.6295818833672573,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq8__ten4__res500__reset50__noepr__global__per_operation,round_robin,8,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836111111111111,0.0,0.0,0.0,0.0,0.0,1.000673212745684,1.0065320665083135,0.0,0.035257576935595725,0.016026171334361662,0.1732750207992335,0.0,0.2245587690691909,0.0,,0,0,0,0.7677149113724713,0.5754808812604957,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__round_robin__cq8__ten8__res500__reset50__noepr__global__per_operation,round_robin,8,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555555555555556,0.0,0.0,0.0,0.0,0.0,1.0030910996195996,1.0177782942133395,0.0,0.05354484033672303,0.02433856378941954,0.2719302254194512,0.0,0.34981362954559375,0.0,,0,0,0,0.7482382334044941,0.42243353149801993,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq1__ten2__res500__reset50__noepr__global__per_operation,shared_global_pool,1,2,500,50,False,global,per_operation,15,12,0.2,0.07083333333333333,0.0,0.07083333333333333,0.0,0.07083333333333333,0.07083333333333333,0.7916666666666666,213.0,213.0,10224.0,213.0,213.0,1.553275268197024,1.9982638888888888,0.04634146341463414,0.20696220251983197,0.09407372841810542,0.735996266915539,0.0,1.0370321978534764,0.6,,0,0,0,0.9197720372383336,0.5992521940150387,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq1__ten3__res500__reset50__noepr__global__per_operation,shared_global_pool,1,3,500,50,False,global,per_operation,15,12,0.2,0.059722222222222225,0.0,0.059722222222222225,0.0,0.059722222222222225,0.059722222222222225,0.8944444444444444,151.3375,151.3375,7264.2,151.3375,151.3375,1.5583167986603772,1.9982638888888888,0.05018633540372668,0.23091790101039217,0.10496268227745095,0.7988604217171495,0.0,1.1347410050049926,0.8,,0,0,0,0.8184668548210896,0.4102100881054031,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq1__ten4__res500__reset50__noepr__global__per_operation,shared_global_pool,1,4,500,50,False,global,per_operation,15,12,0.2,0.08472222222222223,0.0,0.08472222222222223,0.0,0.08472222222222223,0.08472222222222223,0.8805555555555556,248.1347222222222,248.1347222222222,11910.466666666667,248.1347222222222,248.1347222222222,1.5621881250187026,2.5868020304568526,0.0532516339869281,0.2620486137979336,0.11911300627178797,0.8662952006614302,0.0,1.2474568207311516,1.0,,0,0,0,0.7769934826766316,0.3963112484932804,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq1__ten8__res500__reset50__noepr__global__per_operation,shared_global_pool,1,8,500,50,False,global,per_operation,15,12,0.2,0.044444444444444446,0.0,0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.826388888888889,101.11388888888888,101.11388888888888,4853.466666666666,101.11388888888888,101.11388888888888,1.6728422995669086,2.815947242206235,0.13488007397493723,0.32109827095943694,0.14595375952701675,0.9338459129164735,0.0,1.4008979434029272,1.0,,0,0,0,0.6847425159990266,0.1673319370403698,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq2__ten2__res500__reset50__noepr__global__per_operation,shared_global_pool,2,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,1.0920885201894304,1.227450980392157,0.0,0.11128324778348107,0.0505832944470368,0.414447036864209,0.0,0.5763135790947269,0.0,,0,0,0,0.9011615494493965,0.506291448221923,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq2__ten3__res500__reset50__noepr__global__per_operation,shared_global_pool,2,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9291666666666667,0.0,0.0,0.0,0.0,0.0,1.1068931353287552,1.2695652173913043,0.0,0.12381587199822322,0.05627994181737416,0.4972887958120104,0.0,0.6773846096276078,0.0,,0,0,0,0.804958020709733,0.3823588496202576,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq2__ten4__res500__reset50__noepr__global__per_operation,shared_global_pool,2,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8375,0.0,0.0,0.0,0.0,0.0,1.1040741249579846,1.2441591784338897,0.0,0.14228990296468835,0.06467722862031285,0.5949736485880723,0.0,0.8019407801730735,0.0,,0,0,0,0.7677149113724713,0.2966912635859445,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq2__ten8__res500__reset50__noepr__global__per_operation,shared_global_pool,2,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8180555555555556,0.0,0.0,0.0,0.0,0.0,1.144125305979809,1.326943556975506,0.0,0.2154154831594211,0.09791612870882775,0.8463398449911999,0.0,1.1596714568594488,1.0,,0,0,0,0.7482382334044941,0.13423725845375734,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq4__ten2__res500__reset50__noepr__global__per_operation,shared_global_pool,4,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708333333333333,0.0,0.0,0.0,0.0,0.0,1.0274901960784313,1.0933333333333333,0.0,0.05564162389174052,0.02529164722351838,0.24963602426504897,0.0,0.3305692953803078,0.0,,0,0,0,0.9011615494493965,0.736187503131074,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq4__ten3__res500__reset50__noepr__global__per_operation,shared_global_pool,4,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,1.0221603943349107,1.0933333333333333,0.0,0.06270319743681756,0.028501453380371574,0.2929574288819808,0.0,0.38416207969916993,0.0,,0,0,0,0.804958020709733,0.6064842547849306,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq4__ten4__res500__reset50__noepr__global__per_operation,shared_global_pool,4,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541666666666667,0.0,0.0,0.0,0.0,0.0,1.0291160834534665,1.147887323943662,0.0,0.07064538056440428,0.03211153662018374,0.3378505478540413,0.0,0.4406074650386293,0.0,,0,0,0,0.7677149113724713,0.4664376579764155,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq4__ten8__res500__reset50__noepr__global__per_operation,shared_global_pool,4,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,1.0493224344397847,1.2588235294117647,0.0,0.10746714786240227,0.04884870357381919,0.5398424523770908,0.0,0.6961583038133123,0.0,,0,0,0,0.7482382334044941,0.3671749178943175,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq8__ten2__res500__reset50__noepr__global__per_operation,shared_global_pool,8,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.02782081194587026,0.01264582361175918,0.14942370508632752,0.0,0.18989034064395696,0.0,,0,0,0,0.9011615494493965,1.0,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq8__ten3__res500__reset50__noepr__global__per_operation,shared_global_pool,8,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03156152149078282,0.014346146132173995,0.17156884647110252,0.0,0.21747651409405933,0.0,,0,0,0,0.804958020709733,0.9178515252038117,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq8__ten4__res500__reset50__noepr__global__per_operation,shared_global_pool,8,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9680555555555554,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.035288148328954064,0.016040067422251815,0.19449659110318576,0.0,0.24582480685439162,0.0,,0,0,0,0.7677149113724713,0.8024183789671935,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__shared_global_pool__cq8__ten8__res500__reset50__noepr__global__per_operation,shared_global_pool,8,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694444444444444,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.053853996719857536,0.02447908941811702,0.30249217200696443,0.0,0.380825258144939,0.0,,0,0,0,0.7482382334044941,0.7216911614069736,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq1__ten2__res500__reset50__noepr__global__per_operation,static_assignment,1,2,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.27701265358518246,0.1531684554363042,0.06962202519832004,0.473560429304713,0.0,0.6963509099393372,0.0,,0,0,0,0.8677455078443082,0.5013972960058183,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq1__ten3__res500__reset50__noepr__global__per_operation,static_assignment,1,3,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.31970422612213656,0.15815504544445982,0.071888657020209,0.4674332459706162,0.0,0.6974769484352851,0.0,,0,0,0,0.7196206905760263,0.3352091503906909,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq1__ten4__res500__reset50__noepr__global__per_operation,static_assignment,1,4,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3429760159195643,0.16288684526868574,0.07403947512212986,0.4610528195894798,0.0,0.6979791399802955,0.0,,0,0,0,0.666870706698698,0.2508774406523813,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq1__ten8__res500__reset50__noepr__global__per_operation,static_assignment,1,8,500,50,False,global,per_operation,15,0,1.0,0.0,0.006944444444444445,0.006944444444444445,0.0,0.0,0.006944444444444445,0.006944444444444445,-3.5972222222222223,3.5972222222222223,172.66666666666666,-3.5972222222222223,3.5972222222222223,,,0.4911944745395449,0.1651170541767496,0.07505320644397705,0.45164821118179277,0.0,0.6918184718025194,0.0,,0,0,0,0.4723078550269342,0.14273095427190732,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq2__ten2__res500__reset50__noepr__global__per_operation,static_assignment,2,2,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04634146341463414,0.10348110125991598,0.04703686420905268,0.3074101726551563,0.0,0.457928138124125,0.0,,0,0,0,0.9197720372383336,0.5005404361301273,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq2__ten3__res500__reset50__noepr__global__per_operation,static_assignment,2,3,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04202898550724637,0.11958078106642765,0.05435490048473983,0.36609602907622624,0.0,0.5400317106273937,0.0,,0,0,0,0.8259956961530934,0.3405340755474209,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq2__ten4__res500__reset50__noepr__global__per_operation,static_assignment,2,4,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04701712503183089,0.12982267284954216,0.05901030584070097,0.38926631442614945,0.0,0.5780992931163926,0.0,,0,0,0,0.7809229726553629,0.2513123922015409,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq2__ten8__res500__reset50__noepr__global__per_operation,static_assignment,2,8,500,50,False,global,per_operation,15,10,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14873125547317756,0.13957899696041337,0.06344499861836966,0.3582785392622136,0.0,0.5613025348409966,0.0,,0,0,0,0.6886097637295837,0.12541832423122062,0.6666666666666666,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq4__ten2__res500__reset50__noepr__global__per_operation,static_assignment,4,2,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04634146341463414,0.051740550629957985,0.02351843210452632,0.15370508632757812,0.0,0.22896406906206243,0.0,,0,0,0,0.9197720372383336,0.5005404361301273,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq4__ten3__res500__reset50__noepr__global__per_operation,static_assignment,4,3,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04275362318840579,0.05824369313373658,0.02647440596988025,0.17624782819929224,0.0,0.2609659273029091,0.0,,0,0,0,0.824963658681431,0.33937323360969956,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq4__ten4__res500__reset50__noepr__global__per_operation,static_assignment,4,4,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.046927255750785137,0.06641284786552651,0.03018765812069383,0.1963549557310938,0.0,0.2929554617173141,0.0,,0,0,0,0.7809664128044372,0.25124930461422595,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq4__ten8__res500__reset50__noepr__global__per_operation,static_assignment,4,8,500,50,False,global,per_operation,15,9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13706838314957617,0.07094923587221572,0.03224965266918895,0.18010383781416603,0.0,0.2833027263555707,0.0,,0,0,0,0.7160471029644506,0.1253983814888752,0.6,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq8__ten2__res500__reset50__noepr__global__per_operation,static_assignment,8,2,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04634146341463414,0.02587027531497898,0.01175921605226314,0.07685254316378903,0.0,0.11448203453103115,0.0,,0,0,0,0.9197720372383336,0.5005404361301273,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq8__ten3__res500__reset50__noepr__global__per_operation,static_assignment,8,3,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.042526497945057314,0.029350830815373173,0.01334128673426052,0.08925764248952399,0.0,0.13194976003915768,0.0,,0,0,0,0.8254645605702292,0.3389036559470228,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__static_assignment__cq8__ten4__res500__reset50__noepr__global__per_operation,static_assignment,8,4,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.038994991936168386,0.03342872205275233,0.015194873660341933,0.11067326959601627,0.0,0.15929686530911052,0.0,,0,0,0,0.7900380756162056,0.32142223585905627,0.8,
