subexperiment,configuration_id,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,trial_count,mean_cq_queue_delay_ns,mean_excess_cq_queue_delay_ns,mean_excess_latency_ns,mean_detection_probability,mean_balanced_detection_accuracy,mean_conflict_count,mean_request_failure_rate,mean_cq_utilization,mean_reset_utilization,mean_allocation_hold_utilization,mean_reservation_utilization,mean_effective_cq_utilization,mean_epr_wastage_fraction,mean_grant_fairness,mean_wait_fairness,mean_victim_slowdown_ratio,mean_allocation_change_probability,mean_redirected_endpoints
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__noepr__local__per_operation,first_available,2,4,500,50,False,local,per_operation,15,0.0,0.0,0.0,0.0,0.5,8170.0,0.00392156862745098,0.14173250063466636,0.06442386392484835,0.07186337047684797,0.5125868843477835,0.7906066193841462,0.0,0.7639204277096866,0.25177419692469166,1.1500299961426148,0.4513888888888889,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__epr__global__per_job,per_tenant_reserved,2,4,500,50,True,global,per_job,15,0.0,0.0,0.0,0.0,0.5,11464.0,0.3229347692156041,0.07719207217992063,0.04487182684034651,0.0,0.2701177404058744,0.39218163942614154,0.16786765146378674,0.45988601861916684,0.7502706363235847,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__epr__global__per_layer,per_tenant_reserved,2,4,500,50,True,global,per_layer,15,0.0,0.0,0.0,0.0,0.5,11331.866666666667,0.3229347692156041,0.07741287400109156,0.04500955910326207,0.0,0.2599451714129476,0.38236760451730123,0.16786765146378674,0.45988601861916684,0.7502706363235847,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__epr__global__per_operation,per_tenant_reserved,2,4,500,50,True,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,11492.8,0.3229347692156041,0.07810616552781088,0.0454209070573877,0.0,0.29618088517842905,0.4197079577636276,0.16786765146378674,0.45988601861916684,0.7502706363235847,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__epr__local__per_job,per_tenant_reserved,2,4,500,50,True,local,per_job,15,0.0,0.0,0.0,0.0,0.5,11374.066666666668,0.3229347692156041,0.07749451866110814,0.045063144647591695,0.01808863505590713,0.271432189344141,0.41207848770874794,0.1695079875982405,0.45988601861916684,0.7502706363235847,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__epr__local__per_layer,per_tenant_reserved,2,4,500,50,True,local,per_layer,15,0.0,0.0,0.0,0.0,0.5,11466.2,0.3229347692156041,0.07715199161692461,0.04485143365361246,0.01803365013925429,0.25895968185613183,0.3989967572659232,0.1695079875982405,0.45988601861916684,0.7502706363235847,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__epr__local__per_operation,per_tenant_reserved,2,4,500,50,True,local,per_operation,15,0.0,0.0,0.0,0.0,0.5,11467.466666666667,0.3229347692156041,0.07758257335655717,0.045114960760604686,0.018118132370307818,0.29445994625887206,0.4352756127463417,0.1695079875982405,0.45988601861916684,0.7502706363235847,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__noepr__global__per_job,per_tenant_reserved,2,4,500,50,False,global,per_job,15,0.0,0.0,0.0,0.0,0.5,9511.8,0.3229347692156041,0.0991684467445257,0.04507656670205714,0.0,0.2715391164099229,0.4157841298565057,0.0,0.45988601861916684,0.7502701464525823,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__noepr__global__per_layer,per_tenant_reserved,2,4,500,50,False,global,per_layer,15,0.0,0.0,0.0,0.0,0.5,9461.066666666668,0.3229347692156041,0.09816463248124316,0.04462028749147417,0.0,0.2578398105055027,0.40062473047822006,0.0,0.45988601861916684,0.7502701464525823,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__noepr__global__per_operation,per_tenant_reserved,2,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,9401.666666666666,0.3229347692156041,0.09911896485225656,0.045054074932843885,0.0,0.29439660835508863,0.438569648140189,0.0,0.45988601861916684,0.7502701464525823,1.0,1.0,0.0
