qaoa_label,num_qubits,profile_name,trial_id,attacker_request_id,probe_id,window_name,observation_duration_ns,round_start_time_ns,request_release_time_ns,actual_arrival_time_ns,service_start_time_ns,victim_on_completion_time_ns,service_time_ns,victim_on_waiting_time_ns,victim_on_turnaround_time_ns,source_module,target_modules,architecture_request_id,baseline_waiting_time_ns,baseline_turnaround_time_ns,baseline_completion_time_ns,excess_waiting_time_ns,excess_turnaround_time_ns,victim_contention_observed,raw_excess_turnaround_time_ns,raw_excess_waiting_time_ns,detection_threshold_ns
qaoa_n14,14,combined_5ns,8,47,47,qaoa_n14_clean,20000,20738,20768,20768,20768,20878.347180780398,110,0.3471807803977782,110.34718078039778,module_3,module_4,84,2.317236869781638,112.31723686978164,20880.31723686978,0.0,0.0,False,-1.97005608938386,-1.97005608938386,21.213203435596427
qaoa_n14,14,combined_5ns,9,0,0,qaoa_n14_clean,20000,997,1027,1027,1027,1135.4600443963573,110,0.0,108.46004439635723,module_3,module_4,0,1.498613380787205,111.4986133807872,1138.4986133807872,0.0,0.0,False,-3.038568984429972,-1.498613380787205,21.213203435596427
qaoa_n14,14,combined_5ns,9,1,1,qaoa_n14_clean,20000,1416,1446,1446,2017,2139.971610493197,110,583.9716104931973,693.9716104931973,module_3,module_4,9,7.588067206556303,117.5880672065563,1563.5880672065564,576.383543286641,576.383543286641,True,576.383543286641,576.383543286641,21.213203435596427
qaoa_n14,14,combined_5ns,9,2,2,qaoa_n14_clean,20000,1839,1869,1869,3887,3998.669843037022,110,2019.669843037022,2129.669843037022,module_3,module_4,26,0.0,108.82480648739939,1977.8248064873994,2019.669843037022,2020.8450365496226,True,2020.8450365496226,2019.669843037022,21.213203435596427
qaoa_n14,14,combined_5ns,9,3,3,qaoa_n14_clean,20000,2262,2292,2292,5437,5558.509613674793,110,3156.509613674793,3266.509613674793,module_3,module_4,40,0.930709292707931,110.93070929270793,2402.930709292708,3155.578904382085,3155.578904382085,True,3155.578904382085,3155.578904382085,21.213203435596427
qaoa_n14,14,combined_5ns,9,4,4,qaoa_n14_clean,20000,2677,2707,2707,5547,5654.368565785585,110,2837.3685657855845,2947.3685657855845,module_3,module_4,41,0.0,106.88662038907532,2813.8866203890752,2837.3685657855845,2840.481945396509,True,2840.481945396509,2837.3685657855845,21.213203435596427
qaoa_n14,14,combined_5ns,9,5,5,qaoa_n14_clean,20000,3100,3130,3130,5657,5763.236884055336,110,2523.2368840553363,2633.2368840553363,module_3,module_4,42,3.3189103840578156,113.31891038405782,3243.3189103840577,2519.9179736712786,2519.9179736712786,True,2519.9179736712786,2519.9179736712786,21.213203435596427
qaoa_n14,14,combined_5ns,9,6,6,qaoa_n14_clean,20000,3520,3550,3550,5767,5877.434710620193,110,2217.434710620193,2327.434710620193,module_3,module_4,43,4.817975698700167,114.81797569870017,3664.8179756987,2212.616734921493,2212.616734921493,True,2212.616734921493,2212.616734921493,21.213203435596427
qaoa_n14,14,combined_5ns,9,7,7,qaoa_n14_clean,20000,3941,3971,3971,5877,5988.610105341462,110,1907.6101053414623,2017.6101053414623,module_3,module_4,44,0.9286203481322417,110.92862034813224,4081.9286203481324,1906.68148499333,1906.68148499333,True,1906.68148499333,1906.68148499333,21.213203435596427
qaoa_n14,14,combined_5ns,9,8,8,qaoa_n14_clean,20000,4352,4382,4382,5987,6099.39966770565,110,1607.3996677056507,1717.3996677056507,module_3,module_4,45,0.0,106.84097233805845,4488.840972338058,1607.3996677056507,1610.5586953675922,True,1610.5586953675922,1607.3996677056507,21.213203435596427
qaoa_n14,14,combined_5ns,9,9,9,qaoa_n14_clean,20000,4782,4812,4812,6097,6209.3530327702965,110,1287.3530327702965,1397.3530327702965,module_3,module_4,46,0.0,95.04719168825557,4907.047191688255,1287.3530327702965,1302.3058410820408,True,1302.3058410820408,1287.3530327702965,21.213203435596427
qaoa_n14,14,combined_5ns,9,10,10,qaoa_n14_clean,20000,5197,5227,5227,6207,6311.008283653717,110,974.008283653717,1084.008283653717,module_3,module_4,47,0.0,105.07680466406921,5332.07680466407,974.008283653717,978.9314789896478,True,978.9314789896478,974.008283653717,21.213203435596427
qaoa_n14,14,combined_5ns,9,11,11,qaoa_n14_clean,20000,5622,5652,5652,6317,6433.3797445533655,110,671.3797445533654,781.3797445533654,module_3,module_4,48,0.6477454283651412,110.64774542836514,5762.647745428365,670.7319991250002,670.7319991250002,True,670.7319991250002,670.7319991250002,21.213203435596427
qaoa_n14,14,combined_5ns,9,12,12,qaoa_n14_clean,20000,6031,6061,6061,6427,6537.441875451028,110,366.44187545102784,476.44187545102784,module_3,module_4,49,0.0,106.22956002460074,6167.229560024601,366.44187545102784,370.2123154264271,True,370.2123154264271,366.44187545102784,21.213203435596427
qaoa_n14,14,combined_5ns,9,13,13,qaoa_n14_clean,20000,6467,6497,6497,6537,6642.3278635087645,110,35.327863508764466,145.32786350876447,module_3,module_4,50,0.0,107.76829329823035,6604.768293298231,35.327863508764466,37.55957021053412,True,37.55957021053412,35.327863508764466,21.213203435596427
qaoa_n14,14,combined_5ns,9,14,14,qaoa_n14_clean,20000,6881,6911,6911,6911,7015.619507511641,110,0.0,104.61950751164069,module_3,module_4,51,0.0,109.81585809879982,7020.8158580988,0.0,0.0,False,-5.196350587159131,0.0,21.213203435596427
qaoa_n14,14,combined_5ns,9,15,15,qaoa_n14_clean,20000,7305,7335,7335,7335,7450.513105957172,110,5.513105957171888,115.51310595717189,module_3,module_4,52,0.0,100.43738721348076,7435.437387213481,0.0,0.0,False,15.075718743691127,5.513105957171888,21.213203435596427
qaoa_n14,14,combined_5ns,9,16,16,qaoa_n14_clean,20000,7710,7740,7740,7740,7862.6109247172835,110,12.610924717283439,122.61092471728344,module_3,module_4,53,0.36689188783967097,110.36689188783967,7850.366891887839,0.0,0.0,False,12.244032829443768,12.244032829443768,21.213203435596427
qaoa_n14,14,combined_5ns,9,17,17,qaoa_n14_clean,20000,8151,8181,8181,8181,8294.552049244337,110,3.552049244336814,113.55204924433681,module_3,module_4,54,0.0,105.36282933660912,8286.36282933661,0.0,0.0,False,8.18921990772769,3.552049244336814,21.213203435596427
qaoa_n14,14,combined_5ns,9,18,18,qaoa_n14_clean,20000,8564,8594,8594,8594,8702.84187688123,110,0.0,108.84187688122898,module_3,module_4,55,1.1120742580907859,111.11207425809079,8705.112074258092,0.0,0.0,False,-2.270197376861802,-1.1120742580907859,21.213203435596427
qaoa_n14,14,combined_5ns,9,19,19,qaoa_n14_clean,20000,8975,9005,9005,9005,9122.215204836508,110,7.21520483650697,117.21520483650697,module_3,module_4,56,0.0,100.26624724651825,9105.266247246518,0.0,0.0,False,16.948957589988723,7.21520483650697,21.213203435596427
qaoa_n14,14,combined_5ns,9,20,20,qaoa_n14_clean,20000,9405,9435,9435,9435,9553.701260480397,110,8.70126048039613,118.70126048039613,module_3,module_4,57,5.7373596321511116,115.73735963215111,9550.73735963215,0.0,0.0,False,2.963900848245018,2.963900848245018,21.213203435596427
qaoa_n14,14,combined_5ns,9,21,21,qaoa_n14_clean,20000,9815,9845,9845,9845,9948.662047713276,110,0.0,103.66204771327722,module_3,module_4,58,0.0,107.37175602863665,9952.371756028637,0.0,0.0,False,-3.7097083153594355,0.0,21.213203435596427
qaoa_n14,14,combined_5ns,9,22,22,qaoa_n14_clean,20000,10246,10276,10276,10276,10382.86979506975,110,0.0,106.86979506974981,module_3,module_4,59,2.637063592481951,112.63706359248195,10388.637063592481,0.0,0.0,False,-5.767268522732138,-2.637063592481951,21.213203435596427
qaoa_n14,14,combined_5ns,9,23,23,qaoa_n14_clean,20000,10662,10692,10692,10692,10795.237643262386,110,0.0,103.23764326238536,module_3,module_4,60,1.8553859864607887,111.85538598646079,10803.85538598646,0.0,0.0,False,-8.617742724075427,-1.8553859864607887,21.213203435596427
qaoa_n14,14,combined_5ns,9,24,24,qaoa_n14_clean,20000,11084,11114,11114,11114,11221.864472666835,110,0.0,107.86447266683571,module_3,module_4,61,0.0,106.86314263664075,11220.863142636641,0.0,0.0,False,1.0013300301949641,0.0,21.213203435596427
qaoa_n14,14,combined_5ns,9,25,25,qaoa_n14_clean,20000,11495,11525,11525,11525,11635.305616557496,110,0.3056165574959664,110.30561655749597,module_3,module_4,62,0.0,98.45711657130835,11623.457116571308,0.0,0.0,False,11.848499986187619,0.3056165574959664,21.213203435596427
qaoa_n14,14,combined_5ns,9,26,26,qaoa_n14_clean,20000,11924,11954,11954,11954,12066.894973069604,110,2.894973069604518,112.89497306960452,module_3,module_4,63,0.6445197646071961,110.6445197646072,12064.644519764608,0.0,0.0,False,2.250453304997322,2.250453304997322,21.213203435596427
qaoa_n14,14,combined_5ns,9,27,27,qaoa_n14_clean,20000,12333,12363,12363,12363,12479.312316229414,110,6.3123162294150035,116.312316229415,module_3,module_4,64,1.4568050044276504,111.45680500442765,12474.456805004427,0.0,0.0,False,4.855511224987353,4.855511224987353,21.213203435596427
qaoa_n14,14,combined_5ns,9,28,28,qaoa_n14_clean,20000,12764,12794,12794,12794,12902.585065571828,110,0.0,108.58506557182827,module_3,module_4,65,0.0,102.03629292447931,12896.03629292448,0.0,0.0,False,6.5487726473489545,0.0,21.213203435596427
qaoa_n14,14,combined_5ns,9,29,29,qaoa_n14_clean,20000,13178,13208,13208,13208,13318.59433399204,110,0.5943339920396653,110.59433399203967,module_3,module_4,66,0.0,104.4469927136185,13312.446992713618,0.0,0.0,False,6.147341278421166,0.5943339920396653,21.213203435596427
qaoa_n14,14,combined_5ns,9,30,30,qaoa_n14_clean,20000,13595,13625,13625,13625,13737.430198690765,110,2.430198690764257,112.43019869076426,module_3,module_4,67,0.0,106.9139285193754,13731.913928519376,0.0,0.0,False,5.516270171388854,2.430198690764257,21.213203435596427
qaoa_n14,14,combined_5ns,9,31,31,qaoa_n14_clean,20000,14009,14039,14039,14039,14153.906996757009,110,4.9069967570085,114.9069967570085,module_3,module_4,68,5.089121079501965,115.08912107950196,14154.089121079502,0.0,0.0,False,-0.18212432249346477,-0.18212432249346477,21.213203435596427
qaoa_n14,14,combined_5ns,9,32,32,qaoa_n14_clean,20000,14446,14476,14476,14476,14580.204860617669,110,0.0,104.20486061766796,module_3,module_4,69,0.0,103.3764535267111,14579.376453526711,0.0,0.0,False,0.8284070909568584,0.0,21.213203435596427
qaoa_n14,14,combined_5ns,9,33,33,qaoa_n14_clean,20000,14858,14888,14888,14888,15000.021851606454,110,2.0218516064546748,112.02185160645467,module_3,module_4,70,0.0,101.73175967008795,14989.731759670089,0.0,0.0,False,10.290091936366721,2.0218516064546748,21.213203435596427
qaoa_n14,14,combined_5ns,9,34,34,qaoa_n14_clean,20000,15278,15308,15308,15308,15413.929494274847,110,0.0,105.92949427484767,module_3,module_4,71,0.0,105.08045345396998,15413.08045345397,0.0,0.0,False,0.8490408208776898,0.0,21.213203435596427
qaoa_n14,14,combined_5ns,9,35,35,qaoa_n14_clean,20000,15694,15724,15724,15724,15838.46850961745,110,4.468509617451431,114.46850961745143,module_3,module_4,72,0.0,107.26239835949687,15831.262398359497,0.0,0.0,False,7.206111257954561,4.468509617451431,21.213203435596427
qaoa_n14,14,combined_5ns,9,36,36,qaoa_n14_clean,20000,16126,16156,16156,16156,16264.844379915841,110,0.0,108.84437991584106,module_3,module_4,73,0.0,106.90054537294311,16262.900545372942,0.0,0.0,False,1.943834542897946,0.0,21.213203435596427
qaoa_n14,14,combined_5ns,9,37,37,qaoa_n14_clean,20000,16543,16573,16573,16573,16686.06992974664,110,3.069929746640014,113.06992974664001,module_3,module_4,74,5.2865714279715945,115.2865714279716,16688.286571427972,0.0,0.0,False,-2.2166416813315806,-2.2166416813315806,21.213203435596427
qaoa_n14,14,combined_5ns,9,38,38,qaoa_n14_clean,20000,16975,17005,17005,17005,17110.07538441612,110,0.0,105.0753844161179,module_3,module_4,75,2.0168164531840063,112.016816453184,17117.016816453182,0.0,0.0,False,-6.941432037066107,-2.0168164531840063,21.213203435596427
qaoa_n14,14,combined_5ns,9,39,39,qaoa_n14_clean,20000,17385,17415,17415,17415,17522.130823024207,110,0.0,107.1308230242077,module_3,module_4,76,0.0,95.33950168068598,17510.339501680686,0.0,0.0,False,11.791321343521716,0.0,21.213203435596427
qaoa_n14,14,combined_5ns,9,40,40,qaoa_n14_clean,20000,17803,17833,17833,17833,17943.250447097213,110,0.25044709721402114,110.25044709721402,module_3,module_4,77,0.0,104.72049872551261,17937.720498725514,0.0,0.0,False,5.529948371701408,0.25044709721402114,21.213203435596427
qaoa_n14,14,combined_5ns,9,41,41,qaoa_n14_clean,20000,18215,18245,18245,18245,18364.27546221496,110,9.275462214959902,119.2754622149599,module_3,module_4,78,0.0,109.2638362611679,18354.26383626117,0.0,0.0,False,10.011625953792006,9.275462214959902,21.213203435596427
qaoa_n14,14,combined_5ns,9,42,42,qaoa_n14_clean,20000,18642,18672,18672,18672,18788.376149633863,110,6.376149633864529,116.37614963386453,module_3,module_4,79,1.0344715621885001,111.0344715621885,18783.034471562187,0.0,0.0,False,5.341678071676029,5.341678071676029,21.213203435596427
qaoa_n14,14,combined_5ns,9,43,43,qaoa_n14_clean,20000,19060,19090,19090,19090,19196.242162226867,110,0.0,106.24216222686738,module_3,module_4,80,0.0,106.32314101634601,19196.323141016346,0.0,0.0,False,-0.08097878947863535,0.0,21.213203435596427
qaoa_n14,14,combined_5ns,9,44,44,qaoa_n14_clean,20000,19474,19504,19504,19504,19619.58592887044,110,5.5859288704410375,115.58592887044104,module_3,module_4,81,1.169150769012191,111.16915076901219,19615.169150769012,0.0,0.0,False,4.4167781014288465,4.4167781014288465,21.213203435596427
qaoa_n14,14,combined_5ns,9,45,45,qaoa_n14_clean,20000,19901,19931,19931,19931,20053.31192980979,110,12.311929809791195,122.3119298097912,module_3,module_4,82,0.43408465948105857,110.43408465948106,20041.434084659482,0.0,0.0,False,11.877845150310137,11.877845150310137,21.213203435596427
qaoa_n14,14,combined_5ns,9,46,46,qaoa_n14_clean,20000,20316,20346,20346,20346,20449.560084264624,110,0.0,103.56008426462267,module_3,module_4,83,0.1960783680632403,110.19607836806324,20456.196078368062,0.0,0.0,False,-6.6359941034405665,-0.1960783680632403,21.213203435596427
qaoa_n14,14,combined_5ns,9,47,47,qaoa_n14_clean,20000,20738,20768,20768,20768,20883.08326478787,110,5.083264787871556,115.08326478787156,module_3,module_4,84,4.058658557302465,114.05865855730246,20882.058658557304,0.0,0.0,False,1.0246062305690913,1.0246062305690913,21.213203435596427
qaoa_n15,15,combined_5ns,0,0,0,qaoa_n15_clean,20000,993,1023,1023,1023,1131.514892247771,110,0.0,108.51489224777109,module_3,module_4,0,5.223401876609401,115.2234018766094,1138.2234018766094,0.0,0.0,False,-6.708509628838314,-5.223401876609401,21.213203435596427
qaoa_n15,15,combined_5ns,0,1,1,qaoa_n15_clean,20000,1424,1454,1454,2453,2556.555398306615,110,992.5553983066154,1102.5553983066154,module_3,module_4,13,0.0,102.64639379468832,1556.6463937946883,992.5553983066154,999.9090045119272,True,999.9090045119272,992.5553983066154,21.213203435596427
qaoa_n15,15,combined_5ns,0,2,2,qaoa_n15_clean,20000,1836,1866,1866,4543,4654.678565751668,110,2678.6785657516684,2788.6785657516684,module_3,module_4,32,1.7342394622094588,111.73423946220946,1977.7342394622094,2676.944326289459,2676.944326289459,True,2676.944326289459,2676.944326289459,21.213203435596427
qaoa_n15,15,combined_5ns,0,3,3,qaoa_n15_clean,20000,2267,2297,2297,5753,5859.513307714669,110,3452.5133077146693,3562.5133077146693,module_3,module_4,43,0.0,106.59758238150768,2403.597582381508,3452.5133077146693,3455.9157253331614,True,3455.9157253331614,3452.5133077146693,21.213203435596427
qaoa_n15,15,combined_5ns,0,4,4,qaoa_n15_clean,20000,2676,2706,2706,5983,6082.460817580709,110,3266.4608175807084,3376.4608175807084,module_3,module_4,45,0.0,107.98241524505511,2813.982415245055,3266.4608175807084,3268.4784023356533,True,3268.4784023356533,3266.4608175807084,21.213203435596427
qaoa_n15,15,combined_5ns,0,5,5,qaoa_n15_clean,20000,3097,3127,3127,6093,6200.420852911445,110,2963.420852911445,3073.420852911445,module_3,module_4,46,5.935018795340497,115.9350187953405,3242.9350187953405,2957.4858341161043,2957.4858341161043,True,2957.4858341161043,2957.4858341161043,21.213203435596427
qaoa_n15,15,combined_5ns,0,6,6,qaoa_n15_clean,20000,3520,3550,3550,6203,6313.516372814468,110,2653.516372814468,2763.516372814468,module_3,module_4,47,0.0,108.1772642893149,3658.1772642893147,2653.516372814468,2655.3391085251533,True,2655.3391085251533,2653.516372814468,21.213203435596427
qaoa_n15,15,combined_5ns,0,7,7,qaoa_n15_clean,20000,3936,3966,3966,6313,6429.428007895604,110,2353.428007895605,2463.428007895605,module_3,module_4,48,7.958188099982706,117.9581880999827,4083.9581880999826,2345.4698197956222,2345.4698197956222,True,2345.4698197956222,2345.4698197956222,21.213203435596427
qaoa_n15,15,combined_5ns,0,8,8,qaoa_n15_clean,20000,4368,4398,4398,6423,6534.708766752074,110,2026.708766752074,2136.708766752074,module_3,module_4,49,0.0,100.69630996612413,4498.696309966124,2026.708766752074,2036.01245678595,True,2036.01245678595,2026.708766752074,21.213203435596427
qaoa_n15,15,combined_5ns,0,9,9,qaoa_n15_clean,20000,4782,4812,4812,6533,6647.560548247061,110,1725.5605482470605,1835.5605482470605,module_3,module_4,50,0.0,102.23357683655354,4914.233576836554,1725.5605482470605,1733.326971410507,True,1733.326971410507,1725.5605482470605,21.213203435596427
qaoa_n15,15,combined_5ns,0,10,10,qaoa_n15_clean,20000,5191,5221,5221,6643,6752.775553772701,110,1421.7755537727007,1531.7755537727007,module_3,module_4,51,7.824958133490185,117.82495813349018,5338.82495813349,1413.9505956392106,1413.9505956392106,True,1413.9505956392106,1413.9505956392106,21.213203435596427
qaoa_n15,15,combined_5ns,0,11,11,qaoa_n15_clean,20000,5619,5649,5649,6753,6867.259985007025,110,1108.2599850070246,1218.2599850070246,module_3,module_4,52,1.9987565893364803,111.99875658933648,5760.998756589336,1106.2612284176882,1106.2612284176882,True,1106.2612284176882,1106.2612284176882,21.213203435596427
qaoa_n15,15,combined_5ns,0,12,12,qaoa_n15_clean,20000,6044,6074,6074,6863,6968.646253222841,110,784.6462532228411,894.6462532228411,module_3,module_4,53,0.0,105.44886210198186,6179.448862101982,784.6462532228411,789.1973911208593,True,789.1973911208593,784.6462532228411,21.213203435596427
qaoa_n15,15,combined_5ns,0,13,13,qaoa_n15_clean,20000,6466,6496,6496,6973,7073.20150639491,110,467.20150639491067,577.2015063949107,module_3,module_4,54,0.0,104.84791293586115,6600.847912935861,467.20150639491067,472.35359345904953,True,472.35359345904953,467.20150639491067,21.213203435596427
qaoa_n15,15,combined_5ns,0,14,14,qaoa_n15_clean,20000,6885,6915,6915,7083,7188.6067070576555,110,163.60670705765574,273.60670705765574,module_3,module_4,55,0.3041987992537116,110.30419879925371,7025.304198799254,163.30250825840204,163.30250825840204,True,163.30250825840204,163.30250825840204,21.213203435596427
qaoa_n15,15,combined_5ns,0,15,15,qaoa_n15_clean,20000,7305,7335,7335,7335,7443.267790779413,110,0.0,108.26779077941283,module_3,module_4,56,2.516475170972612,112.51647517097261,7447.516475170973,0.0,0.0,False,-4.248684391559777,-2.516475170972612,21.213203435596427
qaoa_n15,15,combined_5ns,0,16,16,qaoa_n15_clean,20000,7720,7750,7750,7750,7862.140878117823,110,2.140878117823007,112.14087811782301,module_3,module_4,57,7.193791412226446,117.19379141222645,7867.193791412226,0.0,0.0,False,-5.052913294403439,-5.052913294403439,21.213203435596427
qaoa_n15,15,combined_5ns,0,17,17,qaoa_n15_clean,20000,8142,8172,8172,8172,8280.041837684348,110,0.0,108.04183768434893,module_3,module_4,58,0.0,107.97436355964825,8279.974363559648,0.0,0.0,False,0.0674741247006807,0.0,21.213203435596427
qaoa_n15,15,combined_5ns,0,18,18,qaoa_n15_clean,20000,8567,8597,8597,8597,8713.053421088363,110,6.053421088363137,116.05342108836314,module_3,module_4,59,4.640971390561802,114.6409713905618,8711.640971390561,0.0,0.0,False,1.4124496978013354,1.4124496978013354,21.213203435596427
qaoa_n15,15,combined_5ns,0,19,19,qaoa_n15_clean,20000,8972,9002,9002,9002,9112.769186679961,110,0.7691866799605549,110.76918667996055,module_3,module_4,60,0.03830414231018153,110.03830414231018,9112.03830414231,0.0,0.0,False,0.7308825376503734,0.7308825376503734,21.213203435596427
qaoa_n15,15,combined_5ns,0,20,20,qaoa_n15_clean,20000,9390,9420,9420,9420,9526.462129659172,110,0.0,106.46212965917215,module_3,module_4,61,0.0,106.82993852176513,9526.829938521765,0.0,0.0,False,-0.3678088625929803,0.0,21.213203435596427
qaoa_n15,15,combined_5ns,0,21,21,qaoa_n15_clean,20000,9818,9848,9848,9848,9961.762648988546,110,3.762648988545621,113.76264898854562,module_3,module_4,62,0.0,104.53914425301747,9952.539144253018,0.0,0.0,False,9.223504735528152,3.762648988545621,21.213203435596427
qaoa_n15,15,combined_5ns,0,22,22,qaoa_n15_clean,20000,10235,10265,10265,10265,10363.767958089196,110,0.0,98.76795808919599,module_3,module_4,63,0.0012367411387259608,110.00123674113873,10375.001236741138,0.0,0.0,False,-11.23327865194274,-0.0012367411387259608,21.213203435596427
qaoa_n15,15,combined_5ns,0,23,23,qaoa_n15_clean,20000,10660,10690,10690,10690,10789.964760502198,110,0.0,99.96476050219798,module_3,module_4,64,7.3864619462259355,117.38646194622594,10807.386461946226,0.0,0.0,False,-17.42170144402796,-7.3864619462259355,21.213203435596427
qaoa_n15,15,combined_5ns,0,24,24,qaoa_n15_clean,20000,11078,11108,11108,11108,11221.05665436693,110,3.0566543669299904,113.05665436692999,module_3,module_4,65,0.0,107.29833085077647,11215.298330850777,0.0,0.0,False,5.758323516153524,3.0566543669299904,21.213203435596427
qaoa_n15,15,combined_5ns,0,25,25,qaoa_n15_clean,20000,11496,11526,11526,11526,11642.082930506453,110,6.08293050645328,116.08293050645328,module_3,module_4,66,0.0,107.08860367033115,11633.08860367033,0.0,0.0,False,8.994326836122127,6.08293050645328,21.213203435596427
qaoa_n15,15,combined_5ns,0,26,26,qaoa_n15_clean,20000,11910,11940,11940,11940,12048.265649596071,110,0.0,108.26564959607023,module_3,module_4,67,0.0,104.6497221165368,12044.649722116537,0.0,0.0,False,3.6159274795334397,0.0,21.213203435596427
qaoa_n15,15,combined_5ns,0,27,27,qaoa_n15_clean,20000,12339,12369,12369,12369,12474.902650737402,110,0.0,105.90265073740186,module_3,module_4,68,5.00984436321049,115.00984436321049,12484.00984436321,0.0,0.0,False,-9.107193625808634,-5.00984436321049,21.213203435596427
qaoa_n15,15,combined_5ns,0,28,28,qaoa_n15_clean,20000,12756,12786,12786,12786,12888.326857021482,110,0.0,102.32685702148153,module_3,module_4,69,7.0173283958453965,117.0173283958454,12903.017328395845,0.0,0.0,False,-14.690471374363867,-7.0173283958453965,21.213203435596427
qaoa_n15,15,combined_5ns,0,29,29,qaoa_n15_clean,20000,13183,13213,13213,13213,13326.597334149092,110,3.597334149091381,113.59733414909138,module_3,module_4,70,0.0,106.40530739920735,13319.405307399207,0.0,0.0,False,7.192026749884036,3.597334149091381,21.213203435596427
qaoa_n15,15,combined_5ns,0,30,30,qaoa_n15_clean,20000,13598,13628,13628,13628,13731.382121314467,110,0.0,103.38212131446757,module_3,module_4,71,0.0,105.45136777905293,13733.451367779053,0.0,0.0,False,-2.069246464585362,0.0,21.213203435596427
qaoa_n15,15,combined_5ns,0,31,31,qaoa_n15_clean,20000,14028,14058,14058,14058,14171.005736848554,110,3.005736848553994,113.005736848554,module_3,module_4,72,6.351924452324226,116.35192445232423,14174.351924452325,0.0,0.0,False,-3.3461876037702325,-3.3461876037702325,21.213203435596427
qaoa_n15,15,combined_5ns,0,32,32,qaoa_n15_clean,20000,14442,14472,14472,14472,14581.131736300697,110,0.0,109.13173630069666,module_3,module_4,73,0.0,107.71808629311711,14579.718086293116,0.0,0.0,False,1.4136500075795482,0.0,21.213203435596427
qaoa_n15,15,combined_5ns,0,33,33,qaoa_n15_clean,20000,14853,14883,14883,14883,14990.5263525186,110,0.0,107.52635251859991,module_3,module_4,74,0.6634168578555943,110.6634168578556,14993.663416857855,0.0,0.0,False,-3.137064339255687,-0.6634168578555943,21.213203435596427
qaoa_n15,15,combined_5ns,0,34,34,qaoa_n15_clean,20000,15287,15317,15317,15317,15426.158433962577,110,0.0,109.1584339625764,module_3,module_4,75,0.0,108.388835029536,15425.388835029536,0.0,0.0,False,0.769598933040399,0.0,21.213203435596427
qaoa_n15,15,combined_5ns,0,35,35,qaoa_n15_clean,20000,15698,15728,15728,15728,15836.411003920237,110,0.0,108.41100392023742,module_3,module_4,76,3.1531611619501234,113.15316116195012,15841.15316116195,0.0,0.0,False,-4.742157241712704,-3.1531611619501234,21.213203435596427
qaoa_n15,15,combined_5ns,0,36,36,qaoa_n15_clean,20000,16121,16151,16151,16151,16254.267493399188,110,0.0,103.26749339918767,module_3,module_4,77,0.0,105.97260317164307,16256.972603171644,0.0,0.0,False,-2.705109772455401,0.0,21.213203435596427
qaoa_n15,15,combined_5ns,0,37,37,qaoa_n15_clean,20000,16535,16565,16565,16565,16673.882388111306,110,0.0,108.88238811130498,module_3,module_4,78,0.0,103.12785165970787,16668.12785165971,0.0,0.0,False,5.7545364515971045,0.0,21.213203435596427
qaoa_n15,15,combined_5ns,0,38,38,qaoa_n15_clean,20000,16966,16996,16996,16996,17104.183861463527,110,0.0,108.18386146352651,module_3,module_4,79,0.0,99.25689261323225,17095.256892613234,0.0,0.0,False,8.926968850294259,0.0,21.213203435596427
qaoa_n15,15,combined_5ns,0,39,39,qaoa_n15_clean,20000,17379,17409,17409,17409,17521.05816225204,110,2.0581622520398355,112.05816225203984,module_3,module_4,80,0.0,105.4349605827937,17514.434960582792,0.0,0.0,False,6.623201669246129,2.0581622520398355,21.213203435596427
qaoa_n15,15,combined_5ns,0,40,40,qaoa_n15_clean,20000,17810,17840,17840,17840,17954.955462056147,110,4.955462056147866,114.95546205614787,module_3,module_4,81,3.4390210804894963,113.4390210804895,17953.43902108049,0.0,0.0,False,1.5164409756583694,1.5164409756583694,21.213203435596427
qaoa_n15,15,combined_5ns,0,41,41,qaoa_n15_clean,20000,18223,18253,18253,18253,18367.30265294211,110,4.302652942112772,114.30265294211277,module_3,module_4,82,0.0,108.79434416037549,18361.794344160375,0.0,0.0,False,5.508308781737284,4.302652942112772,21.213203435596427
qaoa_n15,15,combined_5ns,0,42,42,qaoa_n15_clean,20000,18634,18664,18664,18664,18777.389508555316,110,3.3895085553161266,113.38950855531613,module_3,module_4,83,7.549566546508174,117.54956654650817,18781.54956654651,0.0,0.0,False,-4.160057991192048,-4.160057991192048,21.213203435596427
qaoa_n15,15,combined_5ns,0,43,43,qaoa_n15_clean,20000,19072,19102,19102,19102,19207.74754103484,110,0.0,105.74754103484166,module_3,module_4,84,8.885592319562065,118.88559231956206,19220.885592319562,0.0,0.0,False,-13.138051284720405,-8.885592319562065,21.213203435596427
qaoa_n15,15,combined_5ns,0,44,44,qaoa_n15_clean,20000,19486,19516,19516,19516,19619.627054880686,110,0.0,103.62705488068463,module_3,module_4,85,0.0,107.29048805674793,19623.290488056748,0.0,0.0,False,-3.6634331760633074,0.0,21.213203435596427
qaoa_n15,15,combined_5ns,0,45,45,qaoa_n15_clean,20000,19900,19930,19930,19930,20027.549561022384,110,0.0,97.54956102238597,module_3,module_4,86,1.080540571781924,111.08054057178192,20041.08054057178,0.0,0.0,False,-13.530979549395951,-1.080540571781924,21.213203435596427
qaoa_n15,15,combined_5ns,0,46,46,qaoa_n15_clean,20000,20318,20348,20348,20348,20456.783255847877,110,0.0,108.7832558478752,module_3,module_4,87,3.679758359392139,113.67975835939214,20461.67975835939,0.0,0.0,False,-4.8965025115169425,-3.679758359392139,21.213203435596427
