base_schedule_id,repeat_id,schedule_profile,victim_request_index,route_path,release_ns
base_0005,1,synchronization_bursty,25,probe_path_0,8643.014777786693
base_0005,1,synchronization_bursty,26,probe_path_1,8701.852820917666
base_0005,1,synchronization_bursty,27,probe_path_2,8757.562476892175
base_0005,1,synchronization_bursty,28,probe_path_0,9996.304329868297
base_0005,1,synchronization_bursty,29,probe_path_1,10058.563151835926
base_0005,1,synchronization_bursty,30,probe_path_2,10108.935490050219
base_0005,1,synchronization_bursty,31,probe_path_0,10168.760693403367
base_0005,1,synchronization_bursty,32,probe_path_1,11407.914036189852
base_0005,1,synchronization_bursty,33,probe_path_2,11466.58884847891
base_0005,1,synchronization_bursty,34,probe_path_0,11522.36274661831
base_0005,1,synchronization_bursty,35,probe_path_1,11575.82458811137
base_0005,1,synchronization_bursty,36,probe_path_2,12822.273001938134
base_0005,1,synchronization_bursty,37,probe_path_0,12879.75287524756
base_0005,1,synchronization_bursty,38,probe_path_1,12932.372866329497
base_0005,1,synchronization_bursty,39,probe_path_2,12989.751221958093
base_0005,1,synchronization_bursty,40,probe_path_0,14237.319627398101
base_0005,1,synchronization_bursty,41,probe_path_1,14285.529616015074
base_0005,1,synchronization_bursty,42,probe_path_2,14341.34499385702
base_0005,1,synchronization_bursty,43,probe_path_0,14397.607960449403
base_0005,1,synchronization_bursty,44,probe_path_1,15648.128132311553
base_0005,1,synchronization_bursty,45,probe_path_2,15696.953673826485
base_0005,1,synchronization_bursty,46,probe_path_0,15754.412648925358
base_0005,1,synchronization_bursty,47,probe_path_1,15813.374589539464
base_0005,1,synchronization_bursty,48,probe_path_2,17056.836985981103
base_0005,1,synchronization_bursty,49,probe_path_0,17107.837718064377
base_0005,1,synchronization_bursty,50,probe_path_1,17166.984623318625
base_0005,1,synchronization_bursty,51,probe_path_2,17223.980066262495
base_0005,1,synchronization_bursty,52,probe_path_0,18467.976846114834
base_0005,1,synchronization_bursty,53,probe_path_1,18523.989038464657
base_0005,1,synchronization_bursty,54,probe_path_2,18579.129179694675
base_0005,1,synchronization_bursty,55,probe_path_0,18637.737543180807
base_0005,1,synchronization_bursty,56,probe_path_1,19881.69531035434
base_0005,1,synchronization_bursty,57,probe_path_2,19931.85913234393
base_0005,1,synchronization_bursty,58,probe_path_0,19987.336326950655
base_0006,0,sparse_periodic,0,probe_path_0,159.19978471756409
base_0006,0,sparse_periodic,1,probe_path_1,1089.6572103921571
base_0006,0,sparse_periodic,2,probe_path_2,2022.4789983802486
base_0006,0,sparse_periodic,3,probe_path_0,2957.478675151104
base_0006,0,sparse_periodic,4,probe_path_1,3895.24782314411
base_0006,0,sparse_periodic,5,probe_path_2,4826.692849729318
base_0006,0,sparse_periodic,6,probe_path_0,5758.522212308008
base_0006,0,sparse_periodic,7,probe_path_1,6699.342259880955
base_0006,0,sparse_periodic,8,probe_path_2,7628.998012530725
base_0006,0,sparse_periodic,9,probe_path_0,8562.76578653197
base_0006,0,sparse_periodic,10,probe_path_1,9495.50704827141
base_0006,0,sparse_periodic,11,probe_path_2,10427.972661906588
base_0006,0,sparse_periodic,12,probe_path_0,11365.416804589333
base_0006,0,sparse_periodic,13,probe_path_1,12302.461109011203
base_0006,0,sparse_periodic,14,probe_path_2,13230.056345899897
base_0006,0,sparse_periodic,15,probe_path_0,14167.72028737825
base_0006,0,sparse_periodic,16,probe_path_1,15099.12779498009
base_0006,0,sparse_periodic,17,probe_path_2,16036.259745201864
base_0006,0,sparse_periodic,18,probe_path_0,16969.702605732957
base_0006,0,sparse_periodic,19,probe_path_1,17899.547115421912
base_0006,0,sparse_periodic,20,probe_path_2,18840.493760373254
base_0006,0,sparse_periodic,21,probe_path_0,19771.566275028275
base_0006,1,sparse_periodic,0,probe_path_0,149.98528825395644
base_0006,1,sparse_periodic,1,probe_path_1,1085.6850532633932
base_0006,1,sparse_periodic,2,probe_path_2,2015.4275500238496
base_0006,1,sparse_periodic,3,probe_path_0,2951.4116817104705
base_0006,1,sparse_periodic,4,probe_path_1,3880.747673402041
base_0006,1,sparse_periodic,5,probe_path_2,4820.8675717304595
base_0006,1,sparse_periodic,6,probe_path_0,5754.195578784009
base_0006,1,sparse_periodic,7,probe_path_1,6682.57285910488
base_0006,1,sparse_periodic,8,probe_path_2,7622.394091128182
base_0006,1,sparse_periodic,9,probe_path_0,8553.576850780477
base_0006,1,sparse_periodic,10,probe_path_1,9491.576055349837
base_0006,1,sparse_periodic,11,probe_path_2,10422.771919961926
base_0006,1,sparse_periodic,12,probe_path_0,11354.044179652234
base_0006,1,sparse_periodic,13,probe_path_1,12287.803434272
base_0006,1,sparse_periodic,14,probe_path_2,13225.10193575259
base_0006,1,sparse_periodic,15,probe_path_0,14155.272058272678
base_0006,1,sparse_periodic,16,probe_path_1,15091.686887031536
base_0006,1,sparse_periodic,17,probe_path_2,16026.887452422045
base_0006,1,sparse_periodic,18,probe_path_0,16958.2565145107
base_0006,1,sparse_periodic,19,probe_path_1,17895.579009545723
base_0006,1,sparse_periodic,20,probe_path_2,18830.838947596447
base_0006,1,sparse_periodic,21,probe_path_0,19762.948556032843
base_0007,0,dense_periodic,0,probe_path_1,417.6579079357702
base_0007,0,dense_periodic,1,probe_path_2,937.8684847594362
base_0007,0,dense_periodic,2,probe_path_0,1448.18797512275
base_0007,0,dense_periodic,3,probe_path_1,1963.442354484977
base_0007,0,dense_periodic,4,probe_path_2,2480.0130493512665
base_0007,0,dense_periodic,5,probe_path_0,2987.2061908340083
base_0007,0,dense_periodic,6,probe_path_1,3503.195101757069
base_0007,0,dense_periodic,7,probe_path_2,4019.959345803887
base_0007,0,dense_periodic,8,probe_path_0,4533.888177230572
base_0007,0,dense_periodic,9,probe_path_1,5043.66327850995
base_0007,0,dense_periodic,10,probe_path_2,5559.524612495171
base_0007,0,dense_periodic,11,probe_path_0,6079.3007735907495
base_0007,0,dense_periodic,12,probe_path_1,6588.635082496426
base_0007,0,dense_periodic,13,probe_path_2,7101.286278881453
base_0007,0,dense_periodic,14,probe_path_0,7619.945479030868
base_0007,0,dense_periodic,15,probe_path_1,8130.258934593212
base_0007,0,dense_periodic,16,probe_path_2,8646.260502358318
base_0007,0,dense_periodic,17,probe_path_0,9158.679924590806
base_0007,0,dense_periodic,18,probe_path_1,9675.761361368188
base_0007,0,dense_periodic,19,probe_path_2,10187.347370172676
base_0007,0,dense_periodic,20,probe_path_0,10703.814334793255
base_0007,0,dense_periodic,21,probe_path_1,11215.461869449438
base_0007,0,dense_periodic,22,probe_path_2,11732.583493054708
base_0007,0,dense_periodic,23,probe_path_0,12247.242502624931
base_0007,0,dense_periodic,24,probe_path_1,12758.945860307484
base_0007,0,dense_periodic,25,probe_path_2,13274.297311665594
base_0007,0,dense_periodic,26,probe_path_0,13786.394111404628
base_0007,0,dense_periodic,27,probe_path_1,14297.206237593642
base_0007,0,dense_periodic,28,probe_path_2,14816.47981090741
base_0007,0,dense_periodic,29,probe_path_0,15326.208873542828
base_0007,0,dense_periodic,30,probe_path_1,15843.014787873011
base_0007,0,dense_periodic,31,probe_path_2,16354.925325266617
base_0007,0,dense_periodic,32,probe_path_0,16868.654413452878
base_0007,0,dense_periodic,33,probe_path_1,17383.999386098403
base_0007,0,dense_periodic,34,probe_path_2,17902.28752678332
base_0007,0,dense_periodic,35,probe_path_0,18411.627609578612
base_0007,0,dense_periodic,36,probe_path_1,18926.242422482796
base_0007,0,dense_periodic,37,probe_path_2,19439.68601258989
base_0007,0,dense_periodic,38,probe_path_0,19954.489392344236
base_0007,1,dense_periodic,0,probe_path_1,422.44859875249506
base_0007,1,dense_periodic,1,probe_path_2,938.917594385765
base_0007,1,dense_periodic,2,probe_path_0,1455.781142175998
base_0007,1,dense_periodic,3,probe_path_1,1962.8790204221148
base_0007,1,dense_periodic,4,probe_path_2,2483.087479639591
base_0007,1,dense_periodic,5,probe_path_0,2994.5250645933343
base_0007,1,dense_periodic,6,probe_path_1,3505.968824106857
base_0007,1,dense_periodic,7,probe_path_2,4026.3203538524504
base_0007,1,dense_periodic,8,probe_path_0,4536.815442508257
base_0007,1,dense_periodic,9,probe_path_1,5050.735006339076
base_0007,1,dense_periodic,10,probe_path_2,5568.823561544501
base_0007,1,dense_periodic,11,probe_path_0,6081.394284269057
base_0007,1,dense_periodic,12,probe_path_1,6589.873305478271
base_0007,1,dense_periodic,13,probe_path_2,7105.589344499664
base_0007,1,dense_periodic,14,probe_path_0,7624.1018622252295
base_0007,1,dense_periodic,15,probe_path_1,8139.246143136895
base_0007,1,dense_periodic,16,probe_path_2,8648.943512524595
base_0007,1,dense_periodic,17,probe_path_0,9165.035088327339
base_0007,1,dense_periodic,18,probe_path_1,9676.193723154482
base_0007,1,dense_periodic,19,probe_path_2,10188.131640893329
base_0007,1,dense_periodic,20,probe_path_0,10707.791968530099
base_0007,1,dense_periodic,21,probe_path_1,11223.696647127657
base_0007,1,dense_periodic,22,probe_path_2,11734.594035957552
base_0007,1,dense_periodic,23,probe_path_0,12247.942096701629
base_0007,1,dense_periodic,24,probe_path_1,12763.095418021285
base_0007,1,dense_periodic,25,probe_path_2,13274.605646869353
base_0007,1,dense_periodic,26,probe_path_0,13788.328336466666
base_0007,1,dense_periodic,27,probe_path_1,14306.036401063551
base_0007,1,dense_periodic,28,probe_path_2,14815.531055793323
base_0007,1,dense_periodic,29,probe_path_0,15330.056113616565
base_0007,1,dense_periodic,30,probe_path_1,15846.840681242136
base_0007,1,dense_periodic,31,probe_path_2,16364.0077751738
base_0007,1,dense_periodic,32,probe_path_0,16877.63188512957
base_0007,1,dense_periodic,33,probe_path_1,17392.753100874572
base_0007,1,dense_periodic,34,probe_path_2,17906.161998087602
base_0007,1,dense_periodic,35,probe_path_0,18417.488281569254
base_0007,1,dense_periodic,36,probe_path_1,18928.461663062582
base_0007,1,dense_periodic,37,probe_path_2,19445.7587420485
base_0007,1,dense_periodic,38,probe_path_0,19957.878438477484
base_0008,0,synchronization_bursty,0,probe_path_0,262.7422573317805
base_0008,0,synchronization_bursty,1,probe_path_1,319.57434863069085
base_0008,0,synchronization_bursty,2,probe_path_2,375.33000264878467
base_0008,0,synchronization_bursty,3,probe_path_0,432.9913497117936
base_0008,0,synchronization_bursty,4,probe_path_1,1788.2114699070867
base_0008,0,synchronization_bursty,5,probe_path_2,1844.3529402518116
base_0008,0,synchronization_bursty,6,probe_path_0,1900.88119061105
base_0008,0,synchronization_bursty,7,probe_path_1,1953.5336047209555
base_0008,0,synchronization_bursty,8,probe_path_2,3315.7467656750428
base_0008,0,synchronization_bursty,9,probe_path_0,3367.5193320303
base_0008,0,synchronization_bursty,10,probe_path_1,3428.608041434654
base_0008,0,synchronization_bursty,11,probe_path_2,3478.447755330988
base_0008,0,synchronization_bursty,12,probe_path_0,4838.649769701847
base_0008,0,synchronization_bursty,13,probe_path_1,4892.909667274887
base_0008,0,synchronization_bursty,14,probe_path_2,4950.659905208803
base_0008,0,synchronization_bursty,15,probe_path_0,5003.093759728083
base_0008,0,synchronization_bursty,16,probe_path_1,6367.095678221026
base_0008,0,synchronization_bursty,17,probe_path_2,6417.973496363038
base_0008,0,synchronization_bursty,18,probe_path_0,6474.74217682842
base_0008,0,synchronization_bursty,19,probe_path_1,6532.621070734843
base_0008,0,synchronization_bursty,20,probe_path_2,7889.371509122869
base_0008,0,synchronization_bursty,21,probe_path_0,7947.971301691467
base_0008,0,synchronization_bursty,22,probe_path_1,8002.056713863849
base_0008,0,synchronization_bursty,23,probe_path_2,8061.21895714115
base_0008,0,synchronization_bursty,24,probe_path_0,9419.580999183
base_0008,0,synchronization_bursty,25,probe_path_1,9472.188552884858
base_0008,0,synchronization_bursty,26,probe_path_2,9524.282596957342
base_0008,0,synchronization_bursty,27,probe_path_0,9587.204063507268
base_0008,0,synchronization_bursty,28,probe_path_1,10940.84915973716
base_0008,0,synchronization_bursty,29,probe_path_2,10997.456717531193
base_0008,0,synchronization_bursty,30,probe_path_0,11056.905963460498
base_0008,0,synchronization_bursty,31,probe_path_1,11111.21752617537
base_0008,0,synchronization_bursty,32,probe_path_2,12468.025813284168
base_0008,0,synchronization_bursty,33,probe_path_0,12519.563926491073
base_0008,0,synchronization_bursty,34,probe_path_1,12576.534531564146
base_0008,0,synchronization_bursty,35,probe_path_2,12634.254588408554
base_0008,0,synchronization_bursty,36,probe_path_0,13994.799650133831
base_0008,0,synchronization_bursty,37,probe_path_1,14050.91346083867
base_0008,0,synchronization_bursty,38,probe_path_2,14103.503551176105
base_0008,0,synchronization_bursty,39,probe_path_0,14161.630950306373
base_0008,0,synchronization_bursty,40,probe_path_1,15521.732728793504
base_0008,0,synchronization_bursty,41,probe_path_2,15575.764007293803
base_0008,0,synchronization_bursty,42,probe_path_0,15629.697348601143
base_0008,0,synchronization_bursty,43,probe_path_1,15683.3734211257
base_0008,0,synchronization_bursty,44,probe_path_2,17045.181888202784
base_0008,0,synchronization_bursty,45,probe_path_0,17099.973554788787
base_0008,0,synchronization_bursty,46,probe_path_1,17157.20292495856
base_0008,0,synchronization_bursty,47,probe_path_2,17212.905707056085
base_0008,0,synchronization_bursty,48,probe_path_0,18566.13945421847
base_0008,0,synchronization_bursty,49,probe_path_1,18623.282445783363
base_0008,0,synchronization_bursty,50,probe_path_2,18683.25692377521
base_0008,0,synchronization_bursty,51,probe_path_0,18733.964367391658
base_0008,1,synchronization_bursty,0,probe_path_0,261.2358220751892
base_0008,1,synchronization_bursty,1,probe_path_1,316.4869763624801
base_0008,1,synchronization_bursty,2,probe_path_2,373.3646068433972
base_0008,1,synchronization_bursty,3,probe_path_0,434.1498389533954
base_0008,1,synchronization_bursty,4,probe_path_1,1787.7987682195221
base_0008,1,synchronization_bursty,5,probe_path_2,1846.7928384074828
base_0008,1,synchronization_bursty,6,probe_path_0,1897.8907996327378
base_0008,1,synchronization_bursty,7,probe_path_1,1957.0670676893612
base_0008,1,synchronization_bursty,8,probe_path_2,3317.7331414871724
base_0008,1,synchronization_bursty,9,probe_path_0,3368.800175807529
base_0008,1,synchronization_bursty,10,probe_path_1,3428.6589874667393
base_0008,1,synchronization_bursty,11,probe_path_2,3478.851484407568
base_0008,1,synchronization_bursty,12,probe_path_0,4843.973122015133
base_0008,1,synchronization_bursty,13,probe_path_1,4897.855827855848
base_0008,1,synchronization_bursty,14,probe_path_2,4948.494524048544
base_0008,1,synchronization_bursty,15,probe_path_0,5007.33224789014
base_0008,1,synchronization_bursty,16,probe_path_1,6369.835735333137
base_0008,1,synchronization_bursty,17,probe_path_2,6421.652179565967
base_0008,1,synchronization_bursty,18,probe_path_0,6481.185539388805
base_0008,1,synchronization_bursty,19,probe_path_1,6532.315026038571
base_0008,1,synchronization_bursty,20,probe_path_2,7892.991730651434
base_0008,1,synchronization_bursty,21,probe_path_0,7948.282306408485
base_0008,1,synchronization_bursty,22,probe_path_1,8003.810599015249
base_0008,1,synchronization_bursty,23,probe_path_2,8062.300033259699
base_0008,1,synchronization_bursty,24,probe_path_0,9419.506356636548
base_0008,1,synchronization_bursty,25,probe_path_1,9473.706671701033
base_0008,1,synchronization_bursty,26,probe_path_2,9529.206394892804
base_0008,1,synchronization_bursty,27,probe_path_0,9583.359786760337
base_0008,1,synchronization_bursty,28,probe_path_1,10944.653917663716
base_0008,1,synchronization_bursty,29,probe_path_2,11000.415929391997
base_0008,1,synchronization_bursty,30,probe_path_0,11056.272628103701
base_0008,1,synchronization_bursty,31,probe_path_1,11110.751912911197
base_0008,1,synchronization_bursty,32,probe_path_2,12471.989317079098
base_0008,1,synchronization_bursty,33,probe_path_0,12523.26739968921
base_0008,1,synchronization_bursty,34,probe_path_1,12577.42614598654
base_0008,1,synchronization_bursty,35,probe_path_2,12632.763903707159
base_0008,1,synchronization_bursty,36,probe_path_0,13993.915495567564
base_0008,1,synchronization_bursty,37,probe_path_1,14048.48386982007
base_0008,1,synchronization_bursty,38,probe_path_2,14102.782260315656
base_0008,1,synchronization_bursty,39,probe_path_0,14162.1815526887
base_0008,1,synchronization_bursty,40,probe_path_1,15515.423628192075
base_0008,1,synchronization_bursty,41,probe_path_2,15571.325568715169
base_0008,1,synchronization_bursty,42,probe_path_0,15632.026995485048
base_0008,1,synchronization_bursty,43,probe_path_1,15687.86792599572
base_0008,1,synchronization_bursty,44,probe_path_2,17043.25852236488
base_0008,1,synchronization_bursty,45,probe_path_0,17102.567363412538
base_0008,1,synchronization_bursty,46,probe_path_1,17159.13625647925
base_0008,1,synchronization_bursty,47,probe_path_2,17209.504197210365
base_0008,1,synchronization_bursty,48,probe_path_0,18570.955895424446
base_0008,1,synchronization_bursty,49,probe_path_1,18627.832197791595
base_0008,1,synchronization_bursty,50,probe_path_2,18677.877974136263
base_0008,1,synchronization_bursty,51,probe_path_0,18733.395654253243
base_0009,0,sparse_periodic,0,probe_path_0,239.55349886503933
base_0009,0,sparse_periodic,1,probe_path_1,1206.6225640990288
base_0009,0,sparse_periodic,2,probe_path_2,2175.9127523391494
base_0009,0,sparse_periodic,3,probe_path_0,3150.819079923849
base_0009,0,sparse_periodic,4,probe_path_1,4114.090292548172
base_0009,0,sparse_periodic,5,probe_path_2,5082.083747288199
base_0009,0,sparse_periodic,6,probe_path_0,6049.991199246485
base_0009,0,sparse_periodic,7,probe_path_1,7024.524644017643
base_0009,0,sparse_periodic,8,probe_path_2,7990.372403977839
base_0009,0,sparse_periodic,9,probe_path_0,8956.362384894126
base_0009,0,sparse_periodic,10,probe_path_1,9930.688692503049
base_0009,0,sparse_periodic,11,probe_path_2,10895.493113947441
base_0009,0,sparse_periodic,12,probe_path_0,11870.51119604195
base_0009,0,sparse_periodic,13,probe_path_1,12831.982857195917
base_0009,0,sparse_periodic,14,probe_path_2,13805.241769520253
base_0009,0,sparse_periodic,15,probe_path_0,14772.532044562586
base_0009,0,sparse_periodic,16,probe_path_1,15743.04529638867
base_0009,0,sparse_periodic,17,probe_path_2,16712.280134102468
base_0009,0,sparse_periodic,18,probe_path_0,17676.621064277002
base_0009,0,sparse_periodic,19,probe_path_1,18647.355934207124
base_0009,0,sparse_periodic,20,probe_path_2,19613.44342415199
base_0009,1,sparse_periodic,0,probe_path_0,232.8221821602804
base_0009,1,sparse_periodic,1,probe_path_1,1205.9292150370607
base_0009,1,sparse_periodic,2,probe_path_2,2173.8365728682525
base_0009,1,sparse_periodic,3,probe_path_0,3136.478232284055
base_0009,1,sparse_periodic,4,probe_path_1,4108.878891801336
base_0009,1,sparse_periodic,5,probe_path_2,5076.546728515192
base_0009,1,sparse_periodic,6,probe_path_0,6045.243965319431
base_0009,1,sparse_periodic,7,probe_path_1,7016.781367554701
base_0009,1,sparse_periodic,8,probe_path_2,7982.082269190482
base_0009,1,sparse_periodic,9,probe_path_0,8956.253954753627
base_0009,1,sparse_periodic,10,probe_path_1,9925.662147616045
base_0009,1,sparse_periodic,11,probe_path_2,10890.422077675948
base_0009,1,sparse_periodic,12,probe_path_0,11857.500770893439
base_0009,1,sparse_periodic,13,probe_path_1,12831.297115457462
base_0009,1,sparse_periodic,14,probe_path_2,13796.29494091063
base_0009,1,sparse_periodic,15,probe_path_0,14764.671472735532
base_0009,1,sparse_periodic,16,probe_path_1,15737.439161597036
base_0009,1,sparse_periodic,17,probe_path_2,16704.23602097515
base_0009,1,sparse_periodic,18,probe_path_0,17676.711130534884
base_0009,1,sparse_periodic,19,probe_path_1,18642.45180676302
base_0009,1,sparse_periodic,20,probe_path_2,19608.89625368371
base_0010,0,dense_periodic,0,probe_path_0,192.06454636138957
base_0010,0,dense_periodic,1,probe_path_1,633.3312059655489
base_0010,0,dense_periodic,2,probe_path_2,1066.3373142210971
base_0010,0,dense_periodic,3,probe_path_0,1503.445219333587
base_0010,0,dense_periodic,4,probe_path_1,1940.9995732525676
base_0010,0,dense_periodic,5,probe_path_2,2383.2598308330016
base_0010,0,dense_periodic,6,probe_path_0,2818.0280746975404
base_0010,0,dense_periodic,7,probe_path_1,3261.215159265099
base_0010,0,dense_periodic,8,probe_path_2,3699.172555037118
base_0010,0,dense_periodic,9,probe_path_0,4134.3363095776895
base_0010,0,dense_periodic,10,probe_path_1,4572.470863226597
base_0010,0,dense_periodic,11,probe_path_2,5007.560593387817
base_0010,0,dense_periodic,12,probe_path_0,5451.816230758179
base_0010,0,dense_periodic,13,probe_path_1,5884.283095679958
base_0010,0,dense_periodic,14,probe_path_2,6327.561370997468
base_0010,0,dense_periodic,15,probe_path_0,6763.391859079931
base_0010,0,dense_periodic,16,probe_path_1,7199.638291466247
base_0010,0,dense_periodic,17,probe_path_2,7641.254344841529
base_0010,0,dense_periodic,18,probe_path_0,8074.384267726802
base_0010,0,dense_periodic,19,probe_path_1,8512.49964160291
base_0010,0,dense_periodic,20,probe_path_2,8954.182949959051
base_0010,0,dense_periodic,21,probe_path_0,9393.095862064914
base_0010,0,dense_periodic,22,probe_path_1,9830.488849196377
base_0010,0,dense_periodic,23,probe_path_2,10266.06783237689
base_0010,0,dense_periodic,24,probe_path_0,10703.057776604177
base_0010,0,dense_periodic,25,probe_path_1,11145.876927441635
base_0010,0,dense_periodic,26,probe_path_2,11577.599463528077
base_0010,0,dense_periodic,27,probe_path_0,12020.179139301357
base_0010,0,dense_periodic,28,probe_path_1,12453.238788431052
base_0010,0,dense_periodic,29,probe_path_2,12893.134264923265
base_0010,0,dense_periodic,30,probe_path_0,13335.5668701215
base_0010,0,dense_periodic,31,probe_path_1,13770.05137529903
base_0010,0,dense_periodic,32,probe_path_2,14211.759221862212
base_0010,0,dense_periodic,33,probe_path_0,14647.685922038001
base_0010,0,dense_periodic,34,probe_path_1,15082.730712776214
base_0010,0,dense_periodic,35,probe_path_2,15521.048358684304
base_0010,0,dense_periodic,36,probe_path_0,15957.547364311748
base_0010,0,dense_periodic,37,probe_path_1,16399.725299010584
base_0010,0,dense_periodic,38,probe_path_2,16838.622586626687
base_0010,0,dense_periodic,39,probe_path_0,17277.534879125822
base_0010,0,dense_periodic,40,probe_path_1,17712.290765202575
base_0010,0,dense_periodic,41,probe_path_2,18145.910742295782
base_0010,0,dense_periodic,42,probe_path_0,18586.155739354763
base_0010,0,dense_periodic,43,probe_path_1,19029.127963337913
base_0010,0,dense_periodic,44,probe_path_2,19463.159766377983
base_0010,0,dense_periodic,45,probe_path_0,19902.762351357876
base_0010,1,dense_periodic,0,probe_path_0,202.0425037157562
base_0010,1,dense_periodic,1,probe_path_1,644.455364869594
base_0010,1,dense_periodic,2,probe_path_2,1077.8126962886452
base_0010,1,dense_periodic,3,probe_path_0,1520.2389921999104
base_0010,1,dense_periodic,4,probe_path_1,1954.9506603386917
base_0010,1,dense_periodic,5,probe_path_2,2397.0009010574167
base_0010,1,dense_periodic,6,probe_path_0,2833.277263753713
base_0010,1,dense_periodic,7,probe_path_1,3269.779390944292
base_0010,1,dense_periodic,8,probe_path_2,3704.4850852417703
base_0010,1,dense_periodic,9,probe_path_0,4145.842625388629
base_0010,1,dense_periodic,10,probe_path_1,4585.872941074981
base_0010,1,dense_periodic,11,probe_path_2,5019.238564627755
base_0010,1,dense_periodic,12,probe_path_0,5458.548902932334
base_0010,1,dense_periodic,13,probe_path_1,5896.314556245833
base_0010,1,dense_periodic,14,probe_path_2,6332.341064360313
base_0010,1,dense_periodic,15,probe_path_0,6773.469205604495
base_0010,1,dense_periodic,16,probe_path_1,7208.835351248396
base_0010,1,dense_periodic,17,probe_path_2,7651.4102240168595
base_0010,1,dense_periodic,18,probe_path_0,8084.322223437772
base_0010,1,dense_periodic,19,probe_path_1,8521.947998541109
base_0010,1,dense_periodic,20,probe_path_2,8965.936478241443
base_0010,1,dense_periodic,21,probe_path_0,9401.99761762306
base_0010,1,dense_periodic,22,probe_path_1,9835.458159834654
base_0010,1,dense_periodic,23,probe_path_2,10277.667073240635
base_0010,1,dense_periodic,24,probe_path_0,10717.666516036252
base_0010,1,dense_periodic,25,probe_path_1,11154.077775342106
base_0010,1,dense_periodic,26,probe_path_2,11587.645334011902
base_0010,1,dense_periodic,27,probe_path_0,12031.641847814737
base_0010,1,dense_periodic,28,probe_path_1,12466.780057633501
base_0010,1,dense_periodic,29,probe_path_2,12902.510218146255
base_0010,1,dense_periodic,30,probe_path_0,13339.205464851173
base_0010,1,dense_periodic,31,probe_path_1,13779.941694877227
base_0010,1,dense_periodic,32,probe_path_2,14221.299461959152
base_0010,1,dense_periodic,33,probe_path_0,14658.42729393769
base_0010,1,dense_periodic,34,probe_path_1,15097.504323207726
base_0010,1,dense_periodic,35,probe_path_2,15534.981118699025
base_0010,1,dense_periodic,36,probe_path_0,15971.953844697902
base_0010,1,dense_periodic,37,probe_path_1,16406.38550008012
base_0010,1,dense_periodic,38,probe_path_2,16845.729476657893
base_0010,1,dense_periodic,39,probe_path_0,17284.635127302434
base_0010,1,dense_periodic,40,probe_path_1,17724.15125720863
base_0010,1,dense_periodic,41,probe_path_2,18163.789054067358
base_0010,1,dense_periodic,42,probe_path_0,18597.45366998541
base_0010,1,dense_periodic,43,probe_path_1,19034.820054068303
base_0010,1,dense_periodic,44,probe_path_2,19476.71411765575
base_0010,1,dense_periodic,45,probe_path_0,19912.674478687284
base_0011,0,synchronization_bursty,0,probe_path_1,263.5653160898789
base_0011,0,synchronization_bursty,1,probe_path_2,357.6167816101635
base_0011,0,synchronization_bursty,2,probe_path_0,457.7593973301522
base_0011,0,synchronization_bursty,3,probe_path_1,544.384201251791
base_0011,0,synchronization_bursty,4,probe_path_2,645.0992873238692
base_0011,0,synchronization_bursty,5,probe_path_0,1849.9693945275835
base_0011,0,synchronization_bursty,6,probe_path_1,1940.6590190245026
base_0011,0,synchronization_bursty,7,probe_path_2,2035.5106877049811
base_0011,0,synchronization_bursty,8,probe_path_0,2131.1535554083857
base_0011,0,synchronization_bursty,9,probe_path_1,2222.1182080015087
base_0011,0,synchronization_bursty,10,probe_path_2,3430.036917273384
base_0011,0,synchronization_bursty,11,probe_path_0,3521.8577643137355
base_0011,0,synchronization_bursty,12,probe_path_1,3618.347739506831
base_0011,0,synchronization_bursty,13,probe_path_2,3714.244102549787
base_0011,0,synchronization_bursty,14,probe_path_0,3805.393426403828
base_0011,0,synchronization_bursty,15,probe_path_1,5011.303463643273
base_0011,0,synchronization_bursty,16,probe_path_2,5104.880342787418
base_0011,0,synchronization_bursty,17,probe_path_0,5196.973562519804
base_0011,0,synchronization_bursty,18,probe_path_1,5292.421544298964
base_0011,0,synchronization_bursty,19,probe_path_2,5385.497396675733
base_0011,0,synchronization_bursty,20,probe_path_0,6588.418000622998
base_0011,0,synchronization_bursty,21,probe_path_1,6687.593954759997
base_0011,0,synchronization_bursty,22,probe_path_2,6776.722302861724
base_0011,0,synchronization_bursty,23,probe_path_0,6871.665206193493
base_0011,0,synchronization_bursty,24,probe_path_1,6965.390913556648
base_0011,0,synchronization_bursty,25,probe_path_2,8174.647439073687
base_0011,0,synchronization_bursty,26,probe_path_0,8271.079809679439
base_0011,0,synchronization_bursty,27,probe_path_1,8362.844467563764
base_0011,0,synchronization_bursty,28,probe_path_2,8453.427578528665
base_0011,0,synchronization_bursty,29,probe_path_0,8550.275945044374
base_0011,0,synchronization_bursty,30,probe_path_1,9752.429397267302
base_0011,0,synchronization_bursty,31,probe_path_2,9849.434058091716
base_0011,0,synchronization_bursty,32,probe_path_0,9938.76795854808
base_0011,0,synchronization_bursty,33,probe_path_1,10040.089860437129
base_0011,0,synchronization_bursty,34,probe_path_2,10130.111999138153
base_0011,0,synchronization_bursty,35,probe_path_0,11338.368398028328
base_0011,0,synchronization_bursty,36,probe_path_1,11431.902317397948
base_0011,0,synchronization_bursty,37,probe_path_2,11520.41991544943
base_0011,0,synchronization_bursty,38,probe_path_0,11621.249758450804
base_0011,0,synchronization_bursty,39,probe_path_1,11709.772651115194
