scenario_name,workload_name,trial_id,run_kind,pool_key,capacity,max_occupancy,mean_occupancy,unused_capacity_fraction,pair_store_events,pair_consumption_events,pair_expiration_events,pool_wait_events,dropped_full_events
reserved_pool1_dedicated_generators,dense_periodic,0,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,0,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,0,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,0,combined,victim::reserved_epr_pool,1,1.0,0.5263470743802737,0.4736529256197263,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,0,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,0,victim_only,victim::reserved_epr_pool,1,1.0,0.5263470743802737,0.4736529256197263,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,1,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,1,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,1,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,1,combined,victim::reserved_epr_pool,1,1.0,0.5274511976822438,0.4725488023177562,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,1,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,1,victim_only,victim::reserved_epr_pool,1,1.0,0.5274511976822438,0.4725488023177562,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,2,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,2,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,2,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,2,combined,victim::reserved_epr_pool,1,1.0,0.5276617148358634,0.47233828516413656,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,2,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,2,victim_only,victim::reserved_epr_pool,1,1.0,0.5276617148358634,0.47233828516413656,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,3,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,3,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,3,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,3,combined,victim::reserved_epr_pool,1,1.0,0.5256223361178209,0.47437766388217906,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,3,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,3,victim_only,victim::reserved_epr_pool,1,1.0,0.5256223361178209,0.47437766388217906,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,4,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,4,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,4,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,4,combined,victim::reserved_epr_pool,1,1.0,0.5167106492644971,0.48328935073550294,44,43,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,4,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,4,victim_only,victim::reserved_epr_pool,1,1.0,0.5167106492644971,0.48328935073550294,44,43,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,5,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,5,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,5,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,5,combined,victim::reserved_epr_pool,1,1.0,0.5169070726449206,0.48309292735507936,44,43,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,5,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,5,victim_only,victim::reserved_epr_pool,1,1.0,0.5169070726449206,0.48309292735507936,44,43,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,6,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,6,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,6,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,6,combined,victim::reserved_epr_pool,1,1.0,0.5221305919598335,0.47786940804016653,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,6,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,6,victim_only,victim::reserved_epr_pool,1,1.0,0.5221305919598335,0.47786940804016653,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,7,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,7,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,7,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,7,combined,victim::reserved_epr_pool,1,1.0,0.516996715588405,0.483003284411595,44,43,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,7,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,7,victim_only,victim::reserved_epr_pool,1,1.0,0.516996715588405,0.483003284411595,44,43,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,8,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,8,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,8,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,8,combined,victim::reserved_epr_pool,1,1.0,0.528430458712289,0.471569541287711,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,8,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,8,victim_only,victim::reserved_epr_pool,1,1.0,0.528430458712289,0.471569541287711,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,9,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,9,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,9,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,9,combined,victim::reserved_epr_pool,1,1.0,0.5248135980462019,0.47518640195379813,43,42,1,0,0
reserved_pool1_dedicated_generators,dense_periodic,9,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,dense_periodic,9,victim_only,victim::reserved_epr_pool,1,1.0,0.5248135980462019,0.47518640195379813,43,42,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,0,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,0,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,0,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,0,combined,victim::reserved_epr_pool,1,1.0,0.7414256816870615,0.25857431831293853,24,23,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,0,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,0,victim_only,victim::reserved_epr_pool,1,1.0,0.7414256816870615,0.25857431831293853,24,23,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,1,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,1,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,1,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,1,combined,victim::reserved_epr_pool,1,1.0,0.7412400582395929,0.25875994176040706,24,23,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,1,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,1,victim_only,victim::reserved_epr_pool,1,1.0,0.7412400582395929,0.25875994176040706,24,23,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,2,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,2,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,2,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,2,combined,victim::reserved_epr_pool,1,1.0,0.747840127186865,0.252159872813135,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,2,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,2,victim_only,victim::reserved_epr_pool,1,1.0,0.747840127186865,0.252159872813135,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,3,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,3,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,3,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,3,combined,victim::reserved_epr_pool,1,1.0,0.7470075238562309,0.2529924761437691,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,3,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,3,victim_only,victim::reserved_epr_pool,1,1.0,0.7470075238562309,0.2529924761437691,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,4,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,4,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,4,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,4,combined,victim::reserved_epr_pool,1,1.0,0.7435868496884188,0.2564131503115812,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,4,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,4,victim_only,victim::reserved_epr_pool,1,1.0,0.7435868496884188,0.2564131503115812,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,5,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,5,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,5,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,5,combined,victim::reserved_epr_pool,1,1.0,0.7438975773249935,0.2561024226750065,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,5,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,5,victim_only,victim::reserved_epr_pool,1,1.0,0.7438975773249935,0.2561024226750065,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,6,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,6,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,6,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,6,combined,victim::reserved_epr_pool,1,1.0,0.7439903430389582,0.25600965696104183,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,6,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,6,victim_only,victim::reserved_epr_pool,1,1.0,0.7439903430389582,0.25600965696104183,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,7,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,7,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,7,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,7,combined,victim::reserved_epr_pool,1,1.0,0.7452296181509005,0.2547703818490995,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,7,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,7,victim_only,victim::reserved_epr_pool,1,1.0,0.7452296181509005,0.2547703818490995,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,8,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,8,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,8,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,8,combined,victim::reserved_epr_pool,1,1.0,0.7477354534940406,0.2522645465059594,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,8,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,8,victim_only,victim::reserved_epr_pool,1,1.0,0.7477354534940406,0.2522645465059594,23,22,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,9,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,9,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,9,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,9,combined,victim::reserved_epr_pool,1,1.0,0.742051638119614,0.25794836188038595,24,23,1,0,0
reserved_pool1_dedicated_generators,sparse_periodic,9,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,sparse_periodic,9,victim_only,victim::reserved_epr_pool,1,1.0,0.742051638119614,0.25794836188038595,24,23,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,0,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,0,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,0,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,0,combined,victim::reserved_epr_pool,1,1.0,0.5830501369701674,0.4169498630298326,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,0,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,0,victim_only,victim::reserved_epr_pool,1,1.0,0.5830501369701674,0.4169498630298326,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,1,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,1,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,1,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,1,combined,victim::reserved_epr_pool,1,1.0,0.5790628940044229,0.4209371059955771,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,1,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,1,victim_only,victim::reserved_epr_pool,1,1.0,0.5790628940044229,0.4209371059955771,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,2,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,2,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,2,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,2,combined,victim::reserved_epr_pool,1,1.0,0.5833052659661517,0.41669473403384827,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,2,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,2,victim_only,victim::reserved_epr_pool,1,1.0,0.5833052659661517,0.41669473403384827,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,3,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,3,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,3,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,3,combined,victim::reserved_epr_pool,1,1.0,0.5797154975251082,0.4202845024748918,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,3,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,3,victim_only,victim::reserved_epr_pool,1,1.0,0.5797154975251082,0.4202845024748918,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,4,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,4,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,4,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,4,combined,victim::reserved_epr_pool,1,1.0,0.5592707515199199,0.4407292484800801,13,38,0,25,0
reserved_pool1_dedicated_generators,synchronization_bursty,4,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,4,victim_only,victim::reserved_epr_pool,1,1.0,0.5592707515199199,0.4407292484800801,13,38,0,25,0
reserved_pool1_dedicated_generators,synchronization_bursty,5,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,5,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,5,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,5,combined,victim::reserved_epr_pool,1,1.0,0.5812498584422378,0.41875014155776225,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,5,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,5,victim_only,victim::reserved_epr_pool,1,1.0,0.5812498584422378,0.41875014155776225,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,6,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,6,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,6,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,6,combined,victim::reserved_epr_pool,1,1.0,0.5591148780941736,0.4408851219058264,13,38,0,25,0
reserved_pool1_dedicated_generators,synchronization_bursty,6,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,6,victim_only,victim::reserved_epr_pool,1,1.0,0.5591148780941736,0.4408851219058264,13,38,0,25,0
reserved_pool1_dedicated_generators,synchronization_bursty,7,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,7,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,7,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,7,combined,victim::reserved_epr_pool,1,1.0,0.5852491318319109,0.41475086816808915,14,37,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,7,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,7,victim_only,victim::reserved_epr_pool,1,1.0,0.5852491318319109,0.41475086816808915,14,37,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,8,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,8,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,8,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,8,combined,victim::reserved_epr_pool,1,1.0,0.5787371581320898,0.4212628418679102,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,8,victim_only,attacker::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,8,victim_only,victim::reserved_epr_pool,1,1.0,0.5787371581320898,0.4212628418679102,13,36,1,24,0
reserved_pool1_dedicated_generators,synchronization_bursty,9,attacker_only,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,9,attacker_only,victim::reserved_epr_pool,1,1.0,0.8426966292134831,0.1573033707865169,15,0,15,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,9,combined,attacker::reserved_epr_pool,1,1.0,0.45685997171145687,0.5431400282885431,49,48,1,0,0
reserved_pool1_dedicated_generators,synchronization_bursty,9,combined,victim::reserved_epr_pool,1,1.0,0.5811761064269564,0.4188238935730436,13,36,1,24,0
