trace_id,probe_index,release_ns,attacker_only_success,combined_success,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,affected,speedup,failure_transition
shared_prefetch_pool2::dense_periodic::trial5,46,19350.0,True,True,19500.0,20820.0,150.0,1470.0,1320.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial5,47,19770.0,True,False,19920.0,,150.0,,,False,False,True
shared_prefetch_pool2::dense_periodic::trial6,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial6,1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial6,2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial6,3,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial6,4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial6,5,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial6,6,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial6,7,2970.0,True,True,3120.0,3170.517524396672,150.0,200.5175243966719,50.51752439667189,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,8,3390.0,True,True,3540.0,3650.517524396672,150.0,260.5175243966719,110.51752439667189,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,9,3810.0,True,True,3960.0,4130.517524396671,150.0,320.51752439667143,170.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,10,4230.0,True,True,4380.0,4610.517524396671,150.0,380.51752439667143,230.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,11,4650.0,True,True,4800.0,5090.517524396671,150.0,440.51752439667143,290.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,12,5070.0,True,True,5220.0,5330.517524396671,150.0,260.51752439667143,110.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,13,5490.0,True,True,5640.0,5810.517524396671,150.0,320.51752439667143,170.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,14,5910.0,True,True,6060.0,6290.517524396671,150.0,380.51752439667143,230.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,15,6330.0,True,True,6480.0,6770.517524396671,150.0,440.51752439667143,290.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,16,6750.0,True,True,6900.0,7250.517524396671,150.0,500.51752439667143,350.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,17,7170.0,True,True,7320.0,7730.517524396671,150.0,560.5175243966714,410.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,18,7590.0,True,True,7740.0,8210.517524396671,150.0,620.5175243966714,470.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,19,8010.0,True,True,8160.0,8690.517524396671,150.0,680.5175243966714,530.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,20,8430.0,True,True,8580.0,9170.517524396671,150.0,740.5175243966714,590.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,21,8850.0,True,True,9000.0,9650.517524396671,150.0,800.5175243966714,650.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,22,9270.0,True,True,9420.0,9890.517524396671,150.0,620.5175243966714,470.51752439667143,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,23,9690.0,True,True,9840.0,10370.517524396671,150.0,680.5175243966714,530.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,24,10110.0,True,True,10260.0,10850.517524396671,150.0,740.5175243966714,590.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,25,10530.0,True,True,10680.0,11330.517524396671,150.0,800.5175243966714,650.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,26,10950.0,True,True,11100.0,11810.517524396671,150.0,860.5175243966714,710.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,27,11370.0,True,True,11520.0,12290.517524396671,150.0,920.5175243966714,770.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,28,11790.0,True,True,11940.0,12770.517524396671,150.0,980.5175243966714,830.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,29,12210.0,True,True,12360.0,13250.517524396671,150.0,1040.5175243966714,890.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,30,12630.0,True,True,12780.0,13730.517524396671,150.0,1100.5175243966714,950.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,31,13050.0,True,True,13200.0,13970.517524396671,150.0,920.5175243966714,770.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,32,13470.0,True,True,13620.0,14450.517524396671,150.0,980.5175243966714,830.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,33,13890.0,True,True,14040.0,14930.517524396671,150.0,1040.5175243966714,890.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,34,14310.0,True,True,14460.0,15410.517524396671,150.0,1100.5175243966714,950.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,35,14730.0,True,True,14880.0,15890.517524396671,150.0,1160.5175243966714,1010.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,36,15150.0,True,True,15300.0,16370.517524396671,150.0,1220.5175243966714,1070.5175243966714,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,37,15570.0,True,True,15720.0,16850.517524396673,150.0,1280.5175243966733,1130.5175243966733,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,38,15990.0,True,True,16140.0,17330.517524396673,150.0,1340.5175243966733,1190.5175243966733,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,39,16410.0,True,True,16560.0,17810.517524396673,150.0,1400.5175243966733,1250.5175243966733,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,40,16830.0,True,True,16980.0,18050.517524396673,150.0,1220.5175243966733,1070.5175243966733,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,41,17250.0,True,True,17400.0,18530.517524396673,150.0,1280.5175243966733,1130.5175243966733,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,42,17670.0,True,True,17820.0,19010.517524396673,150.0,1340.5175243966733,1190.5175243966733,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,43,18090.0,True,True,18240.0,19490.517524396673,150.0,1400.5175243966733,1250.5175243966733,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,44,18510.0,True,True,18660.0,19970.517524396673,150.0,1460.5175243966733,1310.5175243966733,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,45,18930.0,True,True,19080.0,20450.517524396673,150.0,1520.5175243966733,1370.5175243966733,True,False,False
shared_prefetch_pool2::dense_periodic::trial6,46,19350.0,True,False,19500.0,,150.0,,,False,False,True
shared_prefetch_pool2::dense_periodic::trial6,47,19770.0,True,False,19920.0,,150.0,,,False,False,True
shared_prefetch_pool2::dense_periodic::trial7,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial7,1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial7,2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial7,3,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial7,4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial7,5,2130.0,True,True,2280.0,2340.0,150.0,210.0,60.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,6,2550.0,True,True,2700.0,2820.0,150.0,270.0,120.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,7,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial7,8,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial7,9,3810.0,True,True,3960.0,4020.0,150.0,210.0,60.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,10,4230.0,True,True,4380.0,4500.0,150.0,270.0,120.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,11,4650.0,True,True,4800.0,4980.0,150.0,330.0,180.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,12,5070.0,True,True,5220.0,5460.0,150.0,390.0,240.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,13,5490.0,True,True,5640.0,5940.0,150.0,450.0,300.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,14,5910.0,True,True,6060.0,6420.0,150.0,510.0,360.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,15,6330.0,True,True,6480.0,6900.0,150.0,570.0,420.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,16,6750.0,True,True,6900.0,7140.0,150.0,390.0,240.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,17,7170.0,True,True,7320.0,7620.0,150.0,450.0,300.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,18,7590.0,True,True,7740.0,8100.0,150.0,510.0,360.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,19,8010.0,True,True,8160.0,8580.0,150.0,570.0,420.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,20,8430.0,True,True,8580.0,9060.0,150.0,630.0,480.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,21,8850.0,True,True,9000.0,9540.0,150.0,690.0,540.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,22,9270.0,True,True,9420.0,10020.0,150.0,750.0,600.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,23,9690.0,True,True,9840.0,10500.0,150.0,810.0,660.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,24,10110.0,True,True,10260.0,10980.0,150.0,870.0,720.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,25,10530.0,True,True,10680.0,11460.0,150.0,930.0,780.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,26,10950.0,True,True,11100.0,11700.0,150.0,750.0,600.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,27,11370.0,True,True,11520.0,12180.0,150.0,810.0,660.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,28,11790.0,True,True,11940.0,12660.0,150.0,870.0,720.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,29,12210.0,True,True,12360.0,13140.0,150.0,930.0,780.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,30,12630.0,True,True,12780.0,13620.0,150.0,990.0,840.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,31,13050.0,True,True,13200.0,14100.0,150.0,1050.0,900.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,32,13470.0,True,True,13620.0,14580.0,150.0,1110.0,960.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,33,13890.0,True,True,14040.0,15060.0,150.0,1170.0,1020.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,34,14310.0,True,True,14460.0,15540.0,150.0,1230.0,1080.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,35,14730.0,True,True,14880.0,15780.0,150.0,1050.0,900.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,36,15150.0,True,True,15300.0,16260.0,150.0,1110.0,960.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,37,15570.0,True,True,15720.0,16740.0,150.0,1170.0,1020.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,38,15990.0,True,True,16140.0,17220.0,150.0,1230.0,1080.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,39,16410.0,True,True,16560.0,17700.0,150.0,1290.0,1140.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,40,16830.0,True,True,16980.0,18180.0,150.0,1350.0,1200.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,41,17250.0,True,True,17400.0,18660.0,150.0,1410.0,1260.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,42,17670.0,True,True,17820.0,19140.0,150.0,1470.0,1320.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,43,18090.0,True,True,18240.0,19620.0,150.0,1530.0,1380.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,44,18510.0,True,True,18660.0,19860.0,150.0,1350.0,1200.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,45,18930.0,True,True,19080.0,20340.0,150.0,1410.0,1260.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,46,19350.0,True,True,19500.0,20820.0,150.0,1470.0,1320.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial7,47,19770.0,True,False,19920.0,,150.0,,,False,False,True
shared_prefetch_pool2::dense_periodic::trial8,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial8,1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial8,2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial8,3,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial8,4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial8,5,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial8,6,2550.0,True,True,2700.0,2760.0,150.0,210.0,60.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,7,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial8,8,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial8,9,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial8,10,4230.0,True,True,4380.0,4440.0,150.0,210.0,60.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,11,4650.0,True,True,4800.0,4920.0,150.0,270.0,120.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,12,5070.0,True,True,5220.0,5400.0,150.0,330.0,180.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,13,5490.0,True,True,5640.0,5880.0,150.0,390.0,240.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,14,5910.0,True,True,6060.0,6360.0,150.0,450.0,300.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,15,6330.0,True,True,6480.0,6840.0,150.0,510.0,360.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,16,6750.0,True,True,6900.0,7080.0,150.0,330.0,180.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,17,7170.0,True,True,7320.0,7560.0,150.0,390.0,240.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,18,7590.0,True,True,7740.0,8040.0,150.0,450.0,300.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,19,8010.0,True,True,8160.0,8520.0,150.0,510.0,360.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,20,8430.0,True,True,8580.0,9000.0,150.0,570.0,420.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,21,8850.0,True,True,9000.0,9480.0,150.0,630.0,480.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,22,9270.0,True,True,9420.0,9960.0,150.0,690.0,540.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,23,9690.0,True,True,9840.0,10440.0,150.0,750.0,600.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,24,10110.0,True,True,10260.0,10920.0,150.0,810.0,660.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,25,10530.0,True,True,10680.0,11160.0,150.0,630.0,480.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,26,10950.0,True,True,11100.0,11640.0,150.0,690.0,540.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,27,11370.0,True,True,11520.0,12120.0,150.0,750.0,600.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,28,11790.0,True,True,11940.0,12600.0,150.0,810.0,660.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,29,12210.0,True,True,12360.0,13080.0,150.0,870.0,720.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,30,12630.0,True,True,12780.0,13560.0,150.0,930.0,780.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,31,13050.0,True,True,13200.0,14040.0,150.0,990.0,840.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,32,13470.0,True,True,13620.0,14520.0,150.0,1050.0,900.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,33,13890.0,True,True,14040.0,15000.0,150.0,1110.0,960.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,34,14310.0,True,True,14460.0,15480.0,150.0,1170.0,1020.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,35,14730.0,True,True,14880.0,15720.0,150.0,990.0,840.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,36,15150.0,True,True,15300.0,16200.0,150.0,1050.0,900.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,37,15570.0,True,True,15720.0,16680.0,150.0,1110.0,960.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,38,15990.0,True,True,16140.0,17160.0,150.0,1170.0,1020.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,39,16410.0,True,True,16560.0,17640.0,150.0,1230.0,1080.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,40,16830.0,True,True,16980.0,18120.0,150.0,1290.0,1140.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,41,17250.0,True,True,17400.0,18600.0,150.0,1350.0,1200.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,42,17670.0,True,True,17820.0,19080.0,150.0,1410.0,1260.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,43,18090.0,True,True,18240.0,19560.0,150.0,1470.0,1320.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,44,18510.0,True,True,18660.0,19800.0,150.0,1290.0,1140.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,45,18930.0,True,True,19080.0,20280.0,150.0,1350.0,1200.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,46,19350.0,True,True,19500.0,20760.0,150.0,1410.0,1260.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial8,47,19770.0,True,False,19920.0,,150.0,,,False,False,True
shared_prefetch_pool2::dense_periodic::trial9,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial9,1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial9,2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial9,3,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial9,4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial9,5,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::dense_periodic::trial9,6,2550.0,True,True,2700.0,2760.0,150.0,210.0,60.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,7,2970.0,True,True,3120.0,3240.0,150.0,270.0,120.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,8,3390.0,True,True,3540.0,3720.0,150.0,330.0,180.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,9,3810.0,True,True,3960.0,4200.0,150.0,390.0,240.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,10,4230.0,True,True,4380.0,4440.0,150.0,210.0,60.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,11,4650.0,True,True,4800.0,4920.0,150.0,270.0,120.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,12,5070.0,True,True,5220.0,5400.0,150.0,330.0,180.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,13,5490.0,True,True,5640.0,5880.0,150.0,390.0,240.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,14,5910.0,True,True,6060.0,6360.0,150.0,450.0,300.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,15,6330.0,True,True,6480.0,6840.0,150.0,510.0,360.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,16,6750.0,True,True,6900.0,7320.0,150.0,570.0,420.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,17,7170.0,True,True,7320.0,7800.0,150.0,630.0,480.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,18,7590.0,True,True,7740.0,8280.0,150.0,690.0,540.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,19,8010.0,True,True,8160.0,8520.0,150.0,510.0,360.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,20,8430.0,True,True,8580.0,9000.0,150.0,570.0,420.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,21,8850.0,True,True,9000.0,9480.0,150.0,630.0,480.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,22,9270.0,True,True,9420.0,9960.0,150.0,690.0,540.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,23,9690.0,True,True,9840.0,10440.0,150.0,750.0,600.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,24,10110.0,True,True,10260.0,10920.0,150.0,810.0,660.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,25,10530.0,True,True,10680.0,11400.0,150.0,870.0,720.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,26,10950.0,True,True,11100.0,11880.0,150.0,930.0,780.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,27,11370.0,True,True,11520.0,12360.0,150.0,990.0,840.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,28,11790.0,True,True,11940.0,12840.0,150.0,1050.0,900.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,29,12210.0,True,True,12360.0,13080.0,150.0,870.0,720.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,30,12630.0,True,True,12780.0,13560.0,150.0,930.0,780.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,31,13050.0,True,True,13200.0,14040.0,150.0,990.0,840.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,32,13470.0,True,True,13620.0,14520.0,150.0,1050.0,900.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,33,13890.0,True,True,14040.0,15000.0,150.0,1110.0,960.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,34,14310.0,True,True,14460.0,15480.0,150.0,1170.0,1020.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,35,14730.0,True,True,14880.0,15960.0,150.0,1230.0,1080.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,36,15150.0,True,True,15300.0,16440.0,150.0,1290.0,1140.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,37,15570.0,True,True,15720.0,16920.0,150.0,1350.0,1200.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,38,15990.0,True,True,16140.0,17160.0,150.0,1170.0,1020.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,39,16410.0,True,True,16560.0,17640.0,150.0,1230.0,1080.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,40,16830.0,True,True,16980.0,18120.0,150.0,1290.0,1140.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,41,17250.0,True,True,17400.0,18600.0,150.0,1350.0,1200.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,42,17670.0,True,True,17820.0,19080.0,150.0,1410.0,1260.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,43,18090.0,True,True,18240.0,19560.0,150.0,1470.0,1320.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,44,18510.0,True,True,18660.0,20040.0,150.0,1530.0,1380.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,45,18930.0,True,True,19080.0,20520.0,150.0,1590.0,1440.0,True,False,False
shared_prefetch_pool2::dense_periodic::trial9,46,19350.0,True,False,19500.0,,150.0,,,False,False,True
shared_prefetch_pool2::dense_periodic::trial9,47,19770.0,True,False,19920.0,,150.0,,,False,False,True
shared_prefetch_pool2::synchronization_bursty::trial0,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,2,870.0,True,True,1020.0,1320.0,150.0,450.0,300.0,True,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,3,1290.0,True,True,1440.0,1560.0,150.0,270.0,120.0,True,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,5,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,6,2550.0,True,True,2700.0,3000.0,150.0,450.0,300.0,True,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,7,2970.0,True,True,3120.0,3240.0,150.0,270.0,120.0,True,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,8,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,9,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,10,4230.0,True,True,4380.0,4680.0,150.0,450.0,300.0,True,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,11,4650.0,True,True,4800.0,4920.0,150.0,270.0,120.0,True,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,12,5070.0,True,True,5220.0,5220.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,13,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,14,5910.0,True,True,6060.0,6360.0,150.0,450.0,300.0,True,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,15,6330.0,True,True,6480.0,6600.0,150.0,270.0,120.0,True,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,16,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,17,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,18,7590.0,True,True,7740.0,8040.0,150.0,450.0,300.0,True,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,19,8010.0,True,True,8160.0,8280.0,150.0,270.0,120.0,True,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,20,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
shared_prefetch_pool2::synchronization_bursty::trial0,21,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
