protocol_name,scenario_id,workload_name,trial_id,probe_count,affected_probe_fraction,speedup_probe_fraction,failure_transition_fraction,mean_excess_turnaround_ns,mean_absolute_timing_change_ns,cumulative_positive_excess_ns,maximum_positive_excess_ns,p95_positive_excess_ns,std_excess_turnaround_ns,longest_affected_run,affected_run_count,lag1_excess_autocorrelation,epr_miss_fraction,persistent_epr_state_fraction,direct_victim_generation_overlap_fraction,victim_mean_request_slowdown,victim_makespan_slowdown,victim_mean_added_turnaround_ns,scenario_class,shared_resources
direct_coherent_remote_cx,direct_coherent_remote_cx__share_switch_path,synchronization_bursty,1,48,0.22916666666666666,0.0,0.0,11.364593766911904,11.364593766911904,545.5005008117714,88.21484047924787,53.421498296157914,22.79838957428089,1,11,-0.2551203113835644,0.0,0.0,0.0,1.0654948615436257,1.0,21.755392620682745,single_resource,switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_switch_path,synchronization_bursty,2,48,0.25,0.0,0.0,14.229653208311149,14.229653208311149,683.0233539989351,90.24045563066466,77.93570772990711,26.64751853837927,1,12,-0.29299578662331327,0.0,0.0,0.0,1.056923080360101,1.0006117398861032,17.744561474709435,single_resource,switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_switch_path,synchronization_bursty,3,48,0.22916666666666666,0.0,0.0,11.028773027046213,11.028773027046213,529.3811052982182,83.46968435812232,52.35638945079435,22.077256715129863,1,11,-0.2562239132328617,0.0,0.0,0.0,1.0690395807442548,1.0,22.862763668408334,single_resource,switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_switch_path,synchronization_bursty,4,48,0.22916666666666666,0.0,0.0,12.56426552282567,12.56426552282567,603.0847450956321,86.78559751918874,76.14186553983933,25.084341366446964,1,11,-0.257594519597873,0.0,0.0,0.0,1.0640403914259438,1.0,21.04254890149617,single_resource,switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_switch_path,synchronization_bursty,5,48,0.22916666666666666,0.0,0.0,10.944496246558913,10.944496246558913,525.3358198348278,80.58272940361621,52.95928406088424,21.67312627363213,1,11,-0.2618511881968343,0.0,0.0,0.0,1.0738051412631433,1.004222236096226,24.563580946793486,single_resource,switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_switch_path,synchronization_bursty,6,48,0.22916666666666666,0.0,0.0,10.35719691436264,10.35719691436264,497.1454518894068,70.51361657573943,59.15668849072613,20.797965951988473,1,11,-0.2546148540291896,0.0,0.0,0.0,1.0690834387910848,1.0,21.34401915901804,single_resource,switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_switch_path,synchronization_bursty,7,48,0.25,0.0,0.0,13.846322428356212,13.846322428356212,664.6234765610982,88.46209030398313,74.15119048885367,25.77855076435194,1,12,-0.2964622126856391,0.0,0.0,0.0,1.059147037635813,1.0007844435617863,18.625140248766407,single_resource,switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_switch_path,synchronization_bursty,8,48,0.22916666666666666,0.0,0.0,12.645725776190025,12.645725776190025,606.9948372571212,85.72622372219848,74.36125119264995,25.09358276446687,1,11,-0.26077056526953163,0.0,0.0,0.0,1.0589658436666618,1.0,18.822380400423878,single_resource,switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_switch_path,synchronization_bursty,9,48,0.25,0.0,0.0,11.57438373897545,11.57438373897545,555.5704194708217,67.70083619603793,55.970532480274834,20.84558155728341,1,12,-0.3169342941986144,0.0,0.0,0.0,1.0871681663407156,1.001733673135195,27.404708231371867,single_resource,switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,sparse_periodic,0,48,0.0625,0.0,0.0,3.038805625757201,3.038805625757201,145.86267003634566,50.10851440595434,29.77365196482017,11.779772530767591,1,3,-0.06805981590117609,0.0,0.0,0.0,1.0459174730544534,1.0,6.887620958168001,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,sparse_periodic,1,48,0.10416666666666667,0.0,0.0,3.7150956455307664,3.7150956455307664,178.3245909854768,60.547617477101085,38.03125835631445,14.33274427143902,1,5,-0.0687141123476459,0.0,0.0,0.0,1.038065200042187,1.0,5.709780006328091,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,sparse_periodic,2,48,0.0625,0.0,0.0,2.9009415107656955,2.9009415107656955,139.24519251675338,47.99931050742089,28.958920330335722,11.240913161847672,1,3,-0.06811362290732254,0.0,0.0,0.0,1.0489062135669651,1.0,7.335932035044765,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,sparse_periodic,3,48,0.0625,0.0,0.0,2.6948566329569794,2.6948566329569794,129.35311838193502,45.44705130349121,27.049414176609787,10.445483116585798,1,3,-0.06807272245820337,0.0,0.0,0.0,1.0511968707172337,1.0,7.679530607585034,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,sparse_periodic,4,48,0.0625,0.0,0.0,1.4575286155733427,1.4575286155733427,69.96137354752045,25.081079815568955,14.143050437513708,5.655269338038822,1,3,-0.06793368739772182,0.0,0.0,0.0,1.086612299245543,1.0,12.991844886831462,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,sparse_periodic,5,48,0.0625,0.0,0.0,2.8147015865731553,2.8147015865731553,135.10567615551145,46.67996789620884,28.40453180958405,10.905672930975605,1,3,-0.06812697727456869,0.0,0.0,0.0,1.0456564426988444,1.0,6.848466404826626,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,sparse_periodic,6,48,0.0625,0.0,0.0,1.5438758978847318,1.5438758978847318,74.10604309846713,26.9043579664758,14.912979044916632,5.993570999267672,1,3,-0.06785945865501354,0.0,0.0,0.0,1.0778657078837375,1.0,11.679856182560632,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,sparse_periodic,7,48,0.0625,0.0,0.0,1.3684402649658598,1.3684402649658598,65.68513271836127,24.29309204859055,13.037916858850048,5.318466149757458,1,3,-0.06770713518482947,0.0,0.0,0.0,1.0822009787960325,1.0,12.330146819404865,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,sparse_periodic,8,48,0.125,0.0,0.0,3.8516205085576067,3.8516205085576067,184.87778441076512,60.94035176669672,39.513578631165736,14.580199429125498,1,6,-0.07137543085489279,0.0,0.0,0.0,1.0376205387853457,1.0,5.643080817801836,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,sparse_periodic,9,48,0.125,0.0,0.0,4.3360327139326955,4.3360327139326955,208.12957026876938,67.61733492523126,42.38650483780103,15.7707221973184,1,6,-0.07732579289157504,0.0,0.0,0.0,1.0322515148991724,1.0,4.837727234875853,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,dense_periodic,0,48,0.1875,0.0,0.0,7.7667035104164865,7.7667035104164865,372.80176849999134,78.78600394066962,58.79409321191818,19.48922179968064,2,5,0.11680325471090763,0.0,0.0,0.0,1.0494678030009084,1.0015396495349809,7.420170450136263,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,dense_periodic,1,48,0.16666666666666666,0.0,0.0,6.313420073574524,6.313420073574524,303.04416353157717,73.67449186314957,48.90441606667159,17.088394006711514,2,5,0.04344313243279515,0.0,0.0,0.0,1.0531229228986785,1.0,7.968438434801772,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,dense_periodic,2,48,0.14583333333333334,0.0,0.0,5.945729467035069,5.945729467035069,285.39501441768334,69.03121425698737,45.666974265359464,16.20625884354287,2,5,0.03572861965589012,0.0,0.0,0.0,1.053053478402677,1.0,7.958021760401564,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,dense_periodic,3,48,0.1875,0.0,0.0,7.482741780553006,7.482741780553006,359.1716054665443,77.1246575821242,56.6654290818671,19.022666649748874,2,5,0.09251679469366922,0.0,0.0,0.0,1.0451658087350915,1.0,6.774871310263723,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,dense_periodic,4,48,0.1875,0.0,0.0,7.78797516149308,7.78797516149308,373.8228077516678,78.59092885997597,57.36119119307401,19.504858045600706,2,5,0.10315827981304602,0.0,0.0,0.0,1.0421530911292811,1.0,6.322963669392171,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,dense_periodic,5,48,0.16666666666666666,0.0,0.0,6.651352898839548,6.651352898839548,319.2649391442983,76.52710712440785,51.12205908114664,17.704962724366126,2,5,0.05264338719556455,0.0,0.0,0.0,1.0508990690633127,1.0,7.634860359496902,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,dense_periodic,6,48,0.16666666666666666,0.0,0.0,6.660112517517007,6.660112517517007,319.6854008408163,74.85350204819406,51.31314931359454,17.619795431310077,2,5,0.06071961656585018,0.0,0.0,0.0,1.0509636009267307,1.0,7.6445401390096075,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,dense_periodic,7,48,0.16666666666666666,0.0,0.0,6.447983682216763,6.447983682216763,309.50321674640463,75.4692718595943,50.73653465572014,17.23924316965992,2,5,0.04206017330969949,0.0,0.0,0.0,1.0514003283898457,1.0,7.7100492584768725,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,dense_periodic,8,48,0.16666666666666666,0.0,0.0,7.215042806738315,7.215042806738315,346.3220547234391,78.8858739900661,54.48299987365855,18.656669554418436,2,5,0.07103334931381458,0.0,0.0,0.0,1.0473441627326734,1.0,7.101624409901016,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,dense_periodic,9,48,0.16666666666666666,0.0,0.0,6.147030875810079,6.147030875810079,295.0574820388838,71.353981170299,47.80593785177538,16.40886549781173,2,5,0.055018399962838305,0.0,0.0,0.0,1.0532108267178,1.0,7.981624007669991,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,0,48,0.20833333333333334,0.0,0.0,6.799145767600038,6.799145767600038,326.3589968448018,65.2135912367894,51.15779715751003,16.643442337025128,1,10,-0.17104508672553378,0.0,0.0,0.0,1.0486593278695637,1.0,15.776197097232592,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,1,48,0.22916666666666666,0.0,0.0,6.053955964279794,6.053955964279794,290.5898862854301,73.21484047924787,38.421498296157914,16.040800268177648,1,11,-0.14591098976269576,0.0,0.0,0.0,1.0440969148955155,1.0,14.654833961401621,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,2,48,0.25,0.0,0.0,8.71605745597534,8.71605745597534,418.37075788681636,75.24045563066466,62.93570772990711,20.0734247087003,1,12,-0.19332421155387125,0.0,0.0,0.0,1.037084743950251,1.0,11.507930818095247,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,3,48,0.22916666666666666,0.0,0.0,5.716273027046213,5.716273027046213,274.38110529821824,68.46968435812232,37.35638945079435,15.213074324958981,1,11,-0.1446245096851792,0.0,0.0,0.0,1.0476789838433929,1.0,15.757500510513598,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,4,48,0.22916666666666666,0.0,0.0,7.605597497035234,7.605597497035234,365.0686798576912,71.78559751918874,61.14186553983933,18.710839381744464,1,11,-0.169337424115272,0.0,0.0,0.0,1.0443234831215913,1.0,14.654635338260801,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,5,48,0.22916666666666666,0.0,0.0,5.631996246558913,5.631996246558913,270.3358198348278,65.58272940361621,37.95928406088424,14.676158606587908,1,11,-0.1508711536353032,0.0,0.0,0.0,1.05127149366636,1.0034259571847801,17.063580946793486,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,6,48,0.20833333333333334,0.0,0.0,5.769667741982019,5.769667741982019,276.9440516151369,55.513616575739434,44.15668849072613,14.112734179443475,1,10,-0.17130492087360824,0.0,0.0,0.0,1.050056726277002,1.0,15.408080157404386,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,7,48,0.25,0.0,0.0,8.245915425574845,8.245915425574845,395.8039404275926,73.46209030398313,59.15119048885368,19.079188172792072,1,12,-0.19152735116916103,0.0,0.0,0.0,1.0385415348995757,1.0,12.063009938465054,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,8,48,0.22916666666666666,0.0,0.0,7.958225776190024,7.958225776190024,381.99483725712116,70.72622372219848,59.361251192649945,18.833736898800232,1,11,-0.18304416559468598,0.0,0.0,0.0,1.0409868497585668,1.0,13.208901996539115,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,9,48,0.25,0.0,0.0,5.896408404970747,5.896408404970747,283.02760343859586,52.700836196037926,40.970532480274834,13.21425082928748,1,12,-0.20421006009204157,0.0,0.0,0.0,1.0655936516432487,1.0009375564779075,20.443051135183094,single_resource,quantum_link
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,2,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,3,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,4,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,6,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,7,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,8,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,9,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,2,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,3,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,4,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,6,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,7,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,8,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,9,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0379132192026526,1.0,16.735533424321797,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.037680743697233,1.0,17.092172067725233,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,2,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0380368580991661,1.0,17.302977486903576,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,3,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.039207422474422,1.0,17.798132176502403,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,4,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0370332011882577,1.0,16.617726557444506,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.042464540892769,1.0,19.211317808663196,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,6,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0400381919809405,1.0,17.4091896958414,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,7,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0393028597314506,1.0,17.937489222436145,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,8,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0342557781544812,1.0,14.992503458850884,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,9,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0531529754435787,1.0,24.14317514906132,single_resource,reset
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,0,48,0.125,0.0,0.0,4.234237151743268,4.234237151743268,203.24338328367685,65.10851440595434,41.51983778079199,15.379131066505906,1,6,-0.07754095562660902,0.0,0.0,0.0,1.0659190797245761,1.0,9.887861958686429,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,1,48,0.125,0.0,0.0,5.511758174748081,5.511758174748081,264.5643923879079,75.54761747710108,53.03125835631445,18.065777744653673,1,6,-0.09525139064294502,0.0,0.0,0.0,1.0517015636785507,1.0,7.755234551782636,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,2,48,0.125,0.0,0.0,3.979192390299128,3.979192390299128,191.00123473435815,62.99931050742089,39.85684125045965,14.847221939657416,1,6,-0.0734694996977857,0.0,0.0,0.0,1.0717384617884158,1.0,10.760769268262367,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,3,48,0.0625,0.0,0.0,3.6323566329569794,3.6323566329569794,174.35311838193502,60.44705130349121,36.79941417660976,14.074251457565836,1,3,-0.06812172646379004,0.0,0.0,0.0,1.0790310515722068,1.0,11.854657735831028,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,4,48,0.0625,0.0,0.0,2.395028615573343,2.395028615573343,114.96137354752045,40.081079815568955,23.893050437513686,9.282168784759426,1,3,-0.06808971180007926,0.0,0.0,0.0,1.1138850265182703,1.0,17.082753977740552,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,5,48,0.10416666666666667,0.0,0.0,3.863936112275875,3.863936112275875,185.468933389242,61.67996789620884,39.22467951349819,14.516725236337383,1,5,-0.07246379645614032,0.0,0.0,0.0,1.066361053001379,1.0,9.954157950206813,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,6,48,0.0625,0.0,0.0,2.481375897884732,2.481375897884732,119.10604309846713,41.9043579664758,24.66297904491661,9.619147399913912,1,3,-0.06805666541924572,0.0,0.0,0.0,1.1051384351564648,1.0,15.770765273469722,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,7,48,0.0625,0.0,0.0,2.30594026496586,2.30594026496586,110.68513271836127,39.29309204859055,22.787916858850025,8.94187107871058,1,3,-0.06801389044381903,0.0,0.0,0.0,1.1082879353177717,1.0,16.243190297665734,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,8,48,0.14583333333333334,0.0,0.0,5.995891111095948,5.995891111095948,287.8027733326055,75.94035176669672,54.513578631165736,18.40164178899283,1,7,-0.1086725468773619,0.0,0.0,0.0,1.051256902421709,1.0,7.688535363256381,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,9,48,0.125,0.0,0.0,6.2110327139326955,6.2110327139326955,298.1295702687694,82.61733492523126,57.38650483780103,19.676023794601505,1,6,-0.1019807160906937,0.0,0.0,0.0,1.045887878535536,1.0,6.883181780330398,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,0,48,0.20833333333333334,0.0,0.0,10.648401933258432,10.648401933258432,511.1232927964047,93.78600394066962,73.79409321191818,24.53938539570375,2,5,0.19493207919239908,0.0,0.0,0.0,1.0711453984907486,1.0022937654540878,10.671809773612294,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,1,48,0.20833333333333334,0.0,0.0,9.041409594486646,9.041409594486646,433.98766053535905,88.67449186314957,63.90441606667159,21.89064383477398,2,5,0.1424786010336396,0.0,0.0,0.0,1.0750082546257491,1.0,11.251238193862372,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,2,48,0.1875,0.0,0.0,8.507529485606028,8.507529485606028,408.36141530908935,84.03121425698737,60.666974265359464,21.00348609655865,2,5,0.12642333161124053,0.0,0.0,0.0,1.07388070709327,1.0,11.082106063990512,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,3,48,0.20833333333333334,0.0,0.0,10.425363986305065,10.425363986305065,500.4174713426431,92.1246575821242,71.6654290818671,24.013486544776764,2,5,0.18261856284776806,0.0,0.0,0.0,1.0650053107046022,1.0,9.750796605690349,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,4,48,0.20833333333333334,0.0,0.0,10.702495974113447,10.702495974113447,513.7198067574454,93.59092885997597,72.36119119307402,24.553512479519426,2,5,0.18697060387766307,0.0,0.0,0.0,1.0603326402299362,1.0,9.04989603449044,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,5,48,0.1875,0.0,0.0,9.385187714392032,9.385187714392032,450.48901029081753,91.52710712440785,66.12205908114665,22.567445969652855,2,5,0.14670332511854442,0.0,0.0,0.0,1.0712760933187597,1.0,10.691413997813957,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,6,48,0.20833333333333334,0.0,0.0,9.397884606498641,9.397884606498641,451.09846111193474,89.85350204819406,66.31314931359454,22.488606169362793,2,5,0.15158904496589357,0.0,0.0,0.0,1.0719691849172543,1.0,10.79537773758814,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,7,48,0.1875,0.0,0.0,9.163530996138235,9.163530996138235,439.84948781463527,90.4692718595943,65.73653465572013,22.08998233851664,2,5,0.13969724773979714,0.0,0.0,0.0,1.0721603090236043,1.0,10.824046353540629,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,8,48,0.20833333333333334,0.0,0.0,9.978244325371973,9.978244325371973,478.9557276178547,93.8858739900661,69.48299987365854,23.6088103401679,2,5,0.15667677187452617,0.0,0.0,0.0,1.0672865511784786,1.0,10.092982676771797,protocol_stack,quantum_link+switch_path
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,9,48,0.1875,0.0,0.0,8.780944462447925,8.780944462447925,421.4853341975004,86.353981170299,62.80593785177538,21.27683183352456,2,5,0.14474508549608833,0.0,0.0,0.0,1.0746278092793844,1.0,11.194171391907645,protocol_stack,quantum_link+switch_path
