trace_id,protocol_name,scenario_id,workload_name,trial_id,probe_index,release_ns,attacker_only_success,combined_success,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,affected,speedup,failure_transition
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,36,15150.0,True,True,15300.0,15300.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,37,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,38,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,39,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,40,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,41,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,42,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,43,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,44,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,45,18930.0,True,True,19080.0,19080.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,46,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,47,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::2,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,2,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::2,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,2,1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::2,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,2,2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::2,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,2,3,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::2,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,2,4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::2,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,2,5,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::2,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,2,6,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::2,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,2,7,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
