victim_qasm,victim_tag,trial_id,configuration_id,subexperiment,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,hub_capacity,attacker_probe_count,attacker_baseline_rejected,attacker_combined_rejected,victim_only_rejected,victim_combined_rejected,attacker_combined_failed_request_count,victim_combined_failed_request_count,baseline_avg_communication_qubit_queue_delay_ns,combined_avg_communication_qubit_queue_delay_ns,avg_excess_communication_qubit_queue_delay_ns,avg_excess_turnaround_time_ns,max_excess_turnaround_time_ns,total_effective_excess_turnaround_time_ns,delayed_or_failed_probe_count,attacker_detection_probability,balanced_detection_accuracy,allocation_change_probability,allocation_conflict_count,redirected_endpoint_count,combined_failed_request_count,combined_request_failure_rate,communication_qubit_utilization,reset_utilization,allocation_hold_utilization,reservation_utilization,effective_communication_qubit_utilization,epr_prefetched_pair_count,epr_used_pair_count,epr_wasted_pair_count,epr_stranded_pair_count,epr_pair_wastage_fraction,jain_grant_fairness,jain_inverse_wait_fairness,victim_only_completion_time_ns,combined_victim_completion_time_ns,victim_slowdown_ratio,victim_failed_in_combined,mean_attacker_reuse_delay_ns,mean_victim_reuse_delay_ns
sat_n11.qasm,sat_n11,1,core_policy_capacity_tenancy__priority_allocation__cq8__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.6875,1054,0,0,0.0,0.03117429263610184,0.014170133016409929,0.0,0.1605304657859853,0.20587489143849705,0,0,0,0,0.0,0.8736363636363637,0.518688556142544,815.0,815.0,1.0,False,2347.3541666666665,398.81944444444446
sat_n11.qasm,sat_n11,2,core_policy_capacity_tenancy__priority_allocation__cq8__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9791666666666666,1005,0,0,0.0,0.02955323482255059,0.013433288555704814,0.0,0.15290115699614334,0.19588768037439874,0,0,0,0,0.0,0.8736363636363637,0.5191731275302097,815.0,815.0,1.0,False,2394.1458333333335,403.9583333333333
square_root_n18.qasm,square_root_n18,0,core_policy_capacity_tenancy__priority_allocation__cq8__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9791666666666666,795,0,0,0.0,0.04919757958431992,0.02236253617469087,0.0,0.19243291239147592,0.2639930281504867,0,0,0,0,0.0,0.6282608695652174,0.3287371858221395,2475.0,2475.0,1.0,False,2275.4166666666665,176.86206896551724
square_root_n18.qasm,square_root_n18,1,core_policy_capacity_tenancy__priority_allocation__cq8__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9583333333333334,292,0,0,0.0,0.04931217861380917,0.02241462664264053,0.0,0.19093965630905815,0.2626664615655078,0,0,0,0,0.0,0.6282608695652174,0.33669679817295334,2475.0,2475.0,1.0,False,2304.5729166666665,172.04741379310346
square_root_n18.qasm,square_root_n18,2,core_policy_capacity_tenancy__priority_allocation__cq8__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.7916666666666666,436,0,0,0.0,0.04770610995365449,0.021684595433479316,0.0,0.1890227050469833,0.2584134104341171,0,0,0,0,0.0,0.6282608695652174,0.4060862116222931,2475.0,2475.0,1.0,False,2320.8229166666665,194.52586206896552
bv_n19.qasm,bv_n19,0,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9583333333333334,163,0,0,0.0,0.042273367778299674,0.019215167171954397,0.0,0.24779345830308724,0.3092819932533413,0,0,0,0,0.0,0.8353960396039604,0.441779554892642,415.0,415.0,1.0,False,1550.2395833333333,973.75
bv_n19.qasm,bv_n19,1,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9166666666666666,231,0,0,0.0,0.04207752465147909,0.01912614756885413,0.0,0.24456817409044543,0.30577184631077864,0,0,0,0,0.0,0.8353960396039604,0.31102277971665515,415.0,415.0,1.0,False,1559.71875,973.75
bv_n19.qasm,bv_n19,2,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9791666666666666,124,0,0,0.0,0.04207216012919128,0.0191237091496324,0.0,0.24343738047681782,0.3046332497556415,0,0,0,0,0.0,0.8353960396039604,0.5800681786200865,425.0,425.0,1.0,False,1595.09375,782.2916666666666
dnn_n16.qasm,dnn_n16,0,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.8541666666666666,739,0,0,0.0,0.05621087595281693,0.025550398160371333,0.0,0.30952497551420177,0.39128624962739,0,0,0,0,0.0,0.7281553398058253,0.2787764388364245,8420.0,8475.0,1.0065320665083135,False,1512.5625,898.2291666666666
dnn_n16.qasm,dnn_n16,1,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.7291666666666666,562,0,0,0.0,0.05620130284838421,0.02554604674926555,0.0,0.30910077915442585,0.39084812875207564,0,0,0,0,0.0,0.7281553398058253,0.17769139559188935,8405.0,8420.0,1.0017846519928615,False,1505.2604166666667,925.8680555555555
dnn_n16.qasm,dnn_n16,2,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.875,932,0,0,0.0,0.056422312459927335,0.025646505663603335,0.0,0.30867706774951914,0.3907458858730498,0,0,0,0,0.0,0.7281553398058253,0.17775980486277698,8440.0,8505.0,1.007701421800948,False,1559.6458333333333,874.2013888888889
qft_n18.qasm,qft_n18,0,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.4166666666666667,757,0,0,0.0,0.0547612969109012,0.024891498595864182,0.0,0.29358671602416814,0.37323951153093354,0,0,0,0,0.0,0.7554635761589404,0.38414006954136476,3660.0,3660.0,1.0,False,1548.9583333333333,481.2651515151515
qft_n18.qasm,qft_n18,1,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9791666666666666,1290,0,0,0.0,0.05484764542936288,0.024930747922437674,0.0,0.29036863413594716,0.3701470274877477,0,0,0,0,0.0,0.7554635761589404,0.1868684128868507,3660.0,3660.0,1.0,False,1501.1875,437.2121212121212
qft_n18.qasm,qft_n18,2,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9375,1323,0,0,0.0,0.05666857469948483,0.02575844304522038,0.0,0.3007848619611642,0.3832118797058694,0,0,0,0,0.0,0.7554635761589404,0.3159218069806918,3660.0,3660.0,1.0,False,1522.3229166666667,489.6439393939394
sat_n11.qasm,sat_n11,0,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9791666666666666,1217,0,0,0.0,0.04777314144596781,0.021715064293621734,0.0,0.26044771353146556,0.3299359192710551,0,0,0,0,0.0,0.867,0.5308140956655889,815.0,815.0,1.0,False,1575.84375,344.5416666666667
sat_n11.qasm,sat_n11,1,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.6041666666666666,1411,0,0,0.0,0.047685834502103785,0.021675379319138086,0.0,0.2576171958009265,0.3269784096221684,0,0,0,0,0.0,0.867,0.23542068028770455,815.0,815.0,1.0,False,1540.25,398.81944444444446
sat_n11.qasm,sat_n11,2,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.4166666666666667,1049,0,0,0.0,0.047838321821437706,0.02174469173701714,0.0,0.2611558795940991,0.33073889315255395,0,0,0,0,0.0,0.867,0.7456498765655851,815.0,815.0,1.0,False,1521.53125,420.27777777777777
square_root_n18.qasm,square_root_n18,0,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.8541666666666666,2268,0,0,0.0,0.06795736349793344,0.030889710680878833,0.0,0.30389275614531214,0.4027398303241244,0,0,0,0,0.0,0.5551762114537445,0.3253804976856684,2475.0,2475.0,1.0,False,1544.8645833333333,194.52586206896552
square_root_n18.qasm,square_root_n18,1,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9791666666666666,1844,0,0,0.0,0.06641156462585034,0.03018707482993197,0.0,0.29444621598639453,0.3910448554421769,0,0,0,0,0.0,0.5551762114537445,0.16051713854450958,2475.0,2475.0,1.0,False,1562.84375,165.55172413793105
square_root_n18.qasm,square_root_n18,2,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,priority_allocation,8,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9583333333333334,3446,0,0,0.0,0.0678451982799809,0.030838726490900404,0.0,0.2954393432654302,0.39412326803631154,0,0,0,0,0.0,0.5551762114537445,0.2532132094470045,2475.0,2475.0,1.0,False,1485.0416666666667,167.64655172413794
bv_n19.qasm,bv_n19,0,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,810,0,6,0.1,0.11087260849276714,0.050396640223985066,0.0,0.40802613159122725,0.5692953803079794,0,0,0,0,0.0,0.6230769230769231,0.5028489797243552,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
bv_n19.qasm,bv_n19,1,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,810,0,6,0.1,0.11087260849276714,0.050396640223985066,0.0,0.40802613159122725,0.5692953803079794,0,0,0,0,0.0,0.6230769230769231,0.5028489797243552,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
bv_n19.qasm,bv_n19,2,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,810,0,6,0.1,0.11087260849276714,0.050396640223985066,0.0,0.40802613159122725,0.5692953803079794,0,0,0,0,0.0,0.6230769230769231,0.5028489797243552,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
dnn_n16.qasm,dnn_n16,0,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8835,0,48,0.4,0.14783014465702288,0.06719552029864675,0.0,0.4818478768082128,0.6968735417638824,0,0,0,0,0.0,0.9,0.502169187190032,11835.0,7525.0,0.6358259400084495,True,276.0416666666667,98.4375
dnn_n16.qasm,dnn_n16,1,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8835,0,48,0.4,0.14783014465702288,0.06719552029864675,0.0,0.4818478768082128,0.6968735417638824,0,0,0,0,0.0,0.9,0.502169187190032,11835.0,7525.0,0.6358259400084495,True,276.0416666666667,98.4375
dnn_n16.qasm,dnn_n16,2,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8835,0,48,0.4,0.14783014465702288,0.06719552029864675,0.0,0.4818478768082128,0.6968735417638824,0,0,0,0,0.0,0.9,0.502169187190032,11835.0,7525.0,0.6358259400084495,True,276.0416666666667,98.4375
qft_n18.qasm,qft_n18,0,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8460,0,34,0.2982456140350877,0.16425571628558097,0.07466168922071861,0.0,0.4856742883807746,0.7245916938870742,0,0,0,0,0.0,0.9615384615384616,0.5008795551438686,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
qft_n18.qasm,qft_n18,1,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8460,0,34,0.2982456140350877,0.16425571628558097,0.07466168922071861,0.0,0.4856742883807746,0.7245916938870742,0,0,0,0,0.0,0.9615384615384616,0.5008795551438686,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
qft_n18.qasm,qft_n18,2,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8460,0,34,0.2982456140350877,0.16425571628558097,0.07466168922071861,0.0,0.4856742883807746,0.7245916938870742,0,0,0,0,0.0,0.9615384615384616,0.5008795551438686,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
sat_n11.qasm,sat_n11,0,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,3805,0,16,0.19047619047619047,0.13961735884274382,0.06346243583761083,0.0,0.4498366775548297,0.6529164722351843,0,0,0,0,0.0,0.8550295857988166,0.5007351585808062,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,121.31944444444444
sat_n11.qasm,sat_n11,1,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,3805,0,16,0.19047619047619047,0.13961735884274382,0.06346243583761083,0.0,0.4498366775548297,0.6529164722351843,0,0,0,0,0.0,0.8550295857988166,0.5007351585808062,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,121.31944444444444
sat_n11.qasm,sat_n11,2,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,3805,0,16,0.19047619047619047,0.13961735884274382,0.06346243583761083,0.0,0.4498366775548297,0.6529164722351843,0,0,0,0,0.0,0.8550295857988166,0.5007351585808062,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,121.31944444444444
square_root_n18.qasm,square_root_n18,0,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,24514,0,65,0.39634146341463417,0.20326644890340645,0.09239384041063929,0.0,0.5424171721885208,0.8380774615025665,0,0,0,0,0.0,0.9990825688073395,0.5003535993900295,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,98.87820512820512
square_root_n18.qasm,square_root_n18,1,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,24514,0,65,0.39634146341463417,0.20326644890340645,0.09239384041063929,0.0,0.5424171721885208,0.8380774615025665,0,0,0,0,0.0,0.9990825688073395,0.5003535993900295,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,98.87820512820512
square_root_n18.qasm,square_root_n18,2,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,24514,0,65,0.39634146341463417,0.20326644890340645,0.09239384041063929,0.0,0.5424171721885208,0.8380774615025665,0,0,0,0,0.0,0.9990825688073395,0.5003535993900295,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,98.87820512820512
bv_n19.qasm,bv_n19,0,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,2528,0,14,0.175,0.12176100628930818,0.055345911949685536,0.0,0.4072117400419287,0.5843186582809224,0,0,0,0,0.0,0.5845410628019324,0.3353655765052465,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
bv_n19.qasm,bv_n19,1,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,2495,0,15,0.1875,0.12072604474461798,0.054875474883917266,0.0,0.40726044744617984,0.582861967074715,0,0,0,0,0.0,0.5722605986726264,0.33539004557337765,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,157.79166666666666
bv_n19.qasm,bv_n19,2,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,2678,0,16,0.2,0.11967700807479813,0.05439864003399915,0.0,0.40730981725456866,0.5813854653633659,0,0,0,0,0.0,0.5595628415300546,0.3353609411693435,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
dnn_n16.qasm,dnn_n16,0,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,12709,0,59,0.42142857142857143,0.15250320924261873,0.0693196405648267,0.0,0.47505348737697906,0.6968763371844244,0,0,0,0,0.0,0.7386018237082067,0.33488563082631406,14007.0,7525.0,0.5372313843078461,True,276.0416666666667,106.06944444444444
dnn_n16.qasm,dnn_n16,1,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,105.25,105.25,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,11934,0,57,0.40714285714285714,0.15734597156398103,0.07152089616544594,0.0,0.4774666092201637,0.7063334769495907,0,0,0,0,0.0,0.7651893813173387,0.5022403458789172,12675.0,7525.0,0.5936883629191322,True,254.97916666666666,89.53472222222223
dnn_n16.qasm,dnn_n16,2,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,19.8125,19.8125,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,11502,0,57,0.40714285714285714,0.15495587236931432,0.07043448744059742,0.0,0.4758316361167685,0.7012219959266802,0,0,0,0,0.0,0.7651893813173387,0.3681639946174826,13289.0,7525.0,0.5662578072089698,True,264.5104166666667,104.41666666666667
qft_n18.qasm,qft_n18,0,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,20.375,20.375,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,10853,0,39,0.291044776119403,0.17294166321886636,0.07860984691766652,0.0,0.47718659495242033,0.7287381050889532,0,0,0,0,0.0,0.8467023172905526,0.34809888903417574,10520.0,5080.0,0.4828897338403042,True,264.4166666666667,92.07575757575758
qft_n18.qasm,qft_n18,1,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,11676,0,46,0.34328358208955223,0.16682464454976303,0.07582938388625593,0.0,0.4791038345540715,0.7217578629900905,0,0,0,0,0.0,0.7610062893081762,0.3340379188908669,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
qft_n18.qasm,qft_n18,2,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,11311,0,44,0.3283582089552239,0.16829579260518487,0.0764980875478113,0.0,0.4780280492987675,0.7228219294517637,0,0,0,0,0.0,0.7876312718786465,0.3340258118846393,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
sat_n11.qasm,sat_n11,0,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,17.875,17.875,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,5866,0,26,0.25,0.14685494223363285,0.06675224646983312,0.0,0.4476508344030809,0.6612580231065468,0,0,0,0,0.0,0.7232524964336662,0.3472536343889951,5760.0,3200.0,0.5555555555555556,True,264.8333333333333,89.93055555555556
sat_n11.qasm,sat_n11,1,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,6238,0,29,0.27884615384615385,0.14316702819956617,0.0650759219088937,0.0,0.4463340563991323,0.6545770065075922,0,0,0,0,0.0,0.6810751907010534,0.33392779170584275,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,109.93055555555556
sat_n11.qasm,sat_n11,2,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,5780,0,26,0.25,0.14585635359116023,0.06629834254143646,0.0,0.445388865278368,0.6575435614109647,0,0,0,0,0.0,0.7232524964336662,0.33395855384121303,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,80.08333333333333
square_root_n18.qasm,square_root_n18,0,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,random_allocation,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,27665,0,75,0.4076086956521739,0.20382490437739056,0.09264768380790481,0.0,0.5297067573310668,0.8261793455163621,0,0,0,0,0.0,0.7912753912753913,0.33373576264206506,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,92.72435897435898
